customer_id,customer_type,order_id,order_date,product_id,product_name,quantity,unit_price,line_total
1245,Enterprise,7445.0,2026-04-26,112.0,Product-112,1.0,431.89,431.89
1007,Enterprise,7391.0,2026-04-24,103.0,Product-103,4.0,348.01,1392.04
1030,Enterprise,7366.0,2026-04-23,146.0,Product-146,9.0,167.82,1510.38
1073,Enterprise,7364.0,2026-04-23,142.0,Product-142,3.0,490.43,1471.29
1172,Enterprise,7374.0,2026-04-23,118.0,Product-118,7.0,328.05,2296.35
1172,Enterprise,7374.0,2026-04-23,126.0,Product-126,7.0,56.49,395.43
1375,Enterprise,7363.0,2026-04-23,128.0,Product-128,3.0,193.05,579.15
1375,Enterprise,7363.0,2026-04-23,129.0,Product-129,6.0,115.01,690.06
1375,Enterprise,7363.0,2026-04-23,149.0,Product-149,6.0,472.25,2833.5
1611,Enterprise,7361.0,2026-04-23,139.0,Product-139,9.0,58.84,529.56
1611,Enterprise,7361.0,2026-04-23,146.0,Product-146,2.0,167.82,335.64
1357,Enterprise,7345.0,2026-04-22,127.0,Product-127,6.0,173.17,1039.02
1408,Enterprise,7352.0,2026-04-22,111.0,Product-111,3.0,410.38,1231.14
1408,Enterprise,7352.0,2026-04-22,115.0,Product-115,9.0,350.66,3155.94
1084,Enterprise,7327.0,2026-04-21,123.0,Product-123,7.0,12.14,84.98
1378,Enterprise,7307.0,2026-04-21,128.0,Product-128,5.0,193.05,965.25
1378,Enterprise,7307.0,2026-04-21,132.0,Product-132,8.0,26.75,214.0
1629,Enterprise,7330.0,2026-04-21,121.0,Product-121,7.0,75.65,529.55
1629,Enterprise,7330.0,2026-04-21,127.0,Product-127,7.0,173.17,1212.19
1629,Enterprise,7330.0,2026-04-21,149.0,Product-149,2.0,472.25,944.5
1819,Enterprise,7316.0,2026-04-21,105.0,Product-105,6.0,70.93,425.58
1084,Enterprise,7303.0,2026-04-20,133.0,Product-133,5.0,166.63,833.15
1301,Enterprise,7276.0,2026-04-19,129.0,Product-129,4.0,115.01,460.04
1301,Enterprise,7276.0,2026-04-19,144.0,Product-144,7.0,14.75,103.25
1333,Enterprise,7261.0,2026-04-19,130.0,Product-130,8.0,296.71,2373.68
1333,Enterprise,7261.0,2026-04-19,138.0,Product-138,6.0,162.38,974.28
1558,Enterprise,7263.0,2026-04-19,108.0,Product-108,3.0,291.4,874.2
1529,Enterprise,7248.0,2026-04-18,103.0,Product-103,3.0,348.01,1044.03
1529,Enterprise,7248.0,2026-04-18,111.0,Product-111,1.0,410.38,410.38
1819,Enterprise,7251.0,2026-04-18,108.0,Product-108,6.0,291.4,1748.4
1822,Enterprise,7240.0,2026-04-18,131.0,Product-131,2.0,227.03,454.06
1822,Enterprise,7240.0,2026-04-18,149.0,Product-149,5.0,472.25,2361.25
1291,Enterprise,7215.0,2026-04-17,117.0,Product-117,7.0,287.12,2009.84
1291,Enterprise,7215.0,2026-04-17,132.0,Product-132,8.0,26.75,214.0
1348,Enterprise,7179.0,2026-04-15,141.0,Product-141,9.0,417.57,3758.13
1819,Enterprise,7170.0,2026-04-15,118.0,Product-118,9.0,328.05,2952.45
1301,Enterprise,7152.0,2026-04-14,101.0,Product-101,4.0,240.45,961.8
1477,Enterprise,7124.0,2026-04-13,115.0,Product-115,3.0,350.66,1051.98
1477,Enterprise,7124.0,2026-04-13,133.0,Product-133,9.0,166.63,1499.67
1477,Enterprise,7124.0,2026-04-13,148.0,Product-148,9.0,46.8,421.2
1286,Enterprise,7097.0,2026-04-12,119.0,Product-119,2.0,181.62,363.24
1286,Enterprise,7097.0,2026-04-12,122.0,Product-122,9.0,339.04,3051.36
1286,Enterprise,7097.0,2026-04-12,149.0,Product-149,8.0,472.25,3778.0
1437,Enterprise,7093.0,2026-04-12,125.0,Product-125,2.0,65.13,130.26
1437,Enterprise,7093.0,2026-04-12,128.0,Product-128,2.0,193.05,386.1
1073,Enterprise,7084.0,2026-04-11,124.0,Product-124,5.0,463.08,2315.4
1375,Enterprise,7087.0,2026-04-11,108.0,Product-108,6.0,291.4,1748.4
1899,Enterprise,7075.0,2026-04-11,115.0,Product-115,4.0,350.66,1402.64
1558,Enterprise,7051.0,2026-04-10,105.0,Product-105,3.0,70.93,212.79
1558,Enterprise,7051.0,2026-04-10,115.0,Product-115,8.0,350.66,2805.28
1558,Enterprise,7051.0,2026-04-10,124.0,Product-124,5.0,463.08,2315.4
1702,Enterprise,7057.0,2026-04-10,114.0,Product-114,8.0,16.25,130.0
1702,Enterprise,7057.0,2026-04-10,144.0,Product-144,8.0,14.75,118.0
1702,Enterprise,7057.0,2026-04-10,145.0,Product-145,5.0,78.62,393.1
1313,Enterprise,7028.0,2026-04-09,104.0,Product-104,4.0,246.1,984.4
1313,Enterprise,7028.0,2026-04-09,117.0,Product-117,8.0,287.12,2296.96
1313,Enterprise,7028.0,2026-04-09,123.0,Product-123,6.0,12.14,72.84
1516,Enterprise,7020.0,2026-04-09,144.0,Product-144,7.0,14.75,103.25
1629,Enterprise,7029.0,2026-04-09,115.0,Product-115,4.0,350.66,1402.64
1372,Enterprise,6957.0,2026-04-06,113.0,Product-113,5.0,311.66,1558.3
1457,Enterprise,6968.0,2026-04-06,105.0,Product-105,7.0,70.93,496.51
1477,Enterprise,6955.0,2026-04-06,136.0,Product-136,7.0,365.19,2556.33
1129,Enterprise,6927.0,2026-04-05,123.0,Product-123,5.0,12.14,60.7
1129,Enterprise,6927.0,2026-04-05,128.0,Product-128,6.0,193.05,1158.3
1795,Enterprise,6942.0,2026-04-05,114.0,Product-114,6.0,16.25,97.5
1129,Enterprise,6910.0,2026-04-04,113.0,Product-113,8.0,311.66,2493.28
1875,Enterprise,6906.0,2026-04-04,114.0,Product-114,3.0,16.25,48.75
1238,Enterprise,6890.0,2026-04-03,132.0,Product-132,1.0,26.75,26.75
1899,Enterprise,6861.0,2026-04-02,137.0,Product-137,3.0,352.08,1056.24
1899,Enterprise,6861.0,2026-04-02,138.0,Product-138,2.0,162.38,324.76
1611,Enterprise,6827.0,2026-04-01,149.0,Product-149,8.0,472.25,3778.0
1043,Enterprise,6795.0,2026-03-30,106.0,Product-106,4.0,114.99,459.96
1043,Enterprise,6795.0,2026-03-30,139.0,Product-139,9.0,58.84,529.56
1425,Enterprise,6779.0,2026-03-30,122.0,Product-122,9.0,339.04,3051.36
1529,Enterprise,6800.0,2026-03-30,106.0,Product-106,8.0,114.99,919.92
1629,Enterprise,6782.0,2026-03-30,106.0,Product-106,9.0,114.99,1034.91
1629,Enterprise,6782.0,2026-03-30,108.0,Product-108,6.0,291.4,1748.4
1629,Enterprise,6782.0,2026-03-30,141.0,Product-141,5.0,417.57,2087.85
1313,Enterprise,6764.0,2026-03-29,124.0,Product-124,4.0,463.08,1852.32
1313,Enterprise,6764.0,2026-03-29,146.0,Product-146,8.0,167.82,1342.56
1857,Enterprise,6775.0,2026-03-29,110.0,Product-110,5.0,257.81,1289.05
1857,Enterprise,6775.0,2026-03-29,118.0,Product-118,3.0,328.05,984.15
1841,Enterprise,6734.0,2026-03-28,129.0,Product-129,3.0,115.01,345.03
1875,Enterprise,6742.0,2026-03-28,133.0,Product-133,6.0,166.63,999.78
1408,Enterprise,6716.0,2026-03-27,112.0,Product-112,5.0,431.89,2159.45
1313,Enterprise,6701.0,2026-03-26,114.0,Product-114,7.0,16.25,113.75
1313,Enterprise,6701.0,2026-03-26,116.0,Product-116,7.0,214.82,1503.74
1313,Enterprise,6701.0,2026-03-26,122.0,Product-122,3.0,339.04,1017.12
1641,Enterprise,6699.0,2026-03-26,101.0,Product-101,1.0,240.45,240.45
1641,Enterprise,6699.0,2026-03-26,102.0,Product-102,3.0,24.21,72.63
1078,Enterprise,6658.0,2026-03-24,111.0,Product-111,7.0,410.38,2872.66
1078,Enterprise,6658.0,2026-03-24,113.0,Product-113,2.0,311.66,623.32
1146,Enterprise,6637.0,2026-03-24,103.0,Product-103,9.0,348.01,3132.09
1146,Enterprise,6637.0,2026-03-24,126.0,Product-126,8.0,56.49,451.92
1146,Enterprise,6637.0,2026-03-24,140.0,Product-140,9.0,143.51,1291.59
1336,Enterprise,6601.0,2026-03-22,137.0,Product-137,8.0,352.08,2816.64
1336,Enterprise,6601.0,2026-03-22,143.0,Product-143,7.0,251.99,1763.93
1515,Enterprise,6598.0,2026-03-22,102.0,Product-102,6.0,24.21,145.26
1516,Enterprise,6595.0,2026-03-22,101.0,Product-101,8.0,240.45,1923.6
1516,Enterprise,6595.0,2026-03-22,107.0,Product-107,3.0,41.6,124.8
1516,Enterprise,6595.0,2026-03-22,118.0,Product-118,2.0,328.05,656.1
1101,Enterprise,6570.0,2026-03-21,103.0,Product-103,9.0,348.01,3132.09
1101,Enterprise,6570.0,2026-03-21,104.0,Product-104,6.0,246.1,1476.6
1101,Enterprise,6570.0,2026-03-21,125.0,Product-125,3.0,65.13,195.39
1587,Enterprise,6564.0,2026-03-21,128.0,Product-128,1.0,193.05,193.05
1587,Enterprise,6564.0,2026-03-21,136.0,Product-136,4.0,365.19,1460.76
1822,Enterprise,6583.0,2026-03-21,135.0,Product-135,4.0,347.95,1391.8
1209,Enterprise,6557.0,2026-03-20,102.0,Product-102,7.0,24.21,169.47
1209,Enterprise,6557.0,2026-03-20,109.0,Product-109,3.0,314.79,944.37
1437,Enterprise,6561.0,2026-03-20,120.0,Product-120,3.0,459.38,1378.14
1437,Enterprise,6561.0,2026-03-20,137.0,Product-137,3.0,352.08,1056.24
1473,Enterprise,6539.0,2026-03-20,112.0,Product-112,1.0,431.89,431.89
1473,Enterprise,6539.0,2026-03-20,127.0,Product-127,8.0,173.17,1385.36
1129,Enterprise,6526.0,2026-03-19,111.0,Product-111,7.0,410.38,2872.66
1515,Enterprise,6529.0,2026-03-19,146.0,Product-146,2.0,167.82,335.64
1030,Enterprise,6513.0,2026-03-18,103.0,Product-103,1.0,348.01,348.01
1515,Enterprise,6507.0,2026-03-18,128.0,Product-128,6.0,193.05,1158.3
1238,Enterprise,6472.0,2026-03-17,127.0,Product-127,3.0,173.17,519.51
1238,Enterprise,6472.0,2026-03-17,146.0,Product-146,1.0,167.82,167.82
1860,Enterprise,6484.0,2026-03-17,132.0,Product-132,7.0,26.75,187.25
1149,Enterprise,6466.0,2026-03-16,142.0,Product-142,3.0,490.43,1471.29
1172,Enterprise,6451.0,2026-03-16,124.0,Product-124,3.0,463.08,1389.24
1149,Enterprise,6421.0,2026-03-15,111.0,Product-111,2.0,410.38,820.76
1370,Enterprise,6419.0,2026-03-15,108.0,Product-108,9.0,291.4,2622.6
1370,Enterprise,6419.0,2026-03-15,110.0,Product-110,1.0,257.81,257.81
1370,Enterprise,6419.0,2026-03-15,136.0,Product-136,1.0,365.19,365.19
1169,Enterprise,6413.0,2026-03-14,116.0,Product-116,8.0,214.82,1718.56
1169,Enterprise,6413.0,2026-03-14,133.0,Product-133,2.0,166.63,333.26
1378,Enterprise,6415.0,2026-03-14,132.0,Product-132,2.0,26.75,53.5
1378,Enterprise,6415.0,2026-03-14,147.0,Product-147,9.0,293.51,2641.59
1617,Enterprise,6412.0,2026-03-14,132.0,Product-132,5.0,26.75,133.75
1617,Enterprise,6412.0,2026-03-14,145.0,Product-145,6.0,78.62,471.72
1617,Enterprise,6412.0,2026-03-14,150.0,Product-150,2.0,188.89,377.78
1043,Enterprise,6364.0,2026-03-12,113.0,Product-113,9.0,311.66,2804.94
1043,Enterprise,6364.0,2026-03-12,143.0,Product-143,7.0,251.99,1763.93
1101,Enterprise,6358.0,2026-03-12,105.0,Product-105,4.0,70.93,283.72
1408,Enterprise,6368.0,2026-03-12,104.0,Product-104,7.0,246.1,1722.7
1408,Enterprise,6368.0,2026-03-12,138.0,Product-138,7.0,162.38,1136.66
1129,Enterprise,6331.0,2026-03-11,131.0,Product-131,5.0,227.03,1135.15
1129,Enterprise,6331.0,2026-03-11,148.0,Product-148,1.0,46.8,46.8
1425,Enterprise,6330.0,2026-03-11,113.0,Product-113,1.0,311.66,311.66
1425,Enterprise,6330.0,2026-03-11,139.0,Product-139,1.0,58.84,58.84
1564,Enterprise,6310.0,2026-03-10,120.0,Product-120,4.0,459.38,1837.52
1629,Enterprise,6305.0,2026-03-10,107.0,Product-107,5.0,41.6,208.0
1471,Enterprise,6282.0,2026-03-09,103.0,Product-103,6.0,348.01,2088.06
1471,Enterprise,6282.0,2026-03-09,128.0,Product-128,1.0,193.05,193.05
1099,Enterprise,6228.0,2026-03-07,104.0,Product-104,7.0,246.1,1722.7
1099,Enterprise,6228.0,2026-03-07,108.0,Product-108,4.0,291.4,1165.6
1101,Enterprise,6245.0,2026-03-07,131.0,Product-131,9.0,227.03,2043.27
1101,Enterprise,6245.0,2026-03-07,134.0,Product-134,9.0,407.11,3663.99
1149,Enterprise,6229.0,2026-03-07,128.0,Product-128,6.0,193.05,1158.3
1149,Enterprise,6229.0,2026-03-07,147.0,Product-147,4.0,293.51,1174.04
1883,Enterprise,6234.0,2026-03-07,108.0,Product-108,2.0,291.4,582.8
1043,Enterprise,6208.0,2026-03-06,115.0,Product-115,4.0,350.66,1402.64
1043,Enterprise,6208.0,2026-03-06,133.0,Product-133,9.0,166.63,1499.67
1043,Enterprise,6208.0,2026-03-06,149.0,Product-149,6.0,472.25,2833.5
1457,Enterprise,6226.0,2026-03-06,126.0,Product-126,8.0,56.49,451.92
1457,Enterprise,6226.0,2026-03-06,127.0,Product-127,6.0,173.17,1039.02
1238,Enterprise,6179.0,2026-03-05,109.0,Product-109,3.0,314.79,944.37
1238,Enterprise,6179.0,2026-03-05,142.0,Product-142,1.0,490.43,490.43
1238,Enterprise,6179.0,2026-03-05,146.0,Product-146,4.0,167.82,671.28
1899,Enterprise,6182.0,2026-03-05,119.0,Product-119,3.0,181.62,544.86
1073,Enterprise,6155.0,2026-03-04,117.0,Product-117,5.0,287.12,1435.6
1073,Enterprise,6155.0,2026-03-04,149.0,Product-149,8.0,472.25,3778.0
1110,Enterprise,6176.0,2026-03-04,143.0,Product-143,7.0,251.99,1763.93
1206,Enterprise,6163.0,2026-03-04,131.0,Product-131,2.0,227.03,454.06
1336,Enterprise,6177.0,2026-03-04,105.0,Product-105,1.0,70.93,70.93
1822,Enterprise,6170.0,2026-03-04,132.0,Product-132,3.0,26.75,80.25
1822,Enterprise,6170.0,2026-03-04,143.0,Product-143,8.0,251.99,2015.92
1822,Enterprise,6170.0,2026-03-04,147.0,Product-147,9.0,293.51,2641.59
1822,Enterprise,6178.0,2026-03-04,103.0,Product-103,9.0,348.01,3132.09
1822,Enterprise,6178.0,2026-03-04,113.0,Product-113,4.0,311.66,1246.64
1822,Enterprise,6178.0,2026-03-04,139.0,Product-139,8.0,58.84,470.72
1007,Enterprise,6153.0,2026-03-03,147.0,Product-147,8.0,293.51,2348.08
1101,Enterprise,6135.0,2026-03-03,133.0,Product-133,6.0,166.63,999.78
1101,Enterprise,6135.0,2026-03-03,135.0,Product-135,2.0,347.95,695.9
1702,Enterprise,6123.0,2026-03-02,115.0,Product-115,7.0,350.66,2454.62
1702,Enterprise,6123.0,2026-03-02,138.0,Product-138,6.0,162.38,974.28
1702,Enterprise,6123.0,2026-03-02,140.0,Product-140,5.0,143.51,717.55
1084,Enterprise,6096.0,2026-03-01,138.0,Product-138,6.0,162.38,974.28
1149,Enterprise,6095.0,2026-03-01,144.0,Product-144,1.0,14.75,14.75
1286,Enterprise,6094.0,2026-03-01,116.0,Product-116,4.0,214.82,859.28
1286,Enterprise,6094.0,2026-03-01,145.0,Product-145,2.0,78.62,157.24
1348,Enterprise,6084.0,2026-03-01,114.0,Product-114,7.0,16.25,113.75
1477,Enterprise,6065.0,2026-02-28,142.0,Product-142,1.0,490.43,490.43
1515,Enterprise,6079.0,2026-02-28,145.0,Product-145,4.0,78.62,314.48
1149,Enterprise,6035.0,2026-02-27,108.0,Product-108,8.0,291.4,2331.2
1172,Enterprise,6049.0,2026-02-27,109.0,Product-109,9.0,314.79,2833.11
1172,Enterprise,6049.0,2026-02-27,112.0,Product-112,4.0,431.89,1727.56
1209,Enterprise,6052.0,2026-02-27,123.0,Product-123,4.0,12.14,48.56
1471,Enterprise,6055.0,2026-02-27,144.0,Product-144,2.0,14.75,29.5
1471,Enterprise,6055.0,2026-02-27,148.0,Product-148,3.0,46.8,140.4
1073,Enterprise,6020.0,2026-02-26,136.0,Product-136,6.0,365.19,2191.14
1073,Enterprise,6020.0,2026-02-26,144.0,Product-144,3.0,14.75,44.25
1425,Enterprise,6025.0,2026-02-26,128.0,Product-128,9.0,193.05,1737.45
1425,Enterprise,6025.0,2026-02-26,148.0,Product-148,1.0,46.8,46.8
1899,Enterprise,6019.0,2026-02-26,129.0,Product-129,4.0,115.01,460.04
1899,Enterprise,6019.0,2026-02-26,149.0,Product-149,2.0,472.25,944.5
1899,Enterprise,6019.0,2026-02-26,150.0,Product-150,6.0,188.89,1133.34
1459,Enterprise,6002.0,2026-02-25,104.0,Product-104,3.0,246.1,738.3
1459,Enterprise,6002.0,2026-02-25,140.0,Product-140,1.0,143.51,143.51
1146,Enterprise,5963.0,2026-02-24,103.0,Product-103,2.0,348.01,696.02
1378,Enterprise,5943.0,2026-02-23,102.0,Product-102,9.0,24.21,217.89
1857,Enterprise,5962.0,2026-02-23,130.0,Product-130,1.0,296.71,296.71
1084,Enterprise,5921.0,2026-02-22,130.0,Product-130,3.0,296.71,890.13
1172,Enterprise,5927.0,2026-02-22,145.0,Product-145,9.0,78.62,707.58
1312,Enterprise,5916.0,2026-02-22,127.0,Product-127,5.0,173.17,865.85
1312,Enterprise,5916.0,2026-02-22,132.0,Product-132,7.0,26.75,187.25
1822,Enterprise,5925.0,2026-02-22,130.0,Product-130,5.0,296.71,1483.55
1291,Enterprise,5895.0,2026-02-21,139.0,Product-139,9.0,58.84,529.56
1291,Enterprise,5895.0,2026-02-21,150.0,Product-150,7.0,188.89,1322.23
1459,Enterprise,5908.0,2026-02-21,119.0,Product-119,6.0,181.62,1089.72
1336,Enterprise,5870.0,2026-02-20,104.0,Product-104,8.0,246.1,1968.8
1336,Enterprise,5870.0,2026-02-20,137.0,Product-137,8.0,352.08,2816.64
1564,Enterprise,5889.0,2026-02-20,124.0,Product-124,3.0,463.08,1389.24
1043,Enterprise,5859.0,2026-02-19,121.0,Product-121,4.0,75.65,302.6
1498,Enterprise,5863.0,2026-02-19,101.0,Product-101,3.0,240.45,721.35
1629,Enterprise,5848.0,2026-02-19,101.0,Product-101,8.0,240.45,1923.6
1629,Enterprise,5848.0,2026-02-19,121.0,Product-121,8.0,75.65,605.2
1629,Enterprise,5848.0,2026-02-19,137.0,Product-137,3.0,352.08,1056.24
1291,Enterprise,5834.0,2026-02-18,148.0,Product-148,5.0,46.8,234.0
1473,Enterprise,5829.0,2026-02-18,101.0,Product-101,4.0,240.45,961.8
1473,Enterprise,5829.0,2026-02-18,139.0,Product-139,9.0,58.84,529.56
1641,Enterprise,5816.0,2026-02-17,105.0,Product-105,8.0,70.93,567.44
1641,Enterprise,5816.0,2026-02-17,143.0,Product-143,1.0,251.99,251.99
1822,Enterprise,5818.0,2026-02-17,126.0,Product-126,6.0,56.49,338.94
1822,Enterprise,5818.0,2026-02-17,130.0,Product-130,5.0,296.71,1483.55
1851,Enterprise,5813.0,2026-02-17,127.0,Product-127,6.0,173.17,1039.02
1069,Enterprise,5783.0,2026-02-16,120.0,Product-120,1.0,459.38,459.38
1129,Enterprise,5749.0,2026-02-15,114.0,Product-114,9.0,16.25,146.25
1129,Enterprise,5749.0,2026-02-15,146.0,Product-146,5.0,167.82,839.1
1336,Enterprise,5743.0,2026-02-14,129.0,Product-129,4.0,115.01,460.04
1375,Enterprise,5746.0,2026-02-14,127.0,Product-127,8.0,173.17,1385.36
1375,Enterprise,5746.0,2026-02-14,139.0,Product-139,5.0,58.84,294.2
1375,Enterprise,5746.0,2026-02-14,143.0,Product-143,4.0,251.99,1007.96
1059,Enterprise,5711.0,2026-02-13,116.0,Product-116,8.0,214.82,1718.56
1059,Enterprise,5711.0,2026-02-13,127.0,Product-127,3.0,173.17,519.51
1206,Enterprise,5715.0,2026-02-13,101.0,Product-101,5.0,240.45,1202.25
1313,Enterprise,5678.0,2026-02-12,118.0,Product-118,1.0,328.05,328.05
1301,Enterprise,5658.0,2026-02-11,107.0,Product-107,3.0,41.6,124.8
1301,Enterprise,5658.0,2026-02-11,140.0,Product-140,1.0,143.51,143.51
1301,Enterprise,5658.0,2026-02-11,143.0,Product-143,9.0,251.99,2267.91
1084,Enterprise,5642.0,2026-02-10,119.0,Product-119,5.0,181.62,908.1
1375,Enterprise,5630.0,2026-02-10,122.0,Product-122,3.0,339.04,1017.12
1375,Enterprise,5630.0,2026-02-10,144.0,Product-144,7.0,14.75,103.25
1857,Enterprise,5648.0,2026-02-10,113.0,Product-113,4.0,311.66,1246.64
1857,Enterprise,5648.0,2026-02-10,142.0,Product-142,5.0,490.43,2452.15
1335,Enterprise,5603.0,2026-02-09,124.0,Product-124,5.0,463.08,2315.4
1335,Enterprise,5603.0,2026-02-09,131.0,Product-131,9.0,227.03,2043.27
1516,Enterprise,5586.0,2026-02-08,106.0,Product-106,3.0,114.99,344.97
1617,Enterprise,5595.0,2026-02-08,110.0,Product-110,2.0,257.81,515.62
1617,Enterprise,5595.0,2026-02-08,139.0,Product-139,4.0,58.84,235.36
1059,Enterprise,5569.0,2026-02-07,109.0,Product-109,9.0,314.79,2833.11
1059,Enterprise,5569.0,2026-02-07,131.0,Product-131,7.0,227.03,1589.21
1312,Enterprise,5567.0,2026-02-07,142.0,Product-142,7.0,490.43,3433.01
1723,Enterprise,5563.0,2026-02-07,117.0,Product-117,5.0,287.12,1435.6
1301,Enterprise,5547.0,2026-02-06,110.0,Product-110,7.0,257.81,1804.67
1515,Enterprise,5537.0,2026-02-06,132.0,Product-132,1.0,26.75,26.75
1515,Enterprise,5537.0,2026-02-06,139.0,Product-139,8.0,58.84,470.72
1007,Enterprise,5527.0,2026-02-05,147.0,Product-147,3.0,293.51,880.53
1073,Enterprise,5510.0,2026-02-05,142.0,Product-142,5.0,490.43,2452.15
1073,Enterprise,5510.0,2026-02-05,149.0,Product-149,6.0,472.25,2833.5
1084,Enterprise,5522.0,2026-02-05,144.0,Product-144,4.0,14.75,59.0
1084,Enterprise,5529.0,2026-02-05,121.0,Product-121,6.0,75.65,453.9
1370,Enterprise,5515.0,2026-02-05,116.0,Product-116,9.0,214.82,1933.38
1459,Enterprise,5528.0,2026-02-05,106.0,Product-106,5.0,114.99,574.95
1459,Enterprise,5528.0,2026-02-05,117.0,Product-117,7.0,287.12,2009.84
1459,Enterprise,5528.0,2026-02-05,130.0,Product-130,8.0,296.71,2373.68
1860,Enterprise,5520.0,2026-02-05,113.0,Product-113,5.0,311.66,1558.3
1011,Enterprise,5459.0,2026-02-03,108.0,Product-108,6.0,291.4,1748.4
1011,Enterprise,5459.0,2026-02-03,111.0,Product-111,2.0,410.38,820.76
1011,Enterprise,5459.0,2026-02-03,137.0,Product-137,4.0,352.08,1408.32
1301,Enterprise,5460.0,2026-02-03,102.0,Product-102,4.0,24.21,96.84
1301,Enterprise,5460.0,2026-02-03,110.0,Product-110,5.0,257.81,1289.05
1301,Enterprise,5460.0,2026-02-03,132.0,Product-132,8.0,26.75,214.0
1425,Enterprise,5464.0,2026-02-03,132.0,Product-132,5.0,26.75,133.75
1206,Enterprise,5429.0,2026-02-01,134.0,Product-134,2.0,407.11,814.22
1378,Enterprise,5423.0,2026-02-01,101.0,Product-101,8.0,240.45,1923.6
1378,Enterprise,5423.0,2026-02-01,130.0,Product-130,4.0,296.71,1186.84
1558,Enterprise,5425.0,2026-02-01,113.0,Product-113,9.0,311.66,2804.94
1558,Enterprise,5425.0,2026-02-01,138.0,Product-138,2.0,162.38,324.76
1899,Enterprise,5424.0,2026-02-01,109.0,Product-109,2.0,314.79,629.58
1899,Enterprise,5424.0,2026-02-01,126.0,Product-126,1.0,56.49,56.49
1084,Enterprise,5372.0,2026-01-30,131.0,Product-131,5.0,227.03,1135.15
1084,Enterprise,5385.0,2026-01-30,120.0,Product-120,7.0,459.38,3215.66
1084,Enterprise,5385.0,2026-01-30,145.0,Product-145,3.0,78.62,235.86
1459,Enterprise,5374.0,2026-01-30,125.0,Product-125,2.0,65.13,130.26
1007,Enterprise,5345.0,2026-01-29,117.0,Product-117,3.0,287.12,861.36
1033,Enterprise,5347.0,2026-01-29,148.0,Product-148,7.0,46.8,327.6
1099,Enterprise,5359.0,2026-01-29,114.0,Product-114,8.0,16.25,130.0
1459,Enterprise,5351.0,2026-01-29,145.0,Product-145,3.0,78.62,235.86
1459,Enterprise,5351.0,2026-01-29,147.0,Product-147,7.0,293.51,2054.57
1516,Enterprise,5358.0,2026-01-29,140.0,Product-140,1.0,143.51,143.51
1879,Enterprise,5349.0,2026-01-29,118.0,Product-118,7.0,328.05,2296.35
1879,Enterprise,5349.0,2026-01-29,140.0,Product-140,8.0,143.51,1148.08
1705,Enterprise,5329.0,2026-01-28,135.0,Product-135,8.0,347.95,2783.6
1705,Enterprise,5329.0,2026-01-28,143.0,Product-143,6.0,251.99,1511.94
1335,Enterprise,5314.0,2026-01-27,107.0,Product-107,5.0,41.6,208.0
1335,Enterprise,5314.0,2026-01-27,126.0,Product-126,1.0,56.49,56.49
1007,Enterprise,5267.0,2026-01-26,111.0,Product-111,1.0,410.38,410.38
1437,Enterprise,5279.0,2026-01-26,131.0,Product-131,6.0,227.03,1362.18
1437,Enterprise,5279.0,2026-01-26,132.0,Product-132,5.0,26.75,133.75
1336,Enterprise,5248.0,2026-01-25,106.0,Product-106,1.0,114.99,114.99
1301,Enterprise,5231.0,2026-01-24,103.0,Product-103,3.0,348.01,1044.03
1301,Enterprise,5231.0,2026-01-24,145.0,Product-145,5.0,78.62,393.1
1357,Enterprise,5198.0,2026-01-23,112.0,Product-112,5.0,431.89,2159.45
1357,Enterprise,5198.0,2026-01-23,131.0,Product-131,6.0,227.03,1362.18
1617,Enterprise,5201.0,2026-01-23,109.0,Product-109,3.0,314.79,944.37
1617,Enterprise,5201.0,2026-01-23,121.0,Product-121,8.0,75.65,605.2
1617,Enterprise,5201.0,2026-01-23,126.0,Product-126,4.0,56.49,225.96
1099,Enterprise,5176.0,2026-01-22,124.0,Product-124,8.0,463.08,3704.64
1099,Enterprise,5176.0,2026-01-22,130.0,Product-130,4.0,296.71,1186.84
1564,Enterprise,5147.0,2026-01-21,105.0,Product-105,9.0,70.93,638.37
1564,Enterprise,5147.0,2026-01-21,111.0,Product-111,3.0,410.38,1231.14
1564,Enterprise,5147.0,2026-01-21,112.0,Product-112,5.0,431.89,2159.45
1011,Enterprise,5141.0,2026-01-20,109.0,Product-109,4.0,314.79,1259.16
1011,Enterprise,5141.0,2026-01-20,120.0,Product-120,6.0,459.38,2756.28
1705,Enterprise,5124.0,2026-01-20,120.0,Product-120,7.0,459.38,3215.66
1146,Enterprise,5120.0,2026-01-19,114.0,Product-114,4.0,16.25,65.0
1245,Enterprise,5100.0,2026-01-19,136.0,Product-136,3.0,365.19,1095.57
1245,Enterprise,5100.0,2026-01-19,144.0,Product-144,1.0,14.75,14.75
1477,Enterprise,5098.0,2026-01-18,131.0,Product-131,4.0,227.03,908.12
1516,Enterprise,5070.0,2026-01-17,140.0,Product-140,6.0,143.51,861.06
1335,Enterprise,5035.0,2026-01-16,134.0,Product-134,3.0,407.11,1221.33
1372,Enterprise,5048.0,2026-01-16,135.0,Product-135,6.0,347.95,2087.7
1477,Enterprise,5045.0,2026-01-16,124.0,Product-124,6.0,463.08,2778.48
1477,Enterprise,5045.0,2026-01-16,150.0,Product-150,2.0,188.89,377.78
1498,Enterprise,5042.0,2026-01-16,113.0,Product-113,6.0,311.66,1869.96
