order_id,customer_id,order_amount,order_date
ORD_12472,CUST_ORPHAN_484,386.24,2025-04-13 23:00:00
ORD_12478,CUST_ORPHAN_808,617.4,2025-04-14 05:00:00
ORD_12483,CUST_ORPHAN_560,530.66,2025-04-14 10:00:00
ORD_12490,CUST_ORPHAN_851,682.01,2025-04-14 17:00:00
ORD_12492,CUST_ORPHAN_831,82.34,2025-04-14 19:00:00
ORD_12504,CUST_ORPHAN_976,84.8,2025-04-15 07:00:00
ORD_12505,CUST_ORPHAN_204,651.45,2025-04-15 08:00:00
ORD_12515,CUST_ORPHAN_484,342.55,2025-04-15 18:00:00
ORD_12516,CUST_ORPHAN_504,273.1,2025-04-15 19:00:00
ORD_12518,CUST_ORPHAN_823,672.26,2025-04-15 21:00:00
ORD_12520,CUST_ORPHAN_549,262.36,2025-04-15 23:00:00
ORD_12523,CUST_ORPHAN_693,115.13,2025-04-16 02:00:00
ORD_12527,CUST_ORPHAN_276,66.17,2025-04-16 06:00:00
ORD_12532,CUST_ORPHAN_245,425.37,2025-04-16 11:00:00
ORD_12536,CUST_ORPHAN_657,651.01,2025-04-16 15:00:00
ORD_12537,CUST_ORPHAN_601,245.84,2025-04-16 16:00:00
ORD_12552,CUST_ORPHAN_109,610.47,2025-04-17 07:00:00
ORD_12577,CUST_ORPHAN_831,332.2,2025-04-18 08:00:00
ORD_12586,CUST_ORPHAN_900,701.42,2025-04-18 17:00:00
ORD_12589,CUST_ORPHAN_878,431.11,2025-04-18 20:00:00
ORD_12619,CUST_ORPHAN_164,681.2,2025-04-20 02:00:00
ORD_12620,CUST_ORPHAN_245,731.81,2025-04-20 03:00:00
ORD_12624,CUST_ORPHAN_601,102.37,2025-04-20 07:00:00
ORD_12630,CUST_ORPHAN_788,557.86,2025-04-20 13:00:00
ORD_12635,CUST_ORPHAN_900,371.79,2025-04-20 18:00:00
ORD_12643,CUST_ORPHAN_198,421.9,2025-04-21 02:00:00
ORD_12647,CUST_ORPHAN_560,251.35,2025-04-21 06:00:00
ORD_12648,CUST_ORPHAN_218,361.19,2025-04-21 07:00:00
ORD_12651,CUST_ORPHAN_341,248.38,2025-04-21 10:00:00
ORD_12657,CUST_ORPHAN_922,358.98,2025-04-21 16:00:00
ORD_12660,CUST_ORPHAN_831,559.82,2025-04-21 19:00:00
ORD_12662,CUST_ORPHAN_788,263.6,2025-04-21 21:00:00
ORD_12665,CUST_ORPHAN_549,58.01,2025-04-22 00:00:00
ORD_12685,CUST_ORPHAN_900,84.98,2025-04-22 20:00:00
ORD_12692,CUST_ORPHAN_560,136.36,2025-04-23 03:00:00
ORD_12704,CUST_ORPHAN_560,185.53,2025-04-23 15:00:00
ORD_12706,CUST_ORPHAN_709,683.14,2025-04-23 17:00:00
ORD_12710,CUST_ORPHAN_693,478.41,2025-04-23 21:00:00
ORD_12719,CUST_ORPHAN_914,241.46,2025-04-24 06:00:00
ORD_12720,CUST_ORPHAN_560,306.77,2025-04-24 07:00:00
ORD_12730,CUST_ORPHAN_204,160.77,2025-04-24 17:00:00
ORD_12734,CUST_ORPHAN_316,580.08,2025-04-24 21:00:00
ORD_12739,CUST_ORPHAN_982,700.16,2025-04-25 02:00:00
ORD_12741,CUST_ORPHAN_352,281.5,2025-04-25 04:00:00
ORD_12762,CUST_ORPHAN_218,641.59,2025-04-26 01:00:00
ORD_12764,CUST_ORPHAN_323,323.73,2025-04-26 03:00:00
ORD_12767,CUST_ORPHAN_914,177.21,2025-04-26 06:00:00
ORD_12770,CUST_ORPHAN_489,296.94,2025-04-26 09:00:00
ORD_12775,CUST_ORPHAN_276,55.38,2025-04-26 14:00:00
ORD_12789,CUST_ORPHAN_316,366.87,2025-04-27 04:00:00
ORD_12805,CUST_ORPHAN_914,365.85,2025-04-27 20:00:00
ORD_12808,CUST_ORPHAN_504,618.16,2025-04-27 23:00:00
ORD_12837,CUST_ORPHAN_601,629.52,2025-04-29 04:00:00
ORD_12844,CUST_ORPHAN_484,711.24,2025-04-29 11:00:00
ORD_12846,CUST_ORPHAN_646,195.16,2025-04-29 13:00:00
ORD_12849,CUST_ORPHAN_300,443.21,2025-04-29 16:00:00
ORD_12866,CUST_ORPHAN_976,224.16,2025-04-30 09:00:00
ORD_12874,CUST_ORPHAN_381,422.0,2025-04-30 17:00:00
ORD_12876,CUST_ORPHAN_341,720.5,2025-04-30 19:00:00
ORD_12880,CUST_ORPHAN_808,49.25,2025-04-30 23:00:00
ORD_12887,CUST_ORPHAN_982,448.34,2025-05-01 06:00:00
ORD_12896,CUST_ORPHAN_300,491.61,2025-05-01 15:00:00
ORD_12900,CUST_ORPHAN_923,552.55,2025-05-01 19:00:00
ORD_12916,CUST_ORPHAN_355,514.28,2025-05-02 11:00:00
ORD_12922,CUST_ORPHAN_350,133.04,2025-05-02 17:00:00
ORD_12926,CUST_ORPHAN_560,474.92,2025-05-02 21:00:00
ORD_12945,CUST_ORPHAN_914,693.95,2025-05-03 16:00:00
ORD_12947,CUST_ORPHAN_316,112.78,2025-05-03 18:00:00
ORD_12948,CUST_ORPHAN_900,280.41,2025-05-03 19:00:00
ORD_12949,CUST_ORPHAN_244,452.51,2025-05-03 20:00:00
ORD_12951,CUST_ORPHAN_381,51.87,2025-05-03 22:00:00
ORD_12960,CUST_ORPHAN_709,40.58,2025-05-04 07:00:00
ORD_12961,CUST_ORPHAN_897,198.66,2025-05-04 08:00:00
ORD_12983,CUST_ORPHAN_894,709.94,2025-05-05 06:00:00
ORD_12984,CUST_ORPHAN_953,226.35,2025-05-05 07:00:00
ORD_12990,CUST_ORPHAN_897,652.8,2025-05-05 13:00:00
ORD_12992,CUST_ORPHAN_878,508.41,2025-05-05 15:00:00
ORD_12994,CUST_ORPHAN_953,710.42,2025-05-05 17:00:00
ORD_13005,CUST_ORPHAN_693,95.89,2025-05-06 04:00:00
ORD_13012,CUST_ORPHAN_489,249.54,2025-05-06 11:00:00
ORD_13015,CUST_ORPHAN_657,319.98,2025-05-06 14:00:00
ORD_13019,CUST_ORPHAN_164,57.94,2025-05-06 18:00:00
ORD_13022,CUST_ORPHAN_897,211.56,2025-05-06 21:00:00
ORD_13033,CUST_ORPHAN_823,386.05,2025-05-07 08:00:00
ORD_13035,CUST_ORPHAN_788,318.98,2025-05-07 10:00:00
ORD_13040,CUST_ORPHAN_610,452.57,2025-05-07 15:00:00
ORD_13042,CUST_ORPHAN_504,386.41,2025-05-07 17:00:00
ORD_13044,CUST_ORPHAN_976,428.72,2025-05-07 19:00:00
ORD_13047,CUST_ORPHAN_198,148.78,2025-05-07 22:00:00
ORD_13050,CUST_ORPHAN_162,115.69,2025-05-08 01:00:00
ORD_13060,CUST_ORPHAN_923,204.52,2025-05-08 11:00:00
ORD_13065,CUST_ORPHAN_104,144.66,2025-05-08 16:00:00
ORD_13082,CUST_ORPHAN_952,711.62,2025-05-09 09:00:00
ORD_13096,CUST_ORPHAN_350,107.42,2025-05-09 23:00:00
ORD_13100,CUST_ORPHAN_709,508.04,2025-05-10 03:00:00
ORD_13105,CUST_ORPHAN_338,687.47,2025-05-10 08:00:00
ORD_13110,CUST_ORPHAN_560,56.87,2025-05-10 13:00:00
ORD_13116,CUST_ORPHAN_657,509.07,2025-05-10 19:00:00
ORD_13127,CUST_ORPHAN_610,37.11,2025-05-11 06:00:00
ORD_13128,CUST_ORPHAN_897,334.03,2025-05-11 07:00:00
ORD_13150,CUST_ORPHAN_549,135.72,2025-05-12 05:00:00
ORD_13156,CUST_ORPHAN_560,220.53,2025-05-12 11:00:00
ORD_13165,CUST_ORPHAN_601,404.41,2025-05-12 20:00:00
ORD_13166,CUST_ORPHAN_982,241.4,2025-05-12 21:00:00
ORD_13168,CUST_ORPHAN_352,68.48,2025-05-12 23:00:00
ORD_13173,CUST_ORPHAN_198,712.71,2025-05-13 04:00:00
ORD_13189,CUST_ORPHAN_104,190.86,2025-05-13 20:00:00
ORD_13192,CUST_ORPHAN_276,497.59,2025-05-13 23:00:00
ORD_13194,CUST_ORPHAN_788,709.15,2025-05-14 01:00:00
ORD_13199,CUST_ORPHAN_823,215.48,2025-05-14 06:00:00
ORD_13202,CUST_ORPHAN_808,535.85,2025-05-14 09:00:00
ORD_13208,CUST_ORPHAN_341,142.96,2025-05-14 15:00:00
ORD_13216,CUST_ORPHAN_900,414.65,2025-05-14 23:00:00
ORD_13222,CUST_ORPHAN_244,158.03,2025-05-15 05:00:00
ORD_13227,CUST_ORPHAN_878,461.05,2025-05-15 10:00:00
ORD_13236,CUST_ORPHAN_109,740.58,2025-05-15 19:00:00
ORD_13242,CUST_ORPHAN_926,228.97,2025-05-16 01:00:00
ORD_13244,CUST_ORPHAN_484,494.4,2025-05-16 03:00:00
ORD_13256,CUST_ORPHAN_549,437.86,2025-05-16 15:00:00
ORD_13258,CUST_ORPHAN_355,285.44,2025-05-16 17:00:00
ORD_13274,CUST_ORPHAN_109,163.25,2025-05-17 09:00:00
ORD_13275,CUST_ORPHAN_560,523.76,2025-05-17 10:00:00
ORD_13276,CUST_ORPHAN_300,304.97,2025-05-17 11:00:00
ORD_13297,CUST_ORPHAN_610,490.67,2025-05-18 08:00:00
ORD_13300,CUST_ORPHAN_473,426.92,2025-05-18 11:00:00
ORD_13307,CUST_ORPHAN_300,460.92,2025-05-18 18:00:00
ORD_13309,CUST_ORPHAN_109,749.2,2025-05-18 20:00:00
ORD_13312,CUST_ORPHAN_808,184.4,2025-05-18 23:00:00
ORD_13332,CUST_ORPHAN_788,656.23,2025-05-19 19:00:00
ORD_13335,CUST_ORPHAN_982,120.92,2025-05-19 22:00:00
ORD_13341,CUST_ORPHAN_162,721.83,2025-05-20 04:00:00
ORD_13353,CUST_ORPHAN_788,508.19,2025-05-20 16:00:00
ORD_13360,CUST_ORPHAN_878,322.95,2025-05-20 23:00:00
ORD_13374,CUST_ORPHAN_218,289.65,2025-05-21 13:00:00
ORD_13382,CUST_ORPHAN_560,487.55,2025-05-21 21:00:00
ORD_13389,CUST_ORPHAN_504,531.94,2025-05-22 04:00:00
ORD_13392,CUST_ORPHAN_657,315.4,2025-05-22 07:00:00
ORD_13397,CUST_ORPHAN_484,742.13,2025-05-22 12:00:00
ORD_13399,CUST_ORPHAN_900,54.08,2025-05-22 14:00:00
ORD_13402,CUST_ORPHAN_316,625.64,2025-05-22 17:00:00
ORD_13414,CUST_ORPHAN_204,556.93,2025-05-23 05:00:00
ORD_13425,CUST_ORPHAN_560,415.88,2025-05-23 16:00:00
ORD_13429,CUST_ORPHAN_953,143.08,2025-05-23 20:00:00
ORD_13433,CUST_ORPHAN_489,535.01,2025-05-24 00:00:00
ORD_13435,CUST_ORPHAN_504,307.87,2025-05-24 02:00:00
ORD_13439,CUST_ORPHAN_646,512.84,2025-05-24 06:00:00
ORD_13451,CUST_ORPHAN_316,28.6,2025-05-24 18:00:00
ORD_13457,CUST_ORPHAN_276,679.95,2025-05-25 00:00:00
ORD_13465,CUST_ORPHAN_245,150.55,2025-05-25 08:00:00
ORD_13467,CUST_ORPHAN_982,309.95,2025-05-25 10:00:00
ORD_13486,CUST_ORPHAN_473,257.67,2025-05-26 05:00:00
ORD_13509,CUST_ORPHAN_617,569.92,2025-05-27 04:00:00
ORD_13510,CUST_ORPHAN_300,542.92,2025-05-27 05:00:00
ORD_13518,CUST_ORPHAN_922,280.98,2025-05-27 13:00:00
ORD_13520,CUST_ORPHAN_350,489.25,2025-05-27 15:00:00
ORD_13521,CUST_ORPHAN_276,525.74,2025-05-27 16:00:00
ORD_13536,CUST_ORPHAN_922,468.88,2025-05-28 07:00:00
ORD_13540,CUST_ORPHAN_831,565.47,2025-05-28 11:00:00
ORD_13544,CUST_ORPHAN_204,72.82,2025-05-28 15:00:00
ORD_13555,CUST_ORPHAN_982,568.08,2025-05-29 02:00:00
ORD_13558,CUST_ORPHAN_922,55.89,2025-05-29 05:00:00
ORD_13560,CUST_ORPHAN_489,424.55,2025-05-29 07:00:00
ORD_13572,CUST_ORPHAN_709,330.9,2025-05-29 19:00:00
ORD_13575,CUST_ORPHAN_244,699.51,2025-05-29 22:00:00
ORD_13577,CUST_ORPHAN_316,566.21,2025-05-30 00:00:00
ORD_13582,CUST_ORPHAN_198,701.59,2025-05-30 05:00:00
ORD_13585,CUST_ORPHAN_473,123.02,2025-05-30 08:00:00
ORD_13593,CUST_ORPHAN_693,77.45,2025-05-30 16:00:00
ORD_13594,CUST_ORPHAN_316,460.74,2025-05-30 17:00:00
ORD_13598,CUST_ORPHAN_823,358.28,2025-05-30 21:00:00
ORD_13601,CUST_ORPHAN_900,561.4,2025-05-31 00:00:00
ORD_13607,CUST_ORPHAN_323,330.51,2025-05-31 06:00:00
ORD_13608,CUST_ORPHAN_709,200.46,2025-05-31 07:00:00
ORD_13617,CUST_ORPHAN_851,540.72,2025-05-31 16:00:00
ORD_13618,CUST_ORPHAN_923,501.38,2025-05-31 17:00:00
ORD_13619,CUST_ORPHAN_162,476.03,2025-05-31 18:00:00
ORD_13623,CUST_ORPHAN_204,544.89,2025-05-31 22:00:00
ORD_13635,CUST_ORPHAN_657,42.5,2025-06-01 10:00:00
ORD_13636,CUST_ORPHAN_341,661.82,2025-06-01 11:00:00
ORD_13642,CUST_ORPHAN_276,37.81,2025-06-01 17:00:00
ORD_13644,CUST_ORPHAN_693,420.72,2025-06-01 19:00:00
ORD_13656,CUST_ORPHAN_489,740.04,2025-06-02 07:00:00
ORD_13657,CUST_ORPHAN_709,250.11,2025-06-02 08:00:00
ORD_13659,CUST_ORPHAN_341,98.1,2025-06-02 10:00:00
ORD_13666,CUST_ORPHAN_878,95.48,2025-06-02 17:00:00
ORD_13667,CUST_ORPHAN_489,335.0,2025-06-02 18:00:00
ORD_13670,CUST_ORPHAN_560,205.05,2025-06-02 21:00:00
ORD_13679,CUST_ORPHAN_693,645.41,2025-06-03 06:00:00
ORD_13688,CUST_ORPHAN_923,135.55,2025-06-03 15:00:00
ORD_13701,CUST_ORPHAN_657,380.63,2025-06-04 04:00:00
ORD_13711,CUST_ORPHAN_164,188.88,2025-06-04 14:00:00
ORD_13715,CUST_ORPHAN_549,164.64,2025-06-04 18:00:00
ORD_13730,CUST_ORPHAN_878,497.26,2025-06-05 09:00:00
ORD_13744,CUST_ORPHAN_914,129.86,2025-06-05 23:00:00
ORD_13785,CUST_ORPHAN_560,581.55,2025-06-07 16:00:00
ORD_13789,CUST_ORPHAN_926,108.98,2025-06-07 20:00:00
ORD_13792,CUST_ORPHAN_851,282.32,2025-06-07 23:00:00
ORD_13803,CUST_ORPHAN_922,223.58,2025-06-08 10:00:00
ORD_13810,CUST_ORPHAN_646,508.62,2025-06-08 17:00:00
ORD_13811,CUST_ORPHAN_976,627.05,2025-06-08 18:00:00
ORD_13814,CUST_ORPHAN_162,661.58,2025-06-08 21:00:00
ORD_13817,CUST_ORPHAN_109,361.98,2025-06-09 00:00:00
ORD_13824,CUST_ORPHAN_198,737.34,2025-06-09 07:00:00
ORD_13840,CUST_ORPHAN_894,592.29,2025-06-09 23:00:00
ORD_13842,CUST_ORPHAN_504,598.3,2025-06-10 01:00:00
ORD_13846,CUST_ORPHAN_894,220.03,2025-06-10 05:00:00
ORD_13847,CUST_ORPHAN_831,249.83,2025-06-10 06:00:00
ORD_13848,CUST_ORPHAN_914,105.27,2025-06-10 07:00:00
ORD_13850,CUST_ORPHAN_484,172.95,2025-06-10 09:00:00
ORD_13869,CUST_ORPHAN_350,583.74,2025-06-11 04:00:00
ORD_13870,CUST_ORPHAN_381,365.45,2025-06-11 05:00:00
ORD_13874,CUST_ORPHAN_350,383.44,2025-06-11 09:00:00
ORD_13879,CUST_ORPHAN_982,316.44,2025-06-11 14:00:00
ORD_13882,CUST_ORPHAN_164,402.84,2025-06-11 17:00:00
ORD_13888,CUST_ORPHAN_323,599.9,2025-06-11 23:00:00
ORD_13893,CUST_ORPHAN_914,730.32,2025-06-12 04:00:00
ORD_13906,CUST_ORPHAN_350,720.99,2025-06-12 17:00:00
ORD_13910,CUST_ORPHAN_164,265.51,2025-06-12 21:00:00
ORD_13913,CUST_ORPHAN_823,422.83,2025-06-13 00:00:00
ORD_13920,CUST_ORPHAN_953,371.22,2025-06-13 07:00:00
ORD_13926,CUST_ORPHAN_926,554.89,2025-06-13 13:00:00
ORD_13929,CUST_ORPHAN_657,202.47,2025-06-13 16:00:00
ORD_13947,CUST_ORPHAN_808,732.54,2025-06-14 10:00:00
ORD_13952,CUST_ORPHAN_560,341.75,2025-06-14 15:00:00
ORD_13954,CUST_ORPHAN_218,615.85,2025-06-14 17:00:00
ORD_13956,CUST_ORPHAN_300,303.86,2025-06-14 19:00:00
ORD_13967,CUST_ORPHAN_355,504.25,2025-06-15 06:00:00
ORD_13975,CUST_ORPHAN_560,479.1,2025-06-15 14:00:00
ORD_13976,CUST_ORPHAN_355,106.1,2025-06-15 15:00:00
ORD_13992,CUST_ORPHAN_245,413.46,2025-06-16 07:00:00
ORD_14004,CUST_ORPHAN_162,409.98,2025-06-16 19:00:00
ORD_14007,CUST_ORPHAN_355,708.41,2025-06-16 22:00:00
ORD_14008,CUST_ORPHAN_104,600.4,2025-06-16 23:00:00
ORD_14012,CUST_ORPHAN_484,313.68,2025-06-17 03:00:00
ORD_14015,CUST_ORPHAN_323,112.46,2025-06-17 06:00:00
ORD_14026,CUST_ORPHAN_323,375.07,2025-06-17 17:00:00
ORD_14028,CUST_ORPHAN_808,485.81,2025-06-17 19:00:00
ORD_14032,CUST_ORPHAN_244,49.44,2025-06-17 23:00:00
ORD_14048,CUST_ORPHAN_851,295.79,2025-06-18 15:00:00
ORD_14049,CUST_ORPHAN_204,251.18,2025-06-18 16:00:00
ORD_14061,CUST_ORPHAN_549,62.73,2025-06-19 04:00:00
ORD_14066,CUST_ORPHAN_244,31.56,2025-06-19 09:00:00
ORD_14099,CUST_ORPHAN_355,508.67,2025-06-20 18:00:00
ORD_14109,CUST_ORPHAN_218,647.69,2025-06-21 04:00:00
ORD_14116,CUST_ORPHAN_352,573.63,2025-06-21 11:00:00
ORD_14144,CUST_ORPHAN_897,727.69,2025-06-22 15:00:00
ORD_14147,CUST_ORPHAN_982,158.23,2025-06-22 18:00:00
ORD_14151,CUST_ORPHAN_204,490.43,2025-06-22 22:00:00
ORD_14160,CUST_ORPHAN_300,150.4,2025-06-23 07:00:00
ORD_14164,CUST_ORPHAN_926,368.03,2025-06-23 11:00:00
ORD_14189,CUST_ORPHAN_323,357.59,2025-06-24 12:00:00
ORD_14196,CUST_ORPHAN_897,151.25,2025-06-24 19:00:00
ORD_14208,CUST_ORPHAN_381,164.04,2025-06-25 07:00:00
ORD_14212,CUST_ORPHAN_109,57.73,2025-06-25 11:00:00
ORD_14216,CUST_ORPHAN_316,190.38,2025-06-25 15:00:00
ORD_14218,CUST_ORPHAN_914,397.5,2025-06-25 17:00:00
ORD_14222,CUST_ORPHAN_657,471.39,2025-06-25 21:00:00
ORD_14241,CUST_ORPHAN_976,263.27,2025-06-26 16:00:00
ORD_14248,CUST_ORPHAN_923,595.36,2025-06-26 23:00:00
ORD_14261,CUST_ORPHAN_926,196.3,2025-06-27 12:00:00
ORD_14263,CUST_ORPHAN_831,297.37,2025-06-27 14:00:00
ORD_14273,CUST_ORPHAN_338,129.4,2025-06-28 00:00:00
ORD_14284,CUST_ORPHAN_162,165.33,2025-06-28 11:00:00
ORD_14290,CUST_ORPHAN_560,348.57,2025-06-28 17:00:00
ORD_14293,CUST_ORPHAN_617,322.17,2025-06-28 20:00:00
ORD_14312,CUST_ORPHAN_162,718.47,2025-06-29 15:00:00
ORD_14316,CUST_ORPHAN_914,217.38,2025-06-29 19:00:00
ORD_14326,CUST_ORPHAN_952,343.83,2025-06-30 05:00:00
ORD_14331,CUST_ORPHAN_831,494.57,2025-06-30 10:00:00
ORD_14349,CUST_ORPHAN_952,733.94,2025-07-01 04:00:00
ORD_14351,CUST_ORPHAN_350,425.6,2025-07-01 06:00:00
ORD_14361,CUST_ORPHAN_923,455.21,2025-07-01 16:00:00
ORD_14364,CUST_ORPHAN_601,155.43,2025-07-01 19:00:00
ORD_14373,CUST_ORPHAN_923,637.72,2025-07-02 04:00:00
ORD_14379,CUST_ORPHAN_323,36.43,2025-07-02 10:00:00
ORD_14380,CUST_ORPHAN_560,344.2,2025-07-02 11:00:00
ORD_14381,CUST_ORPHAN_693,590.39,2025-07-02 12:00:00
ORD_14389,CUST_ORPHAN_709,256.44,2025-07-02 20:00:00
ORD_14392,CUST_ORPHAN_914,363.66,2025-07-02 23:00:00
ORD_14394,CUST_ORPHAN_484,447.67,2025-07-03 01:00:00
ORD_14409,CUST_ORPHAN_245,516.07,2025-07-03 16:00:00
ORD_14422,CUST_ORPHAN_823,347.16,2025-07-04 05:00:00
ORD_14430,CUST_ORPHAN_610,514.66,2025-07-04 13:00:00
ORD_14444,CUST_ORPHAN_601,638.57,2025-07-05 03:00:00
ORD_14464,CUST_ORPHAN_646,325.24,2025-07-05 23:00:00
ORD_14467,CUST_ORPHAN_952,97.45,2025-07-06 02:00:00
ORD_14468,CUST_ORPHAN_245,190.13,2025-07-06 03:00:00
ORD_14472,CUST_ORPHAN_922,30.95,2025-07-06 07:00:00
ORD_14477,CUST_ORPHAN_489,639.34,2025-07-06 12:00:00
ORD_14483,CUST_ORPHAN_709,521.33,2025-07-06 18:00:00
ORD_14491,CUST_ORPHAN_489,353.63,2025-07-07 02:00:00
ORD_14499,CUST_ORPHAN_601,347.88,2025-07-07 10:00:00
ORD_14504,CUST_ORPHAN_926,163.78,2025-07-07 15:00:00
ORD_14509,CUST_ORPHAN_355,347.71,2025-07-07 20:00:00
ORD_14510,CUST_ORPHAN_923,412.13,2025-07-07 21:00:00
ORD_14513,CUST_ORPHAN_341,662.71,2025-07-08 00:00:00
ORD_14515,CUST_ORPHAN_878,320.83,2025-07-08 02:00:00
ORD_14521,CUST_ORPHAN_381,149.56,2025-07-08 08:00:00
ORD_14533,CUST_ORPHAN_381,125.0,2025-07-08 20:00:00
ORD_14550,CUST_ORPHAN_560,722.9,2025-07-09 13:00:00
ORD_14565,CUST_ORPHAN_900,231.33,2025-07-10 04:00:00
ORD_14568,CUST_ORPHAN_164,669.06,2025-07-10 07:00:00
ORD_14570,CUST_ORPHAN_504,403.57,2025-07-10 09:00:00
ORD_14576,CUST_ORPHAN_316,180.65,2025-07-10 15:00:00
ORD_14583,CUST_ORPHAN_646,227.4,2025-07-10 22:00:00
ORD_14587,CUST_ORPHAN_952,351.54,2025-07-11 02:00:00
ORD_14598,CUST_ORPHAN_808,397.08,2025-07-11 13:00:00
ORD_14605,CUST_ORPHAN_218,163.43,2025-07-11 20:00:00
ORD_14613,CUST_ORPHAN_300,379.07,2025-07-12 04:00:00
ORD_14618,CUST_ORPHAN_693,140.01,2025-07-12 09:00:00
ORD_14619,CUST_ORPHAN_976,607.0,2025-07-12 10:00:00
ORD_14631,CUST_ORPHAN_338,188.37,2025-07-12 22:00:00
ORD_14635,CUST_ORPHAN_851,646.26,2025-07-13 02:00:00
ORD_14640,CUST_ORPHAN_338,381.95,2025-07-13 07:00:00
ORD_14642,CUST_ORPHAN_646,84.07,2025-07-13 09:00:00
ORD_14667,CUST_ORPHAN_894,272.77,2025-07-14 10:00:00
ORD_14671,CUST_ORPHAN_204,280.79,2025-07-14 14:00:00
ORD_14675,CUST_ORPHAN_244,744.75,2025-07-14 18:00:00
ORD_14691,CUST_ORPHAN_823,446.48,2025-07-15 10:00:00
ORD_14705,CUST_ORPHAN_851,363.32,2025-07-16 00:00:00
ORD_14711,CUST_ORPHAN_982,67.08,2025-07-16 06:00:00
ORD_14736,CUST_ORPHAN_922,44.95,2025-07-17 07:00:00
ORD_14743,CUST_ORPHAN_341,92.75,2025-07-17 14:00:00
ORD_14746,CUST_ORPHAN_693,735.74,2025-07-17 17:00:00
ORD_14759,CUST_ORPHAN_693,477.55,2025-07-18 06:00:00
ORD_14771,CUST_ORPHAN_323,625.3,2025-07-18 18:00:00
ORD_14772,CUST_ORPHAN_355,343.96,2025-07-18 19:00:00
ORD_14773,CUST_ORPHAN_341,436.72,2025-07-18 20:00:00
ORD_14783,CUST_ORPHAN_953,735.44,2025-07-19 06:00:00
ORD_14795,CUST_ORPHAN_162,304.75,2025-07-19 18:00:00
ORD_14803,CUST_ORPHAN_914,441.18,2025-07-20 02:00:00
ORD_14804,CUST_ORPHAN_617,220.42,2025-07-20 03:00:00
ORD_14805,CUST_ORPHAN_788,621.59,2025-07-20 04:00:00
ORD_14806,CUST_ORPHAN_560,23.89,2025-07-20 05:00:00
ORD_14808,CUST_ORPHAN_164,267.62,2025-07-20 07:00:00
ORD_14815,CUST_ORPHAN_894,399.24,2025-07-20 14:00:00
ORD_14826,CUST_ORPHAN_218,220.73,2025-07-21 01:00:00
ORD_14841,CUST_ORPHAN_610,708.11,2025-07-21 16:00:00
ORD_14854,CUST_ORPHAN_923,686.91,2025-07-22 05:00:00
ORD_14865,CUST_ORPHAN_878,287.88,2025-07-22 16:00:00
ORD_14872,CUST_ORPHAN_338,48.38,2025-07-22 23:00:00
ORD_14874,CUST_ORPHAN_164,218.97,2025-07-23 01:00:00
ORD_14880,CUST_ORPHAN_350,431.94,2025-07-23 07:00:00
ORD_14885,CUST_ORPHAN_897,538.45,2025-07-23 12:00:00
ORD_14887,CUST_ORPHAN_350,628.29,2025-07-23 14:00:00
ORD_14893,CUST_ORPHAN_341,174.55,2025-07-23 20:00:00
ORD_14895,CUST_ORPHAN_878,250.89,2025-07-23 22:00:00
ORD_14905,CUST_ORPHAN_952,419.4,2025-07-24 08:00:00
ORD_14910,CUST_ORPHAN_164,647.17,2025-07-24 13:00:00
ORD_14911,CUST_ORPHAN_617,186.7,2025-07-24 14:00:00
ORD_14918,CUST_ORPHAN_897,388.2,2025-07-24 21:00:00
ORD_14924,CUST_ORPHAN_831,667.21,2025-07-25 03:00:00
ORD_14933,CUST_ORPHAN_601,169.29,2025-07-25 12:00:00
ORD_14941,CUST_ORPHAN_709,735.34,2025-07-25 20:00:00
ORD_14945,CUST_ORPHAN_560,71.85,2025-07-26 00:00:00
ORD_14946,CUST_ORPHAN_953,376.15,2025-07-26 01:00:00
ORD_14947,CUST_ORPHAN_823,532.58,2025-07-26 02:00:00
ORD_14948,CUST_ORPHAN_693,394.65,2025-07-26 03:00:00
ORD_14949,CUST_ORPHAN_198,656.64,2025-07-26 04:00:00
ORD_14952,CUST_ORPHAN_709,703.69,2025-07-26 07:00:00
ORD_14956,CUST_ORPHAN_352,256.75,2025-07-26 11:00:00
ORD_14958,CUST_ORPHAN_338,118.86,2025-07-26 13:00:00
ORD_14960,CUST_ORPHAN_104,125.64,2025-07-26 15:00:00
ORD_14966,CUST_ORPHAN_897,414.22,2025-07-26 21:00:00
ORD_14968,CUST_ORPHAN_646,257.9,2025-07-26 23:00:00
ORD_14974,CUST_ORPHAN_355,669.07,2025-07-27 05:00:00
ORD_14978,CUST_ORPHAN_952,306.85,2025-07-27 09:00:00
ORD_14985,CUST_ORPHAN_952,564.68,2025-07-27 16:00:00
ORD_14986,CUST_ORPHAN_473,400.2,2025-07-27 17:00:00
ORD_14987,CUST_ORPHAN_198,216.05,2025-07-27 18:00:00
ORD_14989,CUST_ORPHAN_338,423.12,2025-07-27 20:00:00
ORD_14993,CUST_ORPHAN_352,470.67,2025-07-28 00:00:00
ORD_15000,CUST_ORPHAN_350,279.25,2025-07-28 07:00:00
