customer_id,customer_type,lifetime_value,churn,support_tickets,retention_days
CUST_5399,SMB,8096.2,0,2,443.7
CUST_5625,Startups,2028.94,0,3,178.6
CUST_5320,SMB,11414.44,0,8,192.7
CUST_5019,Enterprise,157899.86,0,2,849.7
CUST_5809,Startups,3479.44,0,2,299.5
CUST_5790,Startups,1540.89,0,4,213.9
CUST_5808,Startups,2268.23,0,2,129.8
CUST_5407,SMB,10858.28,1,3,195.3
CUST_5537,Startups,1409.38,0,4,157.9
CUST_5620,Startups,2943.36,0,3,277.3
CUST_5038,Enterprise,133614.56,0,2,808.1
CUST_5175,SMB,5314.37,0,5,382.7
CUST_5245,SMB,11074.17,0,3,273.5
CUST_5828,Startups,3184.72,0,2,264.5
CUST_5667,Startups,3496.86,0,1,243.9
CUST_5754,Startups,2708.15,0,5,219.7
CUST_5858,Startups,1947.63,0,0,146.0
CUST_5154,SMB,5760.03,0,4,290.5
CUST_5287,SMB,7615.3,0,4,206.0
CUST_5602,Startups,3258.32,0,1,127.3
CUST_5569,Startups,2348.82,0,3,289.7
CUST_5743,Startups,1003.08,0,3,157.6
CUST_5017,Enterprise,123829.04,0,2,885.4
CUST_5127,SMB,6011.67,0,3,434.5
CUST_5322,SMB,7298.53,1,3,427.9
CUST_5255,SMB,10222.1,0,4,336.4
CUST_5657,Startups,1747.36,0,4,288.3
CUST_5964,Startups,3380.62,0,2,232.5
CUST_5190,SMB,11557.69,0,3,480.0
CUST_5115,SMB,10996.3,1,8,304.6
CUST_5616,Startups,2874.96,1,2,197.7
CUST_5606,Startups,3167.0,0,3,160.8
CUST_5180,SMB,11235.55,0,3,304.7
CUST_5301,SMB,5941.87,0,4,448.1
CUST_5759,Startups,2151.92,0,4,170.8
CUST_5712,Startups,3036.6,0,1,206.9
CUST_5723,Startups,3399.44,0,1,282.4
CUST_5685,Startups,1858.23,0,0,276.4
CUST_5979,Startups,1468.1,0,1,296.1
CUST_5517,Startups,2856.73,0,0,293.7
CUST_5984,Startups,1382.19,0,5,169.5
CUST_5045,Enterprise,168285.86,0,2,952.6
CUST_5909,Startups,1736.93,0,5,85.2
CUST_5157,SMB,9615.96,1,5,349.0
CUST_5851,Startups,1498.85,0,4,107.2
CUST_5171,SMB,8605.4,0,3,380.7
CUST_5016,Enterprise,153275.09,0,2,901.1
CUST_5511,Startups,3104.98,0,1,266.7
CUST_5048,Enterprise,160949.73,0,0,1043.3
CUST_5971,Startups,1075.14,0,1,88.0
CUST_5940,Startups,1661.35,0,2,167.6
CUST_5515,Startups,1432.49,0,3,208.4
CUST_5952,Startups,1611.99,0,3,279.1
CUST_5480,Startups,2021.96,0,6,245.4
CUST_5283,SMB,6745.71,0,1,287.9
CUST_5718,Startups,2632.31,0,2,99.9
CUST_5877,Startups,1797.83,0,1,178.2
CUST_5225,SMB,11473.66,0,4,236.3
CUST_5026,Enterprise,148003.26,0,0,1047.9
CUST_5954,Startups,3350.05,0,2,266.4
CUST_5437,SMB,8531.72,0,8,468.5
CUST_5951,Startups,1621.02,1,2,210.9
CUST_5364,SMB,9605.04,0,4,381.2
CUST_5229,SMB,5741.28,1,5,446.0
CUST_5037,Enterprise,148542.3,0,2,871.1
CUST_5965,Startups,2205.08,1,4,80.6
CUST_5374,SMB,6103.28,0,1,307.9
CUST_5469,Startups,2270.88,0,5,181.2
CUST_5967,Startups,1408.94,0,2,91.9
CUST_5850,Startups,1446.1,0,8,232.3
CUST_5704,Startups,1708.12,0,4,296.8
CUST_5841,Startups,2990.07,0,2,289.1
CUST_5194,SMB,6072.99,0,2,425.2
CUST_5854,Startups,1530.37,0,1,180.9
CUST_5864,Startups,1261.54,0,5,122.1
CUST_5503,Startups,2259.08,0,4,292.6
CUST_5969,Startups,1519.29,0,5,279.3
CUST_5830,Startups,2526.93,0,3,141.4
CUST_5579,Startups,1851.48,0,5,89.7
CUST_5968,Startups,2386.04,0,2,283.8
CUST_5162,SMB,6611.5,0,2,236.4
CUST_5908,Startups,1631.09,0,3,218.2
CUST_5152,SMB,5981.74,1,6,483.9
CUST_5801,Startups,1792.88,0,4,225.6
CUST_5993,Startups,1529.89,1,3,154.7
CUST_5755,Startups,1570.63,0,2,112.1
CUST_5111,SMB,6416.54,0,5,288.2
CUST_5226,SMB,5174.02,0,5,473.0
CUST_5688,Startups,2879.91,0,4,273.6
CUST_5103,SMB,11784.23,0,3,391.8
CUST_5421,SMB,5253.14,0,9,358.9
CUST_5419,SMB,11374.47,0,2,492.0
CUST_5750,Startups,1650.87,0,5,232.7
CUST_5586,Startups,1443.77,0,4,227.0
CUST_5780,Startups,1635.66,0,1,174.9
CUST_5672,Startups,3493.95,0,4,61.2
CUST_5119,SMB,9391.16,0,2,286.0
CUST_5053,SMB,9653.96,0,6,395.7
CUST_5151,SMB,11273.13,0,11,407.6
CUST_5403,SMB,5774.12,0,3,307.3
CUST_5945,Startups,1613.15,0,2,258.4
CUST_5207,SMB,9743.61,0,1,226.9
CUST_5658,Startups,2475.8,0,2,194.7
CUST_5843,Startups,2019.9,0,5,99.7
CUST_5762,Startups,1118.44,0,2,87.7
CUST_5008,Enterprise,127686.82,0,2,936.0
CUST_5807,Startups,1432.36,0,2,268.4
CUST_5036,Enterprise,127795.29,0,1,1001.5
CUST_5452,Startups,2773.95,0,1,256.7
CUST_5651,Startups,3239.09,0,2,101.6
CUST_5253,SMB,6734.88,0,4,464.4
CUST_5303,SMB,8599.56,0,3,243.4
CUST_5746,Startups,1832.74,0,2,125.6
CUST_5571,Startups,3111.2,0,3,123.4
CUST_5623,Startups,2162.43,0,3,125.0
CUST_5732,Startups,1279.0,0,3,182.4
CUST_5891,Startups,3387.25,0,3,69.7
CUST_5262,SMB,7172.34,0,5,489.1
CUST_5610,Startups,2382.76,0,1,122.5
CUST_5297,SMB,10614.18,0,7,189.1
CUST_5414,SMB,5203.0,0,2,432.2
CUST_5150,SMB,10784.04,0,4,237.3
CUST_5788,Startups,2998.03,0,5,124.9
CUST_5640,Startups,2848.58,0,3,129.2
CUST_5889,Startups,2711.41,0,2,156.6
CUST_5550,Startups,2173.32,0,1,184.2
CUST_5886,Startups,1985.27,0,3,61.4
CUST_5488,Startups,2431.14,0,3,272.4
CUST_5147,SMB,8644.71,0,8,243.3
CUST_5146,SMB,7320.98,0,6,400.3
CUST_5720,Startups,2281.83,1,2,84.6
CUST_5931,Startups,1928.13,0,1,107.3
CUST_5739,Startups,2041.52,0,2,151.9
CUST_5659,Startups,1992.35,1,4,66.5
CUST_5348,SMB,9130.53,0,3,239.3
CUST_5463,Startups,1753.36,0,3,233.5
CUST_5325,SMB,9568.11,0,4,436.4
CUST_5186,SMB,7615.6,0,3,352.7
CUST_5123,SMB,7910.65,0,7,351.3
CUST_5853,Startups,3281.46,0,2,65.2
CUST_5608,Startups,2831.03,0,3,140.1
CUST_5143,SMB,9002.1,0,5,399.5
CUST_5958,Startups,2226.52,0,1,230.4
CUST_5197,SMB,11121.93,0,2,413.2
CUST_5609,Startups,2100.22,0,4,100.6
CUST_5279,SMB,10957.92,0,5,272.2
CUST_5293,SMB,5693.79,0,5,153.5
CUST_5400,SMB,7113.49,0,4,409.0
CUST_5122,SMB,5591.11,0,6,449.0
CUST_5183,SMB,7211.5,0,4,355.2
CUST_5202,SMB,8505.19,0,3,223.7
CUST_5438,SMB,10216.32,0,1,303.4
CUST_5246,SMB,9221.75,0,6,191.3
CUST_5415,SMB,6685.8,0,4,339.9
CUST_5932,Startups,2012.14,0,1,248.8
CUST_5765,Startups,1023.15,1,1,261.3
CUST_5906,Startups,2238.77,0,2,185.7
CUST_5835,Startups,2417.34,0,4,236.3
CUST_5887,Startups,1327.77,0,2,295.7
CUST_5129,SMB,9113.51,0,5,203.6
CUST_5637,Startups,2783.15,0,4,211.7
CUST_5402,SMB,10469.06,0,4,368.8
CUST_5784,Startups,3461.62,0,2,141.5
CUST_5770,Startups,1604.1,0,2,239.0
CUST_5735,Startups,2745.47,0,4,113.1
CUST_5913,Startups,3461.42,0,8,297.3
CUST_5219,SMB,7783.05,1,4,210.1
CUST_5641,Startups,3002.18,0,5,192.0
CUST_5915,Startups,3382.5,0,1,113.3
CUST_5752,Startups,1606.21,0,3,162.5
CUST_5806,Startups,2732.74,1,4,289.3
CUST_5919,Startups,2382.25,0,4,247.7
CUST_5624,Startups,3444.79,0,3,230.0
CUST_5874,Startups,2798.28,0,4,186.4
CUST_5760,Startups,2778.9,0,2,114.7
CUST_5386,SMB,10024.32,0,2,492.7
CUST_5972,Startups,1297.38,0,1,197.8
CUST_5509,Startups,1289.64,0,3,194.0
CUST_5267,SMB,6075.29,0,3,212.3
CUST_5819,Startups,1682.97,0,4,222.4
CUST_5441,SMB,6086.49,1,5,459.8
CUST_5496,Startups,2078.55,0,3,141.1
CUST_5112,SMB,7141.7,0,8,313.3
CUST_5691,Startups,3242.49,0,2,72.9
CUST_5232,SMB,11763.62,0,2,402.6
CUST_5869,Startups,1510.99,0,4,156.7
CUST_5607,Startups,1285.26,0,0,182.1
CUST_5671,Startups,2437.18,0,3,73.1
CUST_5373,SMB,7201.08,0,5,316.4
CUST_5981,Startups,3045.77,0,0,79.0
CUST_5842,Startups,2300.58,0,2,106.3
CUST_5233,SMB,9172.3,0,9,248.0
CUST_5785,Startups,1903.84,0,3,121.5
CUST_5676,Startups,3288.25,0,3,277.7
CUST_5317,SMB,9800.2,1,2,352.8
CUST_5648,Startups,2693.22,0,2,83.0
CUST_5410,SMB,9659.79,0,3,162.1
CUST_5898,Startups,1464.42,1,2,255.7
CUST_5709,Startups,2190.64,0,1,185.3
CUST_5358,SMB,8445.07,0,4,389.1
CUST_5258,SMB,5465.91,0,8,301.6
CUST_5744,Startups,2270.42,0,0,100.9
CUST_5627,Startups,1212.05,0,3,203.2
CUST_5632,Startups,1092.43,0,3,231.7
CUST_5282,SMB,6657.21,0,2,182.7
CUST_5376,SMB,11552.89,0,1,462.3
CUST_5384,SMB,7634.52,0,3,231.9
CUST_5224,SMB,7005.12,0,3,462.3
CUST_5953,Startups,1403.14,0,2,145.9
CUST_5814,Startups,1317.27,0,4,168.1
CUST_5472,Startups,1298.04,0,4,242.0
CUST_5347,SMB,6773.68,0,2,447.4
CUST_5505,Startups,2999.68,0,2,284.7
CUST_5639,Startups,3163.64,0,3,174.5
CUST_5987,Startups,1125.27,0,2,174.5
CUST_5928,Startups,2460.57,1,4,171.7
CUST_5905,Startups,2631.3,0,2,107.6
CUST_5619,Startups,1102.37,1,1,229.6
CUST_5855,Startups,2174.5,0,4,190.9
CUST_5803,Startups,2484.58,0,5,216.4
CUST_5645,Startups,3145.31,0,3,102.2
CUST_5846,Startups,1987.52,0,2,197.0
CUST_5556,Startups,1730.15,0,2,165.1
CUST_5957,Startups,2294.15,1,4,117.5
CUST_5577,Startups,2467.81,0,1,110.4
CUST_5795,Startups,1866.2,0,2,200.3
CUST_5085,SMB,5630.34,0,7,222.7
CUST_5242,SMB,6628.49,0,3,456.4
CUST_5698,Startups,2633.6,0,2,118.4
CUST_5159,SMB,10380.53,0,7,165.9
CUST_5524,Startups,1299.18,0,3,228.5
CUST_5035,Enterprise,131368.28,0,1,1063.1
CUST_5540,Startups,3472.83,0,0,116.0
CUST_5170,SMB,7036.42,0,8,239.1
CUST_5654,Startups,3131.95,0,2,245.7
CUST_5890,Startups,1848.69,0,3,190.5
CUST_5857,Startups,3195.91,0,5,215.9
CUST_5847,Startups,2706.45,0,2,251.5
CUST_5944,Startups,2124.65,0,3,272.2
CUST_5733,Startups,1961.26,0,8,130.0
CUST_5095,SMB,9411.98,0,3,415.5
CUST_5563,Startups,2593.97,0,2,86.1
CUST_5240,SMB,10806.0,0,3,448.9
CUST_5742,Startups,3156.91,1,2,200.2
CUST_5574,Startups,3130.04,0,1,209.4
CUST_5690,Startups,1711.35,0,3,254.8
CUST_5460,Startups,2431.03,0,4,154.8
CUST_5553,Startups,3267.76,0,3,195.2
CUST_5888,Startups,1407.18,0,3,205.6
CUST_5206,SMB,5922.76,0,5,165.6
CUST_5392,SMB,9117.81,1,6,362.1
CUST_5794,Startups,1074.59,0,3,289.9
CUST_5397,SMB,7067.51,0,4,370.6
CUST_5766,Startups,1470.8,0,3,250.8
CUST_5848,Startups,1373.44,0,5,283.6
CUST_5217,SMB,5866.28,0,2,167.7
CUST_5004,Enterprise,125650.64,0,1,791.2
CUST_5768,Startups,1276.57,0,2,211.8
CUST_5642,Startups,1122.41,0,3,147.5
CUST_5929,Startups,2837.82,0,2,296.9
CUST_5612,Startups,3424.54,0,5,134.2
CUST_5738,Startups,1985.31,0,6,90.0
CUST_5546,Startups,1981.43,0,3,80.5
CUST_5725,Startups,1102.7,1,1,107.4
CUST_5683,Startups,2133.2,0,3,238.1
CUST_5098,SMB,5826.04,0,4,337.0
CUST_5804,Startups,1315.07,0,5,155.8
CUST_5727,Startups,1163.83,0,2,115.7
CUST_5573,Startups,2921.57,0,5,210.8
CUST_5406,SMB,6987.36,0,2,296.4
CUST_5502,Startups,3302.64,0,5,89.6
CUST_5047,Enterprise,137299.69,0,2,751.0
CUST_5032,Enterprise,139549.52,0,1,895.5
CUST_5779,Startups,3138.73,0,2,123.2
CUST_5839,Startups,2286.46,0,3,238.6
CUST_5200,SMB,10441.83,0,4,406.1
CUST_5134,SMB,9136.41,0,2,253.4
CUST_5027,Enterprise,122628.23,0,2,878.5
CUST_5880,Startups,2022.85,0,1,91.4
CUST_5230,SMB,5982.38,0,4,162.4
CUST_5489,Startups,2414.43,0,6,245.5
CUST_5772,Startups,2475.49,0,2,103.5
CUST_5378,SMB,7683.24,0,2,309.7
CUST_5288,SMB,8666.27,0,4,406.3
CUST_5418,SMB,6387.43,0,3,184.4
CUST_5674,Startups,2488.03,0,1,90.7
CUST_5391,SMB,5853.45,0,5,336.1
CUST_5592,Startups,1768.84,0,0,297.0
CUST_5498,Startups,1901.64,0,2,180.4
CUST_5138,SMB,10479.15,1,7,383.6
CUST_5062,SMB,8956.65,0,5,252.0
CUST_5471,Startups,2185.42,0,3,232.6
CUST_5647,Startups,2286.57,0,2,155.0
CUST_5128,SMB,5723.82,0,6,229.0
CUST_5976,Startups,2162.54,0,2,258.9
CUST_5520,Startups,3141.37,0,3,73.4
CUST_5838,Startups,2048.18,0,1,254.1
CUST_5962,Startups,1329.39,0,5,206.9
CUST_5064,SMB,9443.03,0,3,397.0
CUST_5812,Startups,3482.71,0,6,264.3
CUST_5014,Enterprise,146604.85,0,1,872.6
CUST_5156,SMB,6968.64,1,7,497.1
CUST_5040,Enterprise,146229.12,0,1,829.6
CUST_5492,Startups,2631.08,0,6,161.8
CUST_5379,SMB,10107.8,0,7,247.8
CUST_5187,SMB,5661.27,0,3,457.1
CUST_5763,Startups,1345.51,0,5,289.4
CUST_5216,SMB,5917.4,0,2,396.6
CUST_5791,Startups,2035.07,0,0,196.4
CUST_5052,SMB,10508.47,0,2,343.7
CUST_5878,Startups,2521.85,0,6,251.0
CUST_5337,SMB,10080.01,0,2,333.8
CUST_5748,Startups,2951.45,0,5,150.4
CUST_5719,Startups,3388.37,0,1,210.2
CUST_5724,Startups,1257.51,0,6,218.4
CUST_5295,SMB,11318.57,0,3,239.8
CUST_5701,Startups,1806.23,0,3,66.5
CUST_5251,SMB,11072.43,1,6,325.6
CUST_5726,Startups,1615.17,0,2,80.5
CUST_5461,Startups,1362.83,0,1,191.5
CUST_5455,Startups,1458.83,0,3,199.9
CUST_5996,Startups,2597.53,0,3,156.6
CUST_5815,Startups,3243.26,0,5,219.7
CUST_5862,Startups,2957.4,0,3,281.4
CUST_5269,SMB,5148.04,0,3,240.1
CUST_5201,SMB,11802.78,0,6,377.9
CUST_5161,SMB,11412.08,0,3,298.3
CUST_5555,Startups,1582.13,0,6,196.1
CUST_5729,Startups,2290.22,0,2,291.0
CUST_5401,SMB,11429.09,1,1,444.2
CUST_5702,Startups,1388.6,0,3,66.5
CUST_5476,Startups,2069.76,0,1,231.4
CUST_5821,Startups,2486.42,0,4,115.9
CUST_5771,Startups,2423.03,0,3,125.2
CUST_5105,SMB,10018.23,0,0,334.7
CUST_5565,Startups,2675.51,0,1,216.5
CUST_5389,SMB,10953.74,1,3,323.0
CUST_5001,Enterprise,146332.71,0,2,979.1
CUST_5937,Startups,1301.64,0,1,206.6
CUST_5982,Startups,2854.04,0,2,277.9
CUST_5561,Startups,1609.17,0,3,138.8
CUST_5080,SMB,9650.19,0,5,427.6
CUST_5205,SMB,6607.59,1,6,307.0
CUST_5034,Enterprise,148173.35,0,1,1005.2
CUST_5775,Startups,3133.42,0,3,197.7
CUST_5508,Startups,2235.35,0,2,197.8
CUST_5427,SMB,10945.86,1,5,153.0
CUST_5454,Startups,1229.3,0,2,143.6
CUST_5366,SMB,10420.25,0,3,357.8
CUST_5091,SMB,9874.24,0,5,223.1
CUST_5339,SMB,11551.58,0,4,281.9
CUST_5897,Startups,1505.22,0,3,204.3
CUST_5564,Startups,2622.87,0,2,75.1
CUST_5345,SMB,10565.8,0,5,459.2
CUST_5776,Startups,2547.8,0,5,260.9
CUST_5241,SMB,10577.72,0,3,200.6
CUST_5013,Enterprise,169365.7,0,2,798.7
CUST_5315,SMB,7292.47,0,6,171.2
CUST_5600,Startups,2193.76,0,3,143.8
CUST_5387,SMB,11658.36,0,5,192.8
CUST_5273,SMB,9138.01,0,8,329.8
CUST_5166,SMB,10808.53,0,4,454.0
CUST_5840,Startups,1031.17,1,4,265.4
CUST_5992,Startups,2984.09,0,4,90.3
CUST_5646,Startups,1011.25,0,2,198.3
CUST_5818,Startups,2554.48,0,3,134.3
CUST_5484,Startups,1090.15,0,5,157.7
CUST_5980,Startups,3471.51,0,5,224.9
CUST_5504,Startups,2300.69,0,3,218.0
CUST_5831,Startups,2383.85,0,4,243.3
CUST_5243,SMB,8715.39,1,5,230.4
CUST_5566,Startups,2907.26,0,0,155.5
CUST_5875,Startups,3218.93,0,1,125.0
CUST_5562,Startups,3108.97,0,2,222.7
CUST_5686,Startups,2050.95,0,3,203.7
CUST_5189,SMB,6837.22,0,3,164.3
CUST_5782,Startups,2136.14,0,1,116.4
CUST_5699,Startups,1748.46,0,1,292.2
CUST_5475,Startups,1761.76,0,3,138.5
CUST_5681,Startups,1504.95,0,2,153.9
CUST_5510,Startups,1180.15,0,1,63.6
CUST_5058,SMB,5978.58,0,4,249.5
CUST_5474,Startups,1695.19,0,3,150.0
CUST_5560,Startups,1210.29,0,4,66.3
CUST_5856,Startups,2833.74,0,3,236.5
CUST_5747,Startups,2078.32,0,1,74.8
CUST_5252,SMB,8177.28,1,2,365.8
CUST_5021,Enterprise,141271.56,0,2,833.1
CUST_5313,SMB,7572.58,1,3,395.0
CUST_5459,Startups,2591.02,0,2,152.4
CUST_5160,SMB,5754.19,1,5,426.6
CUST_5276,SMB,7225.94,0,4,302.2
CUST_5955,Startups,3219.97,0,1,280.4
CUST_5191,SMB,6686.79,0,3,166.3
CUST_5385,SMB,11906.42,1,5,368.1
CUST_5805,Startups,1359.3,0,2,61.6
CUST_5413,SMB,11279.23,0,2,352.3
CUST_5491,Startups,2619.87,0,1,288.0
CUST_5343,SMB,9155.77,0,4,298.5
CUST_5769,Startups,2550.37,0,2,241.6
CUST_5308,SMB,6865.24,1,2,154.4
CUST_5661,Startups,3216.39,0,5,107.2
CUST_5130,SMB,6194.15,0,4,391.5
CUST_5663,Startups,1212.03,0,3,229.2
CUST_5871,Startups,1057.85,0,3,138.0
CUST_5099,SMB,11733.28,0,4,205.1
CUST_5372,SMB,7549.34,0,4,345.3
CUST_5087,SMB,8233.14,0,3,333.6
CUST_5458,Startups,2960.2,0,3,183.9
CUST_5330,SMB,10144.25,0,7,175.2
CUST_5214,SMB,10007.85,0,4,245.9
CUST_5466,Startups,2623.08,0,3,208.1
CUST_5121,SMB,9548.93,1,3,260.0
CUST_5614,Startups,1720.57,0,3,118.0
CUST_5020,Enterprise,165485.26,0,2,868.8
CUST_5700,Startups,1603.43,0,0,151.6
CUST_5071,SMB,7859.7,0,3,194.9
CUST_5106,SMB,8145.53,1,4,384.3
CUST_5270,SMB,5387.77,0,1,151.2
CUST_5860,Startups,2854.29,0,8,87.7
CUST_5435,SMB,6412.47,0,9,244.8
CUST_5102,SMB,6861.09,0,4,457.3
