customer_id,customer_name,region,signup_date
CUST_0635,Customer_635,South,2024-11-13
CUST_0636,Customer_636,South,2024-11-13
CUST_0637,Customer_637,North,2024-11-14
CUST_0638,Customer_638,East,2024-11-14
CUST_0639,Customer_639,South,2024-11-15
CUST_0640,Customer_640,West,2024-11-15
CUST_0641,Customer_641,South,2024-11-16
CUST_0642,Customer_642,South,2024-11-16
CUST_0643,Customer_643,West,2024-11-17
CUST_0644,Customer_644,North,2024-11-17
CUST_0645,Customer_645,West,2024-11-18
CUST_0646,Customer_646,North,2024-11-18
CUST_0647,Customer_647,North,2024-11-19
CUST_0648,Customer_648,North,2024-11-19
CUST_0649,Customer_649,West,2024-11-20
CUST_0650,Customer_650,North,2024-11-20
CUST_0651,Customer_651,East,2024-11-21
CUST_0652,Customer_652,West,2024-11-21
CUST_0653,Customer_653,East,2024-11-22
CUST_0654,Customer_654,North,2024-11-22
CUST_0655,Customer_655,South,2024-11-23
CUST_0656,Customer_656,North,2024-11-23
CUST_0657,Customer_657,East,2024-11-24
CUST_0658,Customer_658,East,2024-11-24
CUST_0659,Customer_659,West,2024-11-25
CUST_0660,Customer_660,South,2024-11-25
CUST_0661,Customer_661,West,2024-11-26
CUST_0662,Customer_662,East,2024-11-26
CUST_0663,Customer_663,North,2024-11-27
CUST_0664,Customer_664,South,2024-11-27
CUST_0665,Customer_665,North,2024-11-28
CUST_0666,Customer_666,North,2024-11-28
CUST_0667,Customer_667,South,2024-11-29
CUST_0668,Customer_668,West,2024-11-29
CUST_0669,Customer_669,North,2024-11-30
CUST_0670,Customer_670,East,2024-11-30
CUST_0671,Customer_671,North,2024-12-01
CUST_0672,Customer_672,South,2024-12-01
CUST_0673,Customer_673,South,2024-12-02
CUST_0674,Customer_674,South,2024-12-02
CUST_0675,Customer_675,West,2024-12-03
CUST_0676,Customer_676,North,2024-12-03
CUST_0677,Customer_677,West,2024-12-04
CUST_0678,Customer_678,West,2024-12-04
CUST_0679,Customer_679,South,2024-12-05
CUST_0680,Customer_680,South,2024-12-05
CUST_0681,Customer_681,West,2024-12-06
CUST_0682,Customer_682,North,2024-12-06
CUST_0683,Customer_683,East,2024-12-07
CUST_0684,Customer_684,West,2024-12-07
CUST_0685,Customer_685,North,2024-12-08
CUST_0686,Customer_686,South,2024-12-08
CUST_0687,Customer_687,South,2024-12-09
CUST_0688,Customer_688,North,2024-12-09
CUST_0689,Customer_689,East,2024-12-10
CUST_0690,Customer_690,South,2024-12-10
CUST_0691,Customer_691,South,2024-12-11
CUST_0692,Customer_692,South,2024-12-11
CUST_0693,Customer_693,North,2024-12-12
CUST_0694,Customer_694,West,2024-12-12
CUST_0695,Customer_695,South,2024-12-13
CUST_0696,Customer_696,West,2024-12-13
CUST_0697,Customer_697,East,2024-12-14
CUST_0698,Customer_698,South,2024-12-14
CUST_0699,Customer_699,South,2024-12-15
CUST_0700,Customer_700,East,2024-12-15
CUST_0701,Customer_701,South,2024-12-16
CUST_0702,Customer_702,West,2024-12-16
CUST_0703,Customer_703,North,2024-12-17
CUST_0704,Customer_704,West,2024-12-17
CUST_0705,Customer_705,North,2024-12-18
CUST_0706,Customer_706,North,2024-12-18
CUST_0707,Customer_707,West,2024-12-19
CUST_0708,Customer_708,West,2024-12-19
CUST_0709,Customer_709,West,2024-12-20
CUST_0710,Customer_710,West,2024-12-20
CUST_0711,Customer_711,East,2024-12-21
CUST_0712,Customer_712,South,2024-12-21
CUST_0713,Customer_713,North,2024-12-22
CUST_0714,Customer_714,West,2024-12-22
CUST_0715,Customer_715,West,2024-12-23
CUST_0716,Customer_716,West,2024-12-23
CUST_0717,Customer_717,East,2024-12-24
CUST_0718,Customer_718,West,2024-12-24
CUST_0719,Customer_719,West,2024-12-25
CUST_0720,Customer_720,West,2024-12-25
CUST_0721,Customer_721,South,2024-12-26
CUST_0722,Customer_722,East,2024-12-26
CUST_0723,Customer_723,West,2024-12-27
CUST_0724,Customer_724,North,2024-12-27
CUST_0725,Customer_725,North,2024-12-28
CUST_0726,Customer_726,North,2024-12-28
CUST_0727,Customer_727,East,2024-12-29
CUST_0728,Customer_728,East,2024-12-29
CUST_0729,Customer_729,North,2024-12-30
CUST_0730,Customer_730,West,2024-12-30
CUST_0731,Customer_731,East,2024-12-31
CUST_0732,Customer_732,North,2024-12-31
CUST_0733,Customer_733,North,2025-01-01
CUST_0734,Customer_734,West,2025-01-01
CUST_0735,Customer_735,South,2025-01-02
CUST_0736,Customer_736,East,2025-01-02
CUST_0737,Customer_737,West,2025-01-03
CUST_0738,Customer_738,North,2025-01-03
CUST_0739,Customer_739,North,2025-01-04
CUST_0740,Customer_740,West,2025-01-04
CUST_0741,Customer_741,East,2025-01-05
CUST_0742,Customer_742,South,2025-01-05
CUST_0743,Customer_743,South,2025-01-06
CUST_0744,Customer_744,North,2025-01-06
CUST_0745,Customer_745,East,2025-01-07
CUST_0746,Customer_746,South,2025-01-07
CUST_0747,Customer_747,East,2025-01-08
CUST_0748,Customer_748,East,2025-01-08
CUST_0749,Customer_749,North,2025-01-09
CUST_0750,Customer_750,South,2025-01-09
CUST_0751,Customer_751,West,2025-01-10
CUST_0752,Customer_752,North,2025-01-10
CUST_0753,Customer_753,South,2025-01-11
CUST_0754,Customer_754,South,2025-01-11
CUST_0755,Customer_755,South,2025-01-12
CUST_0756,Customer_756,South,2025-01-12
CUST_0757,Customer_757,South,2025-01-13
CUST_0758,Customer_758,East,2025-01-13
CUST_0759,Customer_759,North,2025-01-14
CUST_0760,Customer_760,East,2025-01-14
CUST_0761,Customer_761,West,2025-01-15
CUST_0762,Customer_762,South,2025-01-15
CUST_0763,Customer_763,North,2025-01-16
CUST_0764,Customer_764,South,2025-01-16
CUST_0765,Customer_765,North,2025-01-17
CUST_0766,Customer_766,East,2025-01-17
CUST_0767,Customer_767,North,2025-01-18
CUST_0768,Customer_768,West,2025-01-18
CUST_0769,Customer_769,West,2025-01-19
CUST_0770,Customer_770,North,2025-01-19
CUST_0771,Customer_771,North,2025-01-20
CUST_0772,Customer_772,North,2025-01-20
CUST_0773,Customer_773,North,2025-01-21
CUST_0774,Customer_774,West,2025-01-21
CUST_0775,Customer_775,South,2025-01-22
CUST_0776,Customer_776,North,2025-01-22
CUST_0777,Customer_777,North,2025-01-23
CUST_0778,Customer_778,West,2025-01-23
CUST_0779,Customer_779,West,2025-01-24
CUST_0780,Customer_780,East,2025-01-24
CUST_0781,Customer_781,North,2025-01-25
CUST_0782,Customer_782,East,2025-01-25
CUST_0783,Customer_783,West,2025-01-26
CUST_0784,Customer_784,West,2025-01-26
CUST_0785,Customer_785,South,2025-01-27
CUST_0786,Customer_786,North,2025-01-27
CUST_0787,Customer_787,East,2025-01-28
CUST_0788,Customer_788,West,2025-01-28
CUST_0789,Customer_789,West,2025-01-29
CUST_0790,Customer_790,East,2025-01-29
CUST_0791,Customer_791,South,2025-01-30
CUST_0792,Customer_792,West,2025-01-30
CUST_0793,Customer_793,North,2025-01-31
CUST_0794,Customer_794,West,2025-01-31
CUST_0795,Customer_795,North,2025-02-01
CUST_0796,Customer_796,East,2025-02-01
CUST_0797,Customer_797,North,2025-02-02
CUST_0798,Customer_798,East,2025-02-02
CUST_0799,Customer_799,North,2025-02-03
CUST_0800,Customer_800,East,2025-02-03
CUST_0801,Customer_801,North,2025-02-04
CUST_0802,Customer_802,South,2025-02-04
CUST_0803,Customer_803,North,2025-02-05
CUST_0804,Customer_804,North,2025-02-05
CUST_0805,Customer_805,South,2025-02-06
CUST_0806,Customer_806,West,2025-02-06
CUST_0807,Customer_807,West,2025-02-07
CUST_0808,Customer_808,North,2025-02-07
CUST_0809,Customer_809,South,2025-02-08
CUST_0810,Customer_810,North,2025-02-08
CUST_0811,Customer_811,East,2025-02-09
CUST_0812,Customer_812,East,2025-02-09
CUST_0813,Customer_813,North,2025-02-10
CUST_0814,Customer_814,West,2025-02-10
CUST_0815,Customer_815,West,2025-02-11
CUST_0816,Customer_816,North,2025-02-11
CUST_0817,Customer_817,North,2025-02-12
CUST_0818,Customer_818,East,2025-02-12
CUST_0819,Customer_819,West,2025-02-13
CUST_0820,Customer_820,North,2025-02-13
CUST_0821,Customer_821,East,2025-02-14
CUST_0822,Customer_822,West,2025-02-14
CUST_0823,Customer_823,South,2025-02-15
CUST_0824,Customer_824,East,2025-02-15
CUST_0825,Customer_825,West,2025-02-16
CUST_0826,Customer_826,West,2025-02-16
CUST_0827,Customer_827,East,2025-02-17
CUST_0828,Customer_828,South,2025-02-17
CUST_0829,Customer_829,East,2025-02-18
CUST_0830,Customer_830,West,2025-02-18
CUST_0831,Customer_831,North,2025-02-19
CUST_0832,Customer_832,North,2025-02-19
CUST_0833,Customer_833,East,2025-02-20
CUST_0834,Customer_834,West,2025-02-20
CUST_0835,Customer_835,North,2025-02-21
CUST_0836,Customer_836,West,2025-02-21
CUST_0837,Customer_837,East,2025-02-22
CUST_0838,Customer_838,North,2025-02-22
CUST_0839,Customer_839,West,2025-02-23
CUST_0840,Customer_840,North,2025-02-23
CUST_0841,Customer_841,East,2025-02-24
CUST_0842,Customer_842,West,2025-02-24
CUST_0843,Customer_843,North,2025-02-25
CUST_0844,Customer_844,East,2025-02-25
CUST_0845,Customer_845,North,2025-02-26
CUST_0846,Customer_846,North,2025-02-26
CUST_0847,Customer_847,South,2025-02-27
CUST_0848,Customer_848,South,2025-02-27
CUST_0849,Customer_849,East,2025-02-28
CUST_0850,Customer_850,South,2025-02-28
CUST_0851,Customer_851,East,2025-03-01
CUST_0852,Customer_852,South,2025-03-01
CUST_0853,Customer_853,North,2025-03-02
CUST_0854,Customer_854,East,2025-03-02
CUST_0855,Customer_855,East,2025-03-03
CUST_0856,Customer_856,North,2025-03-03
CUST_0857,Customer_857,East,2025-03-04
CUST_0858,Customer_858,East,2025-03-04
CUST_0859,Customer_859,South,2025-03-05
CUST_0860,Customer_860,East,2025-03-05
CUST_0861,Customer_861,West,2025-03-06
CUST_0862,Customer_862,North,2025-03-06
CUST_0863,Customer_863,South,2025-03-07
CUST_0864,Customer_864,South,2025-03-07
CUST_0865,Customer_865,West,2025-03-08
CUST_0866,Customer_866,North,2025-03-08
CUST_0867,Customer_867,North,2025-03-09
CUST_0868,Customer_868,South,2025-03-09
CUST_0869,Customer_869,East,2025-03-10
CUST_0870,Customer_870,South,2025-03-10
CUST_0871,Customer_871,North,2025-03-11
CUST_0872,Customer_872,West,2025-03-11
CUST_0873,Customer_873,South,2025-03-12
CUST_0874,Customer_874,North,2025-03-12
CUST_0875,Customer_875,South,2025-03-13
CUST_0876,Customer_876,East,2025-03-13
CUST_0877,Customer_877,South,2025-03-14
CUST_0878,Customer_878,South,2025-03-14
CUST_0879,Customer_879,North,2025-03-15
CUST_0880,Customer_880,North,2025-03-15
CUST_0881,Customer_881,North,2025-03-16
CUST_0882,Customer_882,South,2025-03-16
CUST_0883,Customer_883,East,2025-03-17
CUST_0884,Customer_884,West,2025-03-17
CUST_0885,Customer_885,West,2025-03-18
CUST_0886,Customer_886,North,2025-03-18
CUST_0887,Customer_887,North,2025-03-19
CUST_0888,Customer_888,South,2025-03-19
CUST_0889,Customer_889,West,2025-03-20
CUST_0890,Customer_890,North,2025-03-20
CUST_0891,Customer_891,East,2025-03-21
CUST_0892,Customer_892,East,2025-03-21
CUST_0893,Customer_893,North,2025-03-22
CUST_0894,Customer_894,North,2025-03-22
CUST_0895,Customer_895,West,2025-03-23
CUST_0896,Customer_896,West,2025-03-23
CUST_0897,Customer_897,South,2025-03-24
CUST_0898,Customer_898,West,2025-03-24
CUST_0899,Customer_899,East,2025-03-25
CUST_0900,Customer_900,East,2025-03-25
CUST_0901,Customer_901,North,2025-03-26
CUST_0902,Customer_902,West,2025-03-26
CUST_0903,Customer_903,South,2025-03-27
CUST_0904,Customer_904,East,2025-03-27
CUST_0905,Customer_905,East,2025-03-28
CUST_0906,Customer_906,South,2025-03-28
CUST_0907,Customer_907,South,2025-03-29
CUST_0908,Customer_908,East,2025-03-29
CUST_0909,Customer_909,East,2025-03-30
CUST_0910,Customer_910,South,2025-03-30
CUST_0911,Customer_911,East,2025-03-31
CUST_0912,Customer_912,North,2025-03-31
CUST_0913,Customer_913,North,2025-04-01
CUST_0914,Customer_914,South,2025-04-01
CUST_0915,Customer_915,West,2025-04-02
CUST_0916,Customer_916,South,2025-04-02
CUST_0917,Customer_917,South,2025-04-03
CUST_0918,Customer_918,West,2025-04-03
CUST_0919,Customer_919,West,2025-04-04
CUST_0920,Customer_920,West,2025-04-04
CUST_0921,Customer_921,North,2025-04-05
CUST_0922,Customer_922,East,2025-04-05
CUST_0923,Customer_923,North,2025-04-06
CUST_0924,Customer_924,East,2025-04-06
CUST_0925,Customer_925,North,2025-04-07
CUST_0926,Customer_926,East,2025-04-07
CUST_0927,Customer_927,North,2025-04-08
CUST_0928,Customer_928,West,2025-04-08
CUST_0929,Customer_929,South,2025-04-09
CUST_0930,Customer_930,North,2025-04-09
CUST_0931,Customer_931,East,2025-04-10
CUST_0932,Customer_932,West,2025-04-10
CUST_0933,Customer_933,North,2025-04-11
CUST_0934,Customer_934,North,2025-04-11
CUST_0935,Customer_935,West,2025-04-12
CUST_0936,Customer_936,North,2025-04-12
CUST_0937,Customer_937,South,2025-04-13
CUST_0938,Customer_938,North,2025-04-13
CUST_0939,Customer_939,South,2025-04-14
CUST_0940,Customer_940,South,2025-04-14
CUST_0941,Customer_941,West,2025-04-15
CUST_0942,Customer_942,North,2025-04-15
CUST_0943,Customer_943,West,2025-04-16
CUST_0944,Customer_944,North,2025-04-16
CUST_0945,Customer_945,North,2025-04-17
CUST_0946,Customer_946,East,2025-04-17
CUST_0947,Customer_947,North,2025-04-18
CUST_0948,Customer_948,West,2025-04-18
CUST_0949,Customer_949,South,2025-04-19
CUST_0950,Customer_950,North,2025-04-19
CUST_0951,Customer_951,East,2025-04-20
CUST_0952,Customer_952,West,2025-04-20
CUST_0953,Customer_953,North,2025-04-21
CUST_0954,Customer_954,West,2025-04-21
CUST_0955,Customer_955,East,2025-04-22
CUST_0956,Customer_956,East,2025-04-22
CUST_0957,Customer_957,West,2025-04-23
CUST_0958,Customer_958,North,2025-04-23
CUST_0959,Customer_959,South,2025-04-24
CUST_0960,Customer_960,East,2025-04-24
CUST_0961,Customer_961,North,2025-04-25
CUST_0962,Customer_962,North,2025-04-25
CUST_0963,Customer_963,South,2025-04-26
CUST_0964,Customer_964,East,2025-04-26
CUST_0965,Customer_965,East,2025-04-27
CUST_0966,Customer_966,North,2025-04-27
CUST_0967,Customer_967,North,2025-04-28
CUST_0968,Customer_968,South,2025-04-28
CUST_0969,Customer_969,South,2025-04-29
CUST_0970,Customer_970,East,2025-04-29
CUST_0971,Customer_971,West,2025-04-30
CUST_0972,Customer_972,East,2025-04-30
CUST_0973,Customer_973,North,2025-05-01
CUST_0974,Customer_974,East,2025-05-01
CUST_0975,Customer_975,West,2025-05-02
CUST_0976,Customer_976,South,2025-05-02
CUST_0977,Customer_977,West,2025-05-03
CUST_0978,Customer_978,West,2025-05-03
CUST_0979,Customer_979,West,2025-05-04
CUST_0980,Customer_980,South,2025-05-04
CUST_0981,Customer_981,West,2025-05-05
CUST_0982,Customer_982,West,2025-05-05
CUST_0983,Customer_983,West,2025-05-06
CUST_0984,Customer_984,North,2025-05-06
CUST_0985,Customer_985,West,2025-05-07
CUST_0986,Customer_986,South,2025-05-07
CUST_0987,Customer_987,West,2025-05-08
CUST_0988,Customer_988,West,2025-05-08
CUST_0989,Customer_989,South,2025-05-09
CUST_0990,Customer_990,West,2025-05-09
CUST_0991,Customer_991,South,2025-05-10
CUST_0992,Customer_992,West,2025-05-10
CUST_0993,Customer_993,South,2025-05-11
CUST_0994,Customer_994,West,2025-05-11
CUST_0995,Customer_995,West,2025-05-12
CUST_0996,Customer_996,North,2025-05-12
CUST_0997,Customer_997,North,2025-05-13
CUST_0998,Customer_998,West,2025-05-13
CUST_0999,Customer_999,West,2025-05-14
CUST_1000,Customer_1000,East,2025-05-14
