customer_id,revenue,customer_type
CUST_1894,50347.58,Enterprise
CUST_1895,237.99,SMB
CUST_1896,338.32,SMB
CUST_1897,258.27,SMB
CUST_1898,267.07,SMB
CUST_1899,90.4,SMB
CUST_1900,432.15,SMB
CUST_1901,1287.32,SMB
CUST_1902,322.84,SMB
CUST_1903,64.77,SMB
CUST_1904,151.48,SMB
CUST_1905,337.43,SMB
CUST_1906,111.87,SMB
CUST_1907,447.78,SMB
CUST_1908,49786.05,Enterprise
CUST_1909,254.06,SMB
CUST_1910,78.27,SMB
CUST_1911,94.34,SMB
CUST_1912,280.53,SMB
CUST_1913,36811.07,Enterprise
CUST_1914,58204.6,Enterprise
CUST_1915,119.37,SMB
CUST_1916,55344.94,Enterprise
CUST_1917,485.96,SMB
CUST_1918,369.45,SMB
CUST_1919,139.54,SMB
CUST_1920,86.18,SMB
CUST_1921,472.5,SMB
CUST_1922,114.49,SMB
CUST_1923,336.74,SMB
CUST_1924,46598.55,Enterprise
CUST_1925,198.81,SMB
CUST_1926,318.94,SMB
CUST_1927,38448.17,Enterprise
CUST_1928,589.35,SMB
CUST_1929,796.55,SMB
CUST_1930,329.28,SMB
CUST_1931,157.99,SMB
CUST_1932,83.22,SMB
CUST_1933,73929.44,Enterprise
CUST_1934,319.56,SMB
CUST_1935,49723.23,Enterprise
CUST_1936,680.03,SMB
CUST_1937,391.76,SMB
CUST_1938,393.26,SMB
CUST_1939,379.05,SMB
CUST_1940,63.18,SMB
CUST_1941,339.2,SMB
CUST_1942,70341.42,Enterprise
CUST_1943,92.05,SMB
CUST_1944,109.72,SMB
CUST_1945,79.41,SMB
CUST_1946,47.92,SMB
CUST_1947,90.96,SMB
CUST_1948,118.21,SMB
CUST_1949,366.5,SMB
CUST_1950,126.07,SMB
CUST_1951,122.94,SMB
CUST_1952,62745.81,Enterprise
CUST_1953,386.25,SMB
CUST_1954,508.94,SMB
CUST_1955,168.58,SMB
CUST_1956,52.95,SMB
CUST_1957,46228.84,Enterprise
CUST_1958,211.05,SMB
CUST_1959,70069.07,Enterprise
CUST_1960,110.78,SMB
CUST_1961,154.25,SMB
CUST_1962,71585.91,Enterprise
CUST_1963,369.28,SMB
CUST_1964,204.26,SMB
CUST_1965,469.1,SMB
CUST_1966,154.23,SMB
CUST_1967,45196.77,Enterprise
CUST_1968,369.09,SMB
CUST_1969,49572.32,Enterprise
CUST_1970,157.13,SMB
CUST_1971,865.55,SMB
CUST_1972,44.74,SMB
CUST_1973,89.24,SMB
CUST_1974,52.72,SMB
CUST_1975,25913.45,Enterprise
CUST_1976,161.64,SMB
CUST_1977,190.91,SMB
CUST_1978,62595.18,Enterprise
CUST_1979,349.12,SMB
CUST_1980,52432.13,Enterprise
CUST_1981,107.82,SMB
CUST_1982,591.49,SMB
CUST_1983,131.84,SMB
CUST_1984,622.8,SMB
CUST_1985,134.45,SMB
CUST_1986,423.69,SMB
CUST_1987,316.77,SMB
CUST_1988,237.78,SMB
CUST_1989,532.75,SMB
CUST_1990,168.08,SMB
CUST_1991,50279.93,Enterprise
CUST_1992,108.89,SMB
CUST_1993,57358.25,Enterprise
CUST_1994,422.24,SMB
CUST_1995,56537.25,Enterprise
CUST_1996,45420.43,Enterprise
CUST_1997,240.63,SMB
CUST_1998,423.62,SMB
CUST_1999,62007.14,Enterprise
