customer_id,customer_type,product,revenue,churn,support_tickets
CUST_4022,Enterprise,Enterprise Suite,137528.68,0,2
CUST_4356,SMB,Business Pro,2106.05,0,9
CUST_4666,Startups,Business Pro,2114.89,0,3
CUST_4861,Startups,Starter Kit,2633.22,0,3
CUST_4340,SMB,Business Pro,3966.46,0,3
CUST_4431,SMB,Business Pro,5046.04,0,6
CUST_4551,Startups,Business Pro,3630.45,0,7
CUST_4833,Startups,Starter Kit,1940.97,0,3
CUST_4203,SMB,Business Pro,5594.22,0,0
CUST_4630,Startups,Starter Kit,3283.37,0,3
CUST_4093,SMB,Business Pro,4245.11,0,6
CUST_4558,Startups,Business Pro,3387.84,0,4
CUST_4068,SMB,Business Pro,2298.2,0,5
CUST_4622,Startups,Starter Kit,2426.18,0,3
CUST_4284,SMB,Business Pro,4313.12,0,6
CUST_4844,Startups,Starter Kit,1871.66,0,2
CUST_4434,SMB,Business Pro,2336.43,0,6
CUST_4153,SMB,Starter Kit,3957.81,0,5
CUST_4075,SMB,Business Pro,4916.03,0,3
CUST_4730,Startups,Starter Kit,1910.66,0,3
CUST_4446,SMB,Business Pro,5944.0,0,4
CUST_4188,SMB,Enterprise Suite,4118.6,0,4
CUST_4271,SMB,Business Pro,5240.45,0,2
CUST_4236,SMB,Starter Kit,3123.09,0,5
CUST_4487,Startups,Starter Kit,2202.41,0,5
CUST_4117,SMB,Business Pro,2746.28,0,8
CUST_4943,Startups,Starter Kit,3574.35,0,5
CUST_4512,Startups,Starter Kit,3831.82,0,4
CUST_4825,Startups,Starter Kit,3799.64,0,5
CUST_4591,Startups,Starter Kit,3102.19,0,3
CUST_4126,SMB,Business Pro,5272.06,1,4
CUST_4116,SMB,Starter Kit,5214.69,1,7
CUST_4473,Startups,Starter Kit,3727.86,0,2
CUST_4693,Startups,Starter Kit,2106.02,0,0
CUST_4057,SMB,Starter Kit,2783.93,0,4
CUST_4863,Startups,Starter Kit,2601.91,0,2
CUST_4912,Startups,Starter Kit,3060.37,0,4
CUST_4369,SMB,Business Pro,2277.45,0,2
CUST_4268,SMB,Business Pro,3437.96,0,5
CUST_4046,Enterprise,Enterprise Suite,138702.66,0,4
CUST_4349,SMB,Starter Kit,4503.44,1,2
CUST_4195,SMB,Starter Kit,3396.84,0,5
CUST_4999,Startups,Business Pro,2615.01,0,4
CUST_4834,Startups,Business Pro,2745.92,0,4
CUST_4736,Startups,Starter Kit,2481.11,0,2
CUST_4263,SMB,Business Pro,4073.32,0,1
CUST_4443,SMB,Business Pro,3482.57,0,1
CUST_4675,Startups,Starter Kit,3955.95,0,3
CUST_4304,SMB,Enterprise Suite,4904.37,0,10
CUST_4341,SMB,Business Pro,3893.89,0,6
CUST_4966,Startups,Starter Kit,3297.61,0,3
CUST_4149,SMB,Business Pro,3114.59,0,3
CUST_4124,SMB,Business Pro,2911.74,0,5
CUST_4786,Startups,Starter Kit,2958.48,0,5
CUST_4050,SMB,Business Pro,5878.34,0,5
CUST_4353,SMB,Business Pro,2651.74,0,6
CUST_4927,Startups,Business Pro,2854.09,0,3
CUST_4142,SMB,Business Pro,3988.99,0,2
CUST_4470,Startups,Business Pro,1530.39,0,3
CUST_4399,SMB,Starter Kit,5018.17,0,3
CUST_4625,Startups,Starter Kit,2422.28,0,3
CUST_4320,SMB,Business Pro,4196.91,0,2
CUST_4019,Enterprise,Enterprise Suite,137473.75,0,1
CUST_4809,Startups,Starter Kit,1783.1,0,4
CUST_4790,Startups,Starter Kit,1883.38,0,4
CUST_4808,Startups,Business Pro,2627.1,0,4
CUST_4407,SMB,Enterprise Suite,2043.35,0,1
CUST_4537,Startups,Starter Kit,2118.37,0,3
CUST_4620,Startups,Starter Kit,1961.3,0,4
CUST_4038,Enterprise,Enterprise Suite,161053.98,0,2
CUST_4175,SMB,Business Pro,2697.47,0,3
CUST_4245,SMB,Business Pro,5713.27,0,7
CUST_4828,Startups,Business Pro,3343.75,0,1
CUST_4667,Startups,Business Pro,1901.7,0,7
CUST_4754,Startups,Business Pro,1848.18,0,6
CUST_4858,Startups,Starter Kit,2912.1,0,1
CUST_4154,SMB,Business Pro,5942.6,0,6
CUST_4287,SMB,Business Pro,4170.58,0,3
CUST_4602,Startups,Starter Kit,1942.53,0,2
CUST_4569,Startups,Business Pro,2370.64,0,2
CUST_4743,Startups,Business Pro,2756.8,1,2
CUST_4017,Enterprise,Enterprise Suite,151485.39,0,2
CUST_4127,SMB,Starter Kit,5442.92,0,9
CUST_4322,SMB,Business Pro,4640.79,0,2
CUST_4255,SMB,Business Pro,4227.21,0,4
CUST_4657,Startups,Starter Kit,2407.71,0,2
CUST_4964,Startups,Starter Kit,2221.73,0,2
CUST_4190,SMB,Business Pro,2372.41,1,4
CUST_4115,SMB,Business Pro,5485.84,0,4
CUST_4616,Startups,Starter Kit,1652.69,0,2
CUST_4606,Startups,Starter Kit,2015.83,1,2
CUST_4180,SMB,Enterprise Suite,3364.27,0,10
CUST_4301,SMB,Starter Kit,4125.42,0,5
CUST_4759,Startups,Business Pro,3471.49,0,6
CUST_4712,Startups,Starter Kit,2678.94,0,4
CUST_4723,Startups,Business Pro,3352.8,0,3
CUST_4685,Startups,Business Pro,2891.91,0,3
CUST_4979,Startups,Business Pro,2992.11,0,5
CUST_4517,Startups,Business Pro,3526.38,0,2
CUST_4984,Startups,Business Pro,3320.47,0,5
CUST_4045,Enterprise,Enterprise Suite,159751.34,0,2
CUST_4909,Startups,Starter Kit,2449.23,0,4
CUST_4157,SMB,Enterprise Suite,5046.48,0,0
CUST_4851,Startups,Starter Kit,3374.9,0,5
CUST_4171,SMB,Starter Kit,2066.35,0,5
CUST_4016,Enterprise,Enterprise Suite,138254.53,0,3
CUST_4511,Startups,Business Pro,2545.61,0,2
CUST_4048,Enterprise,Business Pro,152802.62,0,2
CUST_4971,Startups,Starter Kit,3842.07,0,3
CUST_4940,Startups,Starter Kit,2185.14,1,4
CUST_4515,Startups,Starter Kit,1565.92,1,4
CUST_4952,Startups,Starter Kit,1938.43,0,4
CUST_4480,Startups,Business Pro,3073.5,0,1
CUST_4283,SMB,Business Pro,2375.93,1,5
CUST_4718,Startups,Business Pro,1810.74,0,4
CUST_4877,Startups,Starter Kit,3147.31,0,0
CUST_4225,SMB,Enterprise Suite,2975.96,0,3
CUST_4026,Enterprise,Business Pro,131980.43,0,1
CUST_4954,Startups,Business Pro,2546.93,0,4
CUST_4437,SMB,Business Pro,5287.44,0,5
CUST_4951,Startups,Starter Kit,3162.59,0,0
CUST_4364,SMB,Enterprise Suite,5765.86,0,0
CUST_4229,SMB,Starter Kit,4524.55,0,4
CUST_4037,Enterprise,Enterprise Suite,125860.33,0,4
CUST_4965,Startups,Starter Kit,2389.18,0,4
CUST_4374,SMB,Starter Kit,2284.75,0,2
CUST_4469,Startups,Business Pro,3908.06,0,4
CUST_4967,Startups,Starter Kit,2242.8,0,1
CUST_4850,Startups,Business Pro,1667.69,0,7
CUST_4704,Startups,Starter Kit,1658.44,0,0
CUST_4841,Startups,Starter Kit,3158.84,0,3
CUST_4194,SMB,Business Pro,3356.12,1,8
CUST_4854,Startups,Starter Kit,2012.85,0,4
CUST_4864,Startups,Starter Kit,2501.91,0,4
CUST_4503,Startups,Business Pro,3534.49,0,3
CUST_4969,Startups,Starter Kit,2690.13,1,3
CUST_4830,Startups,Starter Kit,2061.51,0,4
CUST_4579,Startups,Business Pro,2145.61,0,4
CUST_4968,Startups,Business Pro,2916.01,0,1
CUST_4162,SMB,Starter Kit,4534.12,0,1
CUST_4908,Startups,Starter Kit,2148.56,0,1
CUST_4152,SMB,Business Pro,2579.58,0,6
CUST_4801,Startups,Business Pro,1881.35,0,4
CUST_4993,Startups,Starter Kit,2975.58,0,4
CUST_4755,Startups,Business Pro,3485.06,0,3
CUST_4111,SMB,Business Pro,2644.89,0,3
CUST_4226,SMB,Enterprise Suite,5892.04,0,3
CUST_4688,Startups,Starter Kit,3423.73,0,7
CUST_4103,SMB,Business Pro,4034.28,0,2
CUST_4421,SMB,Business Pro,5158.47,0,6
CUST_4419,SMB,Starter Kit,5009.5,0,4
CUST_4750,Startups,Starter Kit,1792.25,0,2
CUST_4586,Startups,Starter Kit,1689.66,0,2
CUST_4780,Startups,Business Pro,3234.87,1,1
CUST_4672,Startups,Starter Kit,1700.58,0,4
CUST_4119,SMB,Enterprise Suite,4157.37,0,6
CUST_4053,SMB,Starter Kit,5579.31,0,3
CUST_4151,SMB,Enterprise Suite,2958.25,0,2
CUST_4403,SMB,Business Pro,5305.83,0,4
CUST_4945,Startups,Business Pro,1527.49,0,1
CUST_4207,SMB,Enterprise Suite,4654.01,0,6
CUST_4658,Startups,Starter Kit,3114.79,0,5
CUST_4843,Startups,Starter Kit,3902.68,0,1
CUST_4762,Startups,Starter Kit,2121.22,0,6
CUST_4008,Enterprise,Business Pro,156066.9,0,4
CUST_4807,Startups,Starter Kit,3813.92,0,4
CUST_4036,Enterprise,Enterprise Suite,138276.83,0,1
CUST_4452,Startups,Business Pro,2560.56,0,7
CUST_4651,Startups,Starter Kit,2842.77,0,2
CUST_4253,SMB,Business Pro,3267.69,0,1
CUST_4303,SMB,Starter Kit,4549.72,0,3
CUST_4746,Startups,Starter Kit,2459.73,1,2
CUST_4571,Startups,Starter Kit,3459.13,0,3
CUST_4623,Startups,Starter Kit,2711.31,0,3
CUST_4732,Startups,Starter Kit,3162.99,0,2
CUST_4891,Startups,Starter Kit,3639.24,0,4
CUST_4262,SMB,Starter Kit,2560.34,0,4
CUST_4610,Startups,Starter Kit,1598.28,0,2
CUST_4297,SMB,Starter Kit,2863.28,1,9
CUST_4414,SMB,Business Pro,4527.35,0,4
CUST_4150,SMB,Business Pro,5633.06,0,5
CUST_4788,Startups,Starter Kit,2655.01,1,2
CUST_4640,Startups,Starter Kit,1550.18,0,6
CUST_4889,Startups,Starter Kit,2107.93,0,3
CUST_4550,Startups,Starter Kit,2800.41,0,3
CUST_4886,Startups,Business Pro,3131.87,1,4
CUST_4488,Startups,Starter Kit,3876.03,0,4
CUST_4147,SMB,Business Pro,4010.72,0,3
CUST_4146,SMB,Business Pro,4438.26,0,5
CUST_4720,Startups,Business Pro,3845.85,0,2
CUST_4931,Startups,Business Pro,3587.33,0,3
CUST_4739,Startups,Business Pro,2442.36,0,5
CUST_4659,Startups,Starter Kit,2926.95,0,4
CUST_4348,SMB,Business Pro,3498.45,0,2
CUST_4463,Startups,Starter Kit,2958.42,0,3
CUST_4325,SMB,Starter Kit,4951.59,0,2
CUST_4186,SMB,Starter Kit,5268.89,0,1
CUST_4123,SMB,Starter Kit,2440.21,0,3
CUST_4853,Startups,Starter Kit,3745.14,0,3
CUST_4608,Startups,Starter Kit,2758.54,0,3
CUST_4143,SMB,Starter Kit,3203.51,0,3
CUST_4958,Startups,Business Pro,1915.71,0,2
CUST_4197,SMB,Business Pro,5588.44,0,3
CUST_4609,Startups,Starter Kit,3225.99,0,2
CUST_4279,SMB,Business Pro,5183.17,0,5
CUST_4293,SMB,Business Pro,3440.76,0,3
CUST_4400,SMB,Business Pro,2412.5,0,3
CUST_4122,SMB,Starter Kit,3272.01,0,6
CUST_4183,SMB,Starter Kit,5509.36,0,0
CUST_4202,SMB,Business Pro,2646.51,1,4
CUST_4438,SMB,Starter Kit,4824.97,0,2
CUST_4246,SMB,Business Pro,3712.74,0,5
CUST_4415,SMB,Business Pro,3793.78,0,3
CUST_4932,Startups,Starter Kit,3961.01,0,3
CUST_4765,Startups,Starter Kit,2924.72,0,0
CUST_4906,Startups,Business Pro,3543.61,0,1
CUST_4835,Startups,Starter Kit,2547.31,0,2
CUST_4887,Startups,Starter Kit,2095.46,0,1
CUST_4129,SMB,Starter Kit,4042.99,0,2
CUST_4637,Startups,Starter Kit,2106.18,0,3
CUST_4402,SMB,Starter Kit,4021.01,1,2
CUST_4784,Startups,Business Pro,1953.99,0,4
CUST_4770,Startups,Starter Kit,1776.58,0,1
CUST_4735,Startups,Starter Kit,3693.0,0,0
CUST_4913,Startups,Starter Kit,2523.53,0,2
CUST_4219,SMB,Business Pro,5396.89,0,3
CUST_4641,Startups,Starter Kit,2305.2,0,2
CUST_4915,Startups,Business Pro,2590.32,0,3
CUST_4752,Startups,Business Pro,3069.27,1,3
CUST_4806,Startups,Starter Kit,3835.92,0,3
CUST_4919,Startups,Business Pro,1850.28,0,2
CUST_4624,Startups,Business Pro,3045.64,0,6
CUST_4874,Startups,Starter Kit,1563.47,0,3
CUST_4760,Startups,Business Pro,1879.19,0,5
CUST_4386,SMB,Starter Kit,3128.14,0,4
CUST_4972,Startups,Starter Kit,3331.43,0,2
CUST_4509,Startups,Starter Kit,3314.3,0,3
CUST_4267,SMB,Enterprise Suite,4809.94,0,6
CUST_4819,Startups,Business Pro,2337.99,0,3
CUST_4441,SMB,Starter Kit,5946.56,1,0
CUST_4496,Startups,Business Pro,2959.14,0,7
CUST_4112,SMB,Enterprise Suite,5718.79,0,6
CUST_4691,Startups,Starter Kit,2563.59,0,4
CUST_4232,SMB,Business Pro,4307.62,0,6
CUST_4869,Startups,Starter Kit,3865.29,0,5
CUST_4607,Startups,Business Pro,2410.67,0,2
CUST_4671,Startups,Business Pro,3741.91,0,3
CUST_4373,SMB,Business Pro,4732.03,0,2
CUST_4981,Startups,Starter Kit,3427.28,0,4
CUST_4842,Startups,Starter Kit,1945.09,0,1
CUST_4233,SMB,Business Pro,3970.07,1,4
CUST_4785,Startups,Starter Kit,3771.13,0,3
CUST_4676,Startups,Starter Kit,1780.1,0,4
CUST_4317,SMB,Starter Kit,2693.18,0,5
CUST_4648,Startups,Starter Kit,3472.93,0,2
CUST_4410,SMB,Starter Kit,3277.25,0,2
CUST_4898,Startups,Business Pro,1532.5,0,4
CUST_4709,Startups,Business Pro,3203.76,0,2
CUST_4358,SMB,Business Pro,5760.92,0,6
CUST_4258,SMB,Business Pro,4280.24,1,7
CUST_4744,Startups,Business Pro,2080.53,0,1
CUST_4627,Startups,Starter Kit,3368.68,0,1
CUST_4632,Startups,Starter Kit,2779.19,0,2
CUST_4282,SMB,Business Pro,3502.33,0,3
CUST_4376,SMB,Starter Kit,5379.5,0,7
CUST_4384,SMB,Business Pro,4940.28,0,5
CUST_4224,SMB,Business Pro,3060.81,0,3
CUST_4953,Startups,Starter Kit,3786.03,0,2
CUST_4814,Startups,Starter Kit,3674.74,0,5
CUST_4472,Startups,Starter Kit,1607.9,0,4
CUST_4347,SMB,Starter Kit,2181.22,0,6
CUST_4505,Startups,Starter Kit,1906.54,0,1
CUST_4639,Startups,Starter Kit,2443.21,0,3
CUST_4987,Startups,Starter Kit,2587.07,0,5
CUST_4928,Startups,Starter Kit,3083.7,0,3
CUST_4905,Startups,Starter Kit,3731.68,0,2
CUST_4619,Startups,Business Pro,3370.65,0,2
CUST_4855,Startups,Business Pro,1976.72,0,1
CUST_4803,Startups,Starter Kit,3016.79,0,4
CUST_4645,Startups,Business Pro,3726.32,0,3
CUST_4846,Startups,Starter Kit,1713.37,0,1
CUST_4556,Startups,Business Pro,1835.04,0,5
CUST_4957,Startups,Starter Kit,1617.41,0,4
CUST_4577,Startups,Starter Kit,3816.47,0,4
CUST_4795,Startups,Business Pro,3680.31,0,3
CUST_4085,SMB,Starter Kit,3300.73,0,3
CUST_4242,SMB,Business Pro,5659.46,0,2
CUST_4698,Startups,Starter Kit,1885.91,0,2
CUST_4159,SMB,Starter Kit,4912.87,1,3
CUST_4524,Startups,Starter Kit,3595.82,0,6
CUST_4035,Enterprise,Enterprise Suite,168503.84,0,2
CUST_4540,Startups,Business Pro,3885.13,0,3
CUST_4170,SMB,Starter Kit,4710.26,0,6
CUST_4654,Startups,Business Pro,2579.15,0,5
CUST_4890,Startups,Starter Kit,3305.67,0,2
CUST_4857,Startups,Business Pro,2680.17,0,4
CUST_4847,Startups,Business Pro,3992.19,0,6
CUST_4944,Startups,Starter Kit,2016.05,0,3
CUST_4733,Startups,Starter Kit,2807.66,0,2
CUST_4095,SMB,Enterprise Suite,3975.18,0,2
CUST_4563,Startups,Starter Kit,1536.36,0,6
CUST_4240,SMB,Business Pro,5761.83,0,5
CUST_4742,Startups,Starter Kit,3369.02,0,2
CUST_4574,Startups,Starter Kit,3655.91,0,6
CUST_4690,Startups,Business Pro,2309.2,0,2
CUST_4460,Startups,Starter Kit,1793.82,0,1
CUST_4553,Startups,Starter Kit,2902.34,0,3
CUST_4888,Startups,Starter Kit,1748.6,0,3
CUST_4206,SMB,Business Pro,2405.89,0,7
CUST_4392,SMB,Business Pro,3488.07,0,9
CUST_4794,Startups,Starter Kit,1545.28,1,2
CUST_4397,SMB,Starter Kit,3715.98,0,0
CUST_4766,Startups,Starter Kit,3406.15,0,2
CUST_4848,Startups,Starter Kit,2755.49,0,2
CUST_4217,SMB,Business Pro,4985.97,0,6
CUST_4004,Enterprise,Enterprise Suite,129361.12,0,0
CUST_4768,Startups,Starter Kit,2355.2,0,4
CUST_4642,Startups,Business Pro,2028.62,0,5
CUST_4929,Startups,Starter Kit,2144.72,1,2
CUST_4612,Startups,Starter Kit,3069.75,0,1
CUST_4738,Startups,Starter Kit,2597.84,0,1
CUST_4546,Startups,Starter Kit,1783.89,0,2
CUST_4725,Startups,Starter Kit,3604.57,1,3
CUST_4683,Startups,Business Pro,3171.61,0,3
CUST_4098,SMB,Business Pro,2101.68,0,5
CUST_4804,Startups,Starter Kit,2560.33,0,1
CUST_4727,Startups,Business Pro,3488.17,0,5
CUST_4573,Startups,Starter Kit,3055.22,0,5
CUST_4406,SMB,Business Pro,3556.81,0,6
CUST_4502,Startups,Starter Kit,2273.82,1,2
CUST_4047,Enterprise,Enterprise Suite,151204.08,0,3
CUST_4032,Enterprise,Business Pro,123903.1,0,3
CUST_4779,Startups,Starter Kit,3102.87,0,5
CUST_4839,Startups,Starter Kit,3080.66,0,2
CUST_4200,SMB,Business Pro,4568.13,0,2
CUST_4134,SMB,Business Pro,5771.64,0,6
CUST_4027,Enterprise,Business Pro,150854.07,0,2
CUST_4880,Startups,Starter Kit,2077.69,0,3
CUST_4230,SMB,Starter Kit,5179.25,0,4
CUST_4489,Startups,Business Pro,3725.66,0,5
CUST_4772,Startups,Starter Kit,1818.72,0,3
CUST_4378,SMB,Business Pro,5257.87,0,4
CUST_4288,SMB,Business Pro,3146.17,1,4
CUST_4418,SMB,Starter Kit,4690.07,0,4
CUST_4674,Startups,Starter Kit,2525.99,0,3
CUST_4391,SMB,Enterprise Suite,3650.47,1,4
CUST_4592,Startups,Starter Kit,1954.7,0,2
CUST_4498,Startups,Starter Kit,3935.99,0,3
CUST_4138,SMB,Business Pro,3454.52,0,7
CUST_4062,SMB,Business Pro,5314.95,0,2
CUST_4471,Startups,Starter Kit,3924.7,0,1
CUST_4647,Startups,Business Pro,3197.76,0,3
CUST_4128,SMB,Starter Kit,2027.81,0,2
CUST_4976,Startups,Starter Kit,2987.69,0,2
CUST_4520,Startups,Starter Kit,2985.33,1,5
CUST_4838,Startups,Business Pro,2951.47,0,3
CUST_4962,Startups,Starter Kit,2113.37,0,4
CUST_4064,SMB,Enterprise Suite,3123.74,0,6
CUST_4812,Startups,Starter Kit,1811.66,0,3
CUST_4014,Enterprise,Enterprise Suite,130909.5,0,0
CUST_4156,SMB,Business Pro,4688.54,0,3
CUST_4040,Enterprise,Enterprise Suite,127322.29,0,2
CUST_4492,Startups,Business Pro,2193.45,0,2
CUST_4379,SMB,Enterprise Suite,3127.42,0,6
CUST_4187,SMB,Enterprise Suite,4220.8,1,3
CUST_4763,Startups,Starter Kit,3359.87,0,3
CUST_4216,SMB,Business Pro,3301.6,1,3
CUST_4791,Startups,Starter Kit,2965.57,0,3
CUST_4052,SMB,Business Pro,5758.0,0,6
CUST_4878,Startups,Starter Kit,1567.74,0,3
CUST_4337,SMB,Business Pro,4814.63,0,6
CUST_4748,Startups,Starter Kit,3766.18,0,0
CUST_4719,Startups,Starter Kit,3327.17,0,0
CUST_4724,Startups,Starter Kit,2936.18,0,1
CUST_4295,SMB,Starter Kit,4088.97,0,1
CUST_4701,Startups,Business Pro,1629.56,0,2
CUST_4251,SMB,Business Pro,3540.39,0,5
CUST_4726,Startups,Starter Kit,1849.43,0,2
CUST_4461,Startups,Starter Kit,3123.03,0,3
CUST_4455,Startups,Business Pro,2731.56,0,7
CUST_4996,Startups,Starter Kit,3793.28,0,3
CUST_4815,Startups,Starter Kit,2797.1,0,4
CUST_4862,Startups,Starter Kit,2810.98,0,1
CUST_4269,SMB,Starter Kit,3174.37,0,3
CUST_4201,SMB,Business Pro,2336.56,1,2
CUST_4161,SMB,Starter Kit,4529.22,0,8
CUST_4555,Startups,Business Pro,2508.71,0,5
CUST_4729,Startups,Business Pro,1909.14,0,3
CUST_4401,SMB,Enterprise Suite,5610.21,0,4
CUST_4702,Startups,Business Pro,2341.51,0,3
CUST_4476,Startups,Starter Kit,1684.49,0,5
CUST_4821,Startups,Starter Kit,1511.58,0,2
CUST_4771,Startups,Business Pro,3616.13,0,4
CUST_4105,SMB,Starter Kit,2997.17,0,5
CUST_4565,Startups,Starter Kit,2974.79,0,3
CUST_4389,SMB,Business Pro,5227.34,0,3
CUST_4001,Enterprise,Business Pro,177042.86,0,2
CUST_4937,Startups,Starter Kit,3785.75,0,2
CUST_4982,Startups,Business Pro,1766.5,0,4
CUST_4561,Startups,Starter Kit,2032.41,0,3
CUST_4080,SMB,Starter Kit,5452.41,0,1
CUST_4205,SMB,Business Pro,2036.79,0,4
CUST_4034,Enterprise,Enterprise Suite,177937.92,0,2
CUST_4775,Startups,Business Pro,1874.79,0,2
CUST_4508,Startups,Business Pro,3874.5,0,3
CUST_4427,SMB,Business Pro,5550.82,0,7
CUST_4454,Startups,Business Pro,1777.99,1,2
CUST_4366,SMB,Starter Kit,5844.76,0,3
CUST_4091,SMB,Business Pro,4852.98,0,3
CUST_4339,SMB,Enterprise Suite,2391.34,1,5
CUST_4897,Startups,Starter Kit,3740.84,0,0
CUST_4564,Startups,Starter Kit,2376.47,0,4
CUST_4345,SMB,Business Pro,4463.4,0,6
CUST_4776,Startups,Starter Kit,2073.13,0,3
CUST_4241,SMB,Enterprise Suite,5815.71,0,3
CUST_4013,Enterprise,Enterprise Suite,132740.35,0,1
CUST_4315,SMB,Business Pro,4783.9,0,7
CUST_4600,Startups,Business Pro,1922.34,0,3
CUST_4387,SMB,Business Pro,2709.76,0,6
CUST_4273,SMB,Starter Kit,5652.96,1,3
CUST_4166,SMB,Starter Kit,3283.12,0,6
CUST_4840,Startups,Starter Kit,1532.74,0,4
CUST_4992,Startups,Starter Kit,2180.36,0,3
CUST_4646,Startups,Business Pro,2983.98,0,4
CUST_4818,Startups,Starter Kit,1636.9,0,4
CUST_4484,Startups,Starter Kit,2960.79,0,2
CUST_4980,Startups,Business Pro,2335.61,0,2
CUST_4504,Startups,Business Pro,3211.83,0,3
CUST_4831,Startups,Starter Kit,2631.1,0,1
CUST_4243,SMB,Starter Kit,3480.63,0,2
CUST_4566,Startups,Business Pro,2480.61,0,3
CUST_4875,Startups,Business Pro,1890.38,0,5
CUST_4562,Startups,Starter Kit,1840.93,0,2
CUST_4686,Startups,Starter Kit,2929.03,0,1
CUST_4189,SMB,Business Pro,2967.41,0,7
CUST_4782,Startups,Starter Kit,2129.5,0,4
CUST_4699,Startups,Starter Kit,2702.85,0,4
CUST_4475,Startups,Starter Kit,3982.41,0,1
CUST_4681,Startups,Starter Kit,2144.76,0,1
CUST_4510,Startups,Starter Kit,3033.54,0,1
CUST_4058,SMB,Enterprise Suite,2180.91,0,4
CUST_4474,Startups,Starter Kit,2819.25,0,4
CUST_4560,Startups,Business Pro,3260.2,0,6
CUST_4856,Startups,Starter Kit,1591.37,0,2
CUST_4747,Startups,Business Pro,2858.88,0,5
CUST_4252,SMB,Starter Kit,5404.55,1,2
CUST_4021,Enterprise,Enterprise Suite,128369.63,0,4
CUST_4313,SMB,Business Pro,5850.59,0,1
CUST_4459,Startups,Starter Kit,1797.04,0,3
CUST_4160,SMB,Starter Kit,3471.13,0,2
CUST_4276,SMB,Business Pro,5193.18,0,4
CUST_4955,Startups,Starter Kit,2457.85,0,1
CUST_4191,SMB,Starter Kit,5588.86,0,3
CUST_4385,SMB,Business Pro,5213.92,0,3
CUST_4805,Startups,Business Pro,3341.11,0,5
CUST_4413,SMB,Business Pro,4293.75,1,4
CUST_4491,Startups,Starter Kit,3050.33,0,3
CUST_4343,SMB,Enterprise Suite,3735.41,0,2
CUST_4769,Startups,Starter Kit,3553.14,0,5
CUST_4308,SMB,Business Pro,5180.74,0,5
CUST_4661,Startups,Business Pro,3966.29,0,2
CUST_4130,SMB,Business Pro,3669.64,0,4
CUST_4663,Startups,Business Pro,2093.07,0,4
CUST_4871,Startups,Starter Kit,2176.86,0,1
CUST_4099,SMB,Business Pro,2431.57,0,8
CUST_4372,SMB,Business Pro,2377.77,0,5
CUST_4087,SMB,Business Pro,4550.23,0,6
CUST_4458,Startups,Starter Kit,1640.76,0,2
CUST_4330,SMB,Business Pro,3423.89,0,10
CUST_4214,SMB,Business Pro,4848.72,0,8
CUST_4466,Startups,Business Pro,2214.28,0,2
CUST_4121,SMB,Enterprise Suite,5584.37,0,8
CUST_4614,Startups,Starter Kit,3683.95,0,2
CUST_4020,Enterprise,Enterprise Suite,156711.17,0,0
CUST_4700,Startups,Starter Kit,2831.47,0,2
CUST_4071,SMB,Starter Kit,2794.86,0,5
CUST_4106,SMB,Business Pro,3641.53,0,3
CUST_4270,SMB,Business Pro,5237.44,0,4
CUST_4860,Startups,Business Pro,3438.82,0,6
CUST_4435,SMB,Business Pro,4803.88,1,2
CUST_4102,SMB,Enterprise Suite,3257.42,0,2
