order_id,customer_id,order_amount,order_date
ORD_11193,CUST_0643,24.51,2025-02-19 16:00:00
ORD_11194,CUST_0049,611.8,2025-02-19 17:00:00
ORD_11195,CUST_0429,712.31,2025-02-19 18:00:00
ORD_11196,CUST_0366,86.67,2025-02-19 19:00:00
ORD_11197,CUST_0118,137.86,2025-02-19 20:00:00
ORD_11198,CUST_ORPHAN_646,721.34,2025-02-19 21:00:00
ORD_11199,CUST_0168,412.4,2025-02-19 22:00:00
ORD_11200,CUST_0446,30.36,2025-02-19 23:00:00
ORD_11201,CUST_0619,208.07,2025-02-20 00:00:00
ORD_11202,CUST_0564,348.46,2025-02-20 01:00:00
ORD_11203,CUST_0225,525.82,2025-02-20 02:00:00
ORD_11204,CUST_0498,555.21,2025-02-20 03:00:00
ORD_11205,CUST_ORPHAN_504,746.66,2025-02-20 04:00:00
ORD_11206,CUST_0272,229.88,2025-02-20 05:00:00
ORD_11207,CUST_0516,412.9,2025-02-20 06:00:00
ORD_11208,CUST_0538,409.33,2025-02-20 07:00:00
ORD_11209,CUST_0474,316.12,2025-02-20 08:00:00
ORD_11210,CUST_0080,143.49,2025-02-20 09:00:00
ORD_11211,CUST_0318,733.54,2025-02-20 10:00:00
ORD_11212,CUST_0588,642.92,2025-02-20 11:00:00
ORD_11213,CUST_0698,383.78,2025-02-20 12:00:00
ORD_11214,CUST_ORPHAN_549,460.37,2025-02-20 13:00:00
ORD_11215,CUST_0714,185.9,2025-02-20 14:00:00
ORD_11216,CUST_0189,416.96,2025-02-20 15:00:00
ORD_11217,CUST_ORPHAN_338,527.33,2025-02-20 16:00:00
ORD_11218,CUST_0763,396.07,2025-02-20 17:00:00
ORD_11219,CUST_ORPHAN_657,742.91,2025-02-20 18:00:00
ORD_11220,CUST_0277,466.28,2025-02-20 19:00:00
ORD_11221,CUST_0605,290.81,2025-02-20 20:00:00
ORD_11222,CUST_0835,583.67,2025-02-20 21:00:00
ORD_11223,CUST_ORPHAN_218,144.44,2025-02-20 22:00:00
ORD_11224,CUST_0071,300.7,2025-02-20 23:00:00
ORD_11225,CUST_0104,273.28,2025-02-21 00:00:00
ORD_11226,CUST_ORPHAN_198,335.22,2025-02-21 01:00:00
ORD_11227,CUST_0139,590.7,2025-02-21 02:00:00
ORD_11228,CUST_0074,373.45,2025-02-21 03:00:00
ORD_11229,CUST_0745,599.63,2025-02-21 04:00:00
ORD_11230,CUST_0832,440.84,2025-02-21 05:00:00
ORD_11231,CUST_0233,269.71,2025-02-21 06:00:00
ORD_11232,CUST_0618,611.28,2025-02-21 07:00:00
ORD_11233,CUST_0378,193.95,2025-02-21 08:00:00
ORD_11234,CUST_0239,183.8,2025-02-21 09:00:00
ORD_11235,CUST_0186,388.29,2025-02-21 10:00:00
ORD_11236,CUST_0219,210.42,2025-02-21 11:00:00
ORD_11237,CUST_0404,26.63,2025-02-21 12:00:00
ORD_11238,CUST_0716,493.26,2025-02-21 13:00:00
ORD_11239,CUST_0522,393.1,2025-02-21 14:00:00
ORD_11240,CUST_0558,345.23,2025-02-21 15:00:00
ORD_11241,CUST_0152,725.89,2025-02-21 16:00:00
ORD_11242,CUST_0794,436.98,2025-02-21 17:00:00
ORD_11243,CUST_ORPHAN_300,650.31,2025-02-21 18:00:00
ORD_11244,CUST_0363,121.8,2025-02-21 19:00:00
ORD_11245,CUST_0510,435.52,2025-02-21 20:00:00
ORD_11246,CUST_0108,653.63,2025-02-21 21:00:00
ORD_11247,CUST_0458,445.67,2025-02-21 22:00:00
ORD_11248,CUST_0754,544.15,2025-02-21 23:00:00
ORD_11249,CUST_0665,291.59,2025-02-22 00:00:00
ORD_11250,CUST_0412,87.49,2025-02-22 01:00:00
ORD_11251,CUST_0757,354.27,2025-02-22 02:00:00
ORD_11252,CUST_0147,307.97,2025-02-22 03:00:00
ORD_11253,CUST_0677,652.95,2025-02-22 04:00:00
ORD_11254,CUST_0132,198.12,2025-02-22 05:00:00
ORD_11255,CUST_ORPHAN_489,725.72,2025-02-22 06:00:00
ORD_11256,CUST_0372,719.44,2025-02-22 07:00:00
ORD_11257,CUST_0185,200.77,2025-02-22 08:00:00
ORD_11258,CUST_0632,274.08,2025-02-22 09:00:00
ORD_11259,CUST_0203,673.76,2025-02-22 10:00:00
ORD_11260,CUST_0082,725.63,2025-02-22 11:00:00
ORD_11261,CUST_0115,343.71,2025-02-22 12:00:00
ORD_11262,CUST_ORPHAN_276,254.33,2025-02-22 13:00:00
ORD_11263,CUST_0634,404.05,2025-02-22 14:00:00
ORD_11264,CUST_ORPHAN_381,522.07,2025-02-22 15:00:00
ORD_11265,CUST_0499,219.64,2025-02-22 16:00:00
ORD_11266,CUST_0004,557.63,2025-02-22 17:00:00
ORD_11267,CUST_0416,57.71,2025-02-22 18:00:00
ORD_11268,CUST_0404,55.98,2025-02-22 19:00:00
ORD_11269,CUST_0615,301.99,2025-02-22 20:00:00
ORD_11270,CUST_ORPHAN_549,278.04,2025-02-22 21:00:00
ORD_11271,CUST_0701,250.41,2025-02-22 22:00:00
ORD_11272,CUST_0758,378.44,2025-02-22 23:00:00
ORD_11273,CUST_0448,254.14,2025-02-23 00:00:00
ORD_11274,CUST_0192,160.35,2025-02-23 01:00:00
ORD_11275,CUST_0216,245.91,2025-02-23 02:00:00
ORD_11276,CUST_ORPHAN_894,731.68,2025-02-23 03:00:00
ORD_11277,CUST_ORPHAN_473,320.11,2025-02-23 04:00:00
ORD_11278,CUST_0220,344.64,2025-02-23 05:00:00
ORD_11279,CUST_0597,440.88,2025-02-23 06:00:00
ORD_11280,CUST_ORPHAN_352,737.84,2025-02-23 07:00:00
ORD_11281,CUST_0219,196.37,2025-02-23 08:00:00
ORD_11282,CUST_ORPHAN_982,517.34,2025-02-23 09:00:00
ORD_11283,CUST_0659,542.67,2025-02-23 10:00:00
ORD_11284,CUST_0653,463.35,2025-02-23 11:00:00
ORD_11285,CUST_ORPHAN_878,84.66,2025-02-23 12:00:00
ORD_11286,CUST_0313,514.12,2025-02-23 13:00:00
ORD_11287,CUST_ORPHAN_922,66.79,2025-02-23 14:00:00
ORD_11288,CUST_0445,455.18,2025-02-23 15:00:00
ORD_11289,CUST_0097,559.89,2025-02-23 16:00:00
ORD_11290,CUST_0168,174.01,2025-02-23 17:00:00
ORD_11291,CUST_0325,634.38,2025-02-23 18:00:00
ORD_11292,CUST_0076,42.16,2025-02-23 19:00:00
ORD_11293,CUST_0760,635.98,2025-02-23 20:00:00
ORD_11294,CUST_0699,356.04,2025-02-23 21:00:00
ORD_11295,CUST_0575,178.84,2025-02-23 22:00:00
ORD_11296,CUST_0116,117.66,2025-02-23 23:00:00
ORD_11297,CUST_0671,715.91,2025-02-24 00:00:00
ORD_11298,CUST_0818,73.05,2025-02-24 01:00:00
ORD_11299,CUST_ORPHAN_104,165.34,2025-02-24 02:00:00
ORD_11300,CUST_0199,273.91,2025-02-24 03:00:00
ORD_11301,CUST_0610,472.77,2025-02-24 04:00:00
ORD_11302,CUST_0161,417.7,2025-02-24 05:00:00
ORD_11303,CUST_0180,111.72,2025-02-24 06:00:00
ORD_11304,CUST_0026,231.5,2025-02-24 07:00:00
ORD_11305,CUST_0829,194.29,2025-02-24 08:00:00
ORD_11306,CUST_0742,175.89,2025-02-24 09:00:00
ORD_11307,CUST_ORPHAN_473,320.14,2025-02-24 10:00:00
ORD_11308,CUST_0097,533.94,2025-02-24 11:00:00
ORD_11309,CUST_ORPHAN_823,178.74,2025-02-24 12:00:00
ORD_11310,CUST_ORPHAN_352,287.68,2025-02-24 13:00:00
ORD_11311,CUST_0536,305.37,2025-02-24 14:00:00
ORD_11312,CUST_0351,732.81,2025-02-24 15:00:00
ORD_11313,CUST_0622,716.91,2025-02-24 16:00:00
ORD_11314,CUST_0567,604.1,2025-02-24 17:00:00
ORD_11315,CUST_0544,196.41,2025-02-24 18:00:00
ORD_11316,CUST_0836,69.67,2025-02-24 19:00:00
ORD_11317,CUST_0052,251.34,2025-02-24 20:00:00
ORD_11318,CUST_0018,214.76,2025-02-24 21:00:00
ORD_11319,CUST_0682,389.33,2025-02-24 22:00:00
ORD_11320,CUST_0746,587.74,2025-02-24 23:00:00
ORD_11321,CUST_0676,646.58,2025-02-25 00:00:00
ORD_11322,CUST_ORPHAN_244,636.75,2025-02-25 01:00:00
ORD_11323,CUST_0194,282.56,2025-02-25 02:00:00
ORD_11324,CUST_0196,521.68,2025-02-25 03:00:00
ORD_11325,CUST_0496,248.37,2025-02-25 04:00:00
ORD_11326,CUST_0562,64.46,2025-02-25 05:00:00
ORD_11327,CUST_0015,532.14,2025-02-25 06:00:00
ORD_11328,CUST_0803,27.17,2025-02-25 07:00:00
ORD_11329,CUST_ORPHAN_922,318.7,2025-02-25 08:00:00
ORD_11330,CUST_0621,260.45,2025-02-25 09:00:00
ORD_11331,CUST_0715,526.17,2025-02-25 10:00:00
ORD_11332,CUST_0392,579.36,2025-02-25 11:00:00
ORD_11333,CUST_0722,241.99,2025-02-25 12:00:00
ORD_11334,CUST_ORPHAN_276,612.49,2025-02-25 13:00:00
ORD_11335,CUST_0695,234.56,2025-02-25 14:00:00
ORD_11336,CUST_0687,345.82,2025-02-25 15:00:00
ORD_11337,CUST_0645,550.72,2025-02-25 16:00:00
ORD_11338,CUST_0769,525.83,2025-02-25 17:00:00
ORD_11339,CUST_ORPHAN_646,740.78,2025-02-25 18:00:00
ORD_11340,CUST_0033,184.37,2025-02-25 19:00:00
ORD_11341,CUST_0121,503.49,2025-02-25 20:00:00
ORD_11342,CUST_0501,465.07,2025-02-25 21:00:00
ORD_11343,CUST_0657,688.02,2025-02-25 22:00:00
ORD_11344,CUST_0364,134.14,2025-02-25 23:00:00
ORD_11345,CUST_ORPHAN_549,568.81,2025-02-26 00:00:00
ORD_11346,CUST_0215,434.84,2025-02-26 01:00:00
ORD_11347,CUST_0664,220.51,2025-02-26 02:00:00
ORD_11348,CUST_0789,366.34,2025-02-26 03:00:00
ORD_11349,CUST_0583,263.66,2025-02-26 04:00:00
ORD_11350,CUST_0408,442.9,2025-02-26 05:00:00
ORD_11351,CUST_0368,668.97,2025-02-26 06:00:00
ORD_11352,CUST_0135,435.59,2025-02-26 07:00:00
ORD_11353,CUST_0387,481.16,2025-02-26 08:00:00
ORD_11354,CUST_0630,398.69,2025-02-26 09:00:00
ORD_11355,CUST_0062,57.35,2025-02-26 10:00:00
ORD_11356,CUST_0577,189.99,2025-02-26 11:00:00
ORD_11357,CUST_0019,379.16,2025-02-26 12:00:00
ORD_11358,CUST_0242,246.47,2025-02-26 13:00:00
ORD_11359,CUST_0512,152.69,2025-02-26 14:00:00
ORD_11360,CUST_0063,388.02,2025-02-26 15:00:00
ORD_11361,CUST_0007,255.65,2025-02-26 16:00:00
ORD_11362,CUST_ORPHAN_484,208.42,2025-02-26 17:00:00
ORD_11363,CUST_0131,358.71,2025-02-26 18:00:00
ORD_11364,CUST_0031,117.3,2025-02-26 19:00:00
ORD_11365,CUST_0044,697.25,2025-02-26 20:00:00
ORD_11366,CUST_0778,653.42,2025-02-26 21:00:00
ORD_11367,CUST_0362,536.56,2025-02-26 22:00:00
ORD_11368,CUST_0123,97.54,2025-02-26 23:00:00
ORD_11369,CUST_0029,586.39,2025-02-27 00:00:00
ORD_11370,CUST_0281,609.81,2025-02-27 01:00:00
ORD_11371,CUST_0591,580.47,2025-02-27 02:00:00
ORD_11372,CUST_0315,103.2,2025-02-27 03:00:00
ORD_11373,CUST_0361,490.05,2025-02-27 04:00:00
ORD_11374,CUST_0568,629.06,2025-02-27 05:00:00
ORD_11375,CUST_0010,441.47,2025-02-27 06:00:00
ORD_11376,CUST_0678,491.88,2025-02-27 07:00:00
ORD_11377,CUST_0015,354.61,2025-02-27 08:00:00
ORD_11378,CUST_ORPHAN_244,405.96,2025-02-27 09:00:00
ORD_11379,CUST_ORPHAN_104,45.1,2025-02-27 10:00:00
ORD_11380,CUST_0423,486.44,2025-02-27 11:00:00
ORD_11381,CUST_0814,79.46,2025-02-27 12:00:00
ORD_11382,CUST_0093,337.56,2025-02-27 13:00:00
ORD_11383,CUST_0721,233.64,2025-02-27 14:00:00
ORD_11384,CUST_0565,418.16,2025-02-27 15:00:00
ORD_11385,CUST_ORPHAN_164,117.39,2025-02-27 16:00:00
ORD_11386,CUST_0691,524.9,2025-02-27 17:00:00
ORD_11387,CUST_0603,600.36,2025-02-27 18:00:00
ORD_11388,CUST_0227,139.25,2025-02-27 19:00:00
ORD_11389,CUST_ORPHAN_897,96.15,2025-02-27 20:00:00
ORD_11390,CUST_0751,126.23,2025-02-27 21:00:00
ORD_11391,CUST_0081,660.3,2025-02-27 22:00:00
ORD_11392,CUST_ORPHAN_823,405.58,2025-02-27 23:00:00
ORD_11393,CUST_ORPHAN_109,361.1,2025-02-28 00:00:00
ORD_11394,CUST_0319,97.9,2025-02-28 01:00:00
ORD_11395,CUST_0060,494.18,2025-02-28 02:00:00
ORD_11396,CUST_0275,653.64,2025-02-28 03:00:00
ORD_11397,CUST_ORPHAN_926,624.58,2025-02-28 04:00:00
ORD_11398,CUST_0512,477.02,2025-02-28 05:00:00
ORD_11399,CUST_0791,74.95,2025-02-28 06:00:00
ORD_11400,CUST_0150,102.05,2025-02-28 07:00:00
ORD_11401,CUST_0020,56.0,2025-02-28 08:00:00
ORD_11402,CUST_0266,207.96,2025-02-28 09:00:00
ORD_11403,CUST_0165,119.03,2025-02-28 10:00:00
ORD_11404,CUST_0042,209.84,2025-02-28 11:00:00
ORD_11405,CUST_0434,301.09,2025-02-28 12:00:00
ORD_11406,CUST_ORPHAN_897,708.38,2025-02-28 13:00:00
ORD_11407,CUST_0203,465.57,2025-02-28 14:00:00
ORD_11408,CUST_0296,629.53,2025-02-28 15:00:00
ORD_11409,CUST_ORPHAN_198,538.56,2025-02-28 16:00:00
ORD_11410,CUST_0556,102.13,2025-02-28 17:00:00
ORD_11411,CUST_0299,557.22,2025-02-28 18:00:00
ORD_11412,CUST_0069,220.82,2025-02-28 19:00:00
ORD_11413,CUST_0760,486.55,2025-02-28 20:00:00
ORD_11414,CUST_0737,268.9,2025-02-28 21:00:00
ORD_11415,CUST_0439,748.3,2025-02-28 22:00:00
ORD_11416,CUST_ORPHAN_300,212.39,2025-02-28 23:00:00
ORD_11417,CUST_0094,223.77,2025-03-01 00:00:00
ORD_11418,CUST_0151,699.39,2025-03-01 01:00:00
ORD_11419,CUST_0757,37.99,2025-03-01 02:00:00
ORD_11420,CUST_0782,528.58,2025-03-01 03:00:00
ORD_11421,CUST_0614,549.49,2025-03-01 04:00:00
ORD_11422,CUST_0091,630.56,2025-03-01 05:00:00
ORD_11423,CUST_0187,731.34,2025-03-01 06:00:00
ORD_11424,CUST_0059,732.19,2025-03-01 07:00:00
ORD_11425,CUST_0377,67.65,2025-03-01 08:00:00
ORD_11426,CUST_0707,619.94,2025-03-01 09:00:00
ORD_11427,CUST_0010,491.81,2025-03-01 10:00:00
ORD_11428,CUST_0580,492.56,2025-03-01 11:00:00
ORD_11429,CUST_0235,113.7,2025-03-01 12:00:00
ORD_11430,CUST_ORPHAN_926,494.64,2025-03-01 13:00:00
ORD_11431,CUST_0379,737.21,2025-03-01 14:00:00
ORD_11432,CUST_0392,685.63,2025-03-01 15:00:00
ORD_11433,CUST_0445,340.57,2025-03-01 16:00:00
ORD_11434,CUST_0381,49.16,2025-03-01 17:00:00
ORD_11435,CUST_0583,284.47,2025-03-01 18:00:00
ORD_11436,CUST_0514,623.26,2025-03-01 19:00:00
ORD_11437,CUST_0468,532.09,2025-03-01 20:00:00
ORD_11438,CUST_0371,355.32,2025-03-01 21:00:00
ORD_11439,CUST_ORPHAN_709,60.22,2025-03-01 22:00:00
ORD_11440,CUST_0651,331.63,2025-03-01 23:00:00
ORD_11441,CUST_0842,362.39,2025-03-02 00:00:00
ORD_11442,CUST_0238,697.85,2025-03-02 01:00:00
ORD_11443,CUST_0340,487.99,2025-03-02 02:00:00
ORD_11444,CUST_0176,247.51,2025-03-02 03:00:00
ORD_11445,CUST_0803,403.48,2025-03-02 04:00:00
ORD_11446,CUST_0078,68.22,2025-03-02 05:00:00
ORD_11447,CUST_0638,729.97,2025-03-02 06:00:00
ORD_11448,CUST_0046,282.84,2025-03-02 07:00:00
ORD_11449,CUST_0411,368.84,2025-03-02 08:00:00
ORD_11450,CUST_0247,279.36,2025-03-02 09:00:00
ORD_11451,CUST_ORPHAN_323,518.23,2025-03-02 10:00:00
ORD_11452,CUST_ORPHAN_560,503.43,2025-03-02 11:00:00
ORD_11453,CUST_0427,542.19,2025-03-02 12:00:00
ORD_11454,CUST_ORPHAN_323,215.74,2025-03-02 13:00:00
ORD_11455,CUST_0148,250.44,2025-03-02 14:00:00
ORD_11456,CUST_0181,111.43,2025-03-02 15:00:00
ORD_11457,CUST_0426,498.52,2025-03-02 16:00:00
ORD_11458,CUST_0569,49.05,2025-03-02 17:00:00
ORD_11459,CUST_0260,456.31,2025-03-02 18:00:00
ORD_11460,CUST_0284,654.88,2025-03-02 19:00:00
ORD_11461,CUST_0776,670.31,2025-03-02 20:00:00
ORD_11462,CUST_0733,347.8,2025-03-02 21:00:00
ORD_11463,CUST_ORPHAN_657,355.29,2025-03-02 22:00:00
ORD_11464,CUST_0474,76.19,2025-03-02 23:00:00
ORD_11465,CUST_0296,509.66,2025-03-03 00:00:00
ORD_11466,CUST_ORPHAN_352,619.52,2025-03-03 01:00:00
ORD_11467,CUST_0144,198.6,2025-03-03 02:00:00
ORD_11468,CUST_0799,327.55,2025-03-03 03:00:00
ORD_11469,CUST_0806,632.35,2025-03-03 04:00:00
ORD_11470,CUST_0709,660.3,2025-03-03 05:00:00
ORD_11471,CUST_0310,197.52,2025-03-03 06:00:00
ORD_11472,CUST_ORPHAN_808,421.92,2025-03-03 07:00:00
ORD_11473,CUST_ORPHAN_900,160.52,2025-03-03 08:00:00
ORD_11474,CUST_0041,94.37,2025-03-03 09:00:00
ORD_11475,CUST_0292,685.12,2025-03-03 10:00:00
ORD_11476,CUST_0713,618.97,2025-03-03 11:00:00
ORD_11477,CUST_0837,574.83,2025-03-03 12:00:00
ORD_11478,CUST_0783,55.6,2025-03-03 13:00:00
ORD_11479,CUST_0413,635.92,2025-03-03 14:00:00
ORD_11480,CUST_0258,339.77,2025-03-03 15:00:00
ORD_11481,CUST_0508,269.95,2025-03-03 16:00:00
ORD_11482,CUST_0712,418.93,2025-03-03 17:00:00
ORD_11483,CUST_0100,86.69,2025-03-03 18:00:00
ORD_11484,CUST_0115,572.35,2025-03-03 19:00:00
ORD_11485,CUST_0745,445.18,2025-03-03 20:00:00
ORD_11486,CUST_0446,156.21,2025-03-03 21:00:00
ORD_11487,CUST_ORPHAN_338,157.41,2025-03-03 22:00:00
ORD_11488,CUST_0775,154.5,2025-03-03 23:00:00
ORD_11489,CUST_0095,61.61,2025-03-04 00:00:00
ORD_11490,CUST_0060,449.09,2025-03-04 01:00:00
ORD_11491,CUST_0599,633.45,2025-03-04 02:00:00
ORD_11492,CUST_0308,32.77,2025-03-04 03:00:00
ORD_11493,CUST_0738,55.77,2025-03-04 04:00:00
ORD_11494,CUST_0723,438.12,2025-03-04 05:00:00
ORD_11495,CUST_ORPHAN_922,618.23,2025-03-04 06:00:00
ORD_11496,CUST_0588,258.52,2025-03-04 07:00:00
ORD_11497,CUST_0367,275.22,2025-03-04 08:00:00
ORD_11498,CUST_0382,455.33,2025-03-04 09:00:00
ORD_11499,CUST_0108,220.18,2025-03-04 10:00:00
ORD_11500,CUST_ORPHAN_601,39.42,2025-03-04 11:00:00
ORD_11501,CUST_0693,556.72,2025-03-04 12:00:00
ORD_11502,CUST_0100,476.72,2025-03-04 13:00:00
ORD_11503,CUST_0428,443.95,2025-03-04 14:00:00
ORD_11504,CUST_0020,561.43,2025-03-04 15:00:00
ORD_11505,CUST_0230,512.92,2025-03-04 16:00:00
ORD_11506,CUST_0669,170.29,2025-03-04 17:00:00
ORD_11507,CUST_0219,277.31,2025-03-04 18:00:00
ORD_11508,CUST_ORPHAN_484,112.06,2025-03-04 19:00:00
ORD_11509,CUST_0233,114.8,2025-03-04 20:00:00
ORD_11510,CUST_0650,513.62,2025-03-04 21:00:00
ORD_11511,CUST_0722,646.78,2025-03-04 22:00:00
ORD_11512,CUST_0758,722.79,2025-03-04 23:00:00
ORD_11513,CUST_0586,478.69,2025-03-05 00:00:00
ORD_11514,CUST_0135,154.39,2025-03-05 01:00:00
ORD_11515,CUST_0594,97.12,2025-03-05 02:00:00
ORD_11516,CUST_0311,613.38,2025-03-05 03:00:00
ORD_11517,CUST_0778,442.49,2025-03-05 04:00:00
ORD_11518,CUST_0532,471.35,2025-03-05 05:00:00
ORD_11519,CUST_0169,590.47,2025-03-05 06:00:00
ORD_11520,CUST_0564,533.39,2025-03-05 07:00:00
ORD_11521,CUST_0337,629.15,2025-03-05 08:00:00
ORD_11522,CUST_0642,61.04,2025-03-05 09:00:00
ORD_11523,CUST_0406,565.69,2025-03-05 10:00:00
ORD_11524,CUST_ORPHAN_897,641.12,2025-03-05 11:00:00
ORD_11525,CUST_0808,228.88,2025-03-05 12:00:00
ORD_11526,CUST_0221,487.53,2025-03-05 13:00:00
ORD_11527,CUST_0326,249.34,2025-03-05 14:00:00
ORD_11528,CUST_0045,719.32,2025-03-05 15:00:00
ORD_11529,CUST_0518,44.4,2025-03-05 16:00:00
ORD_11530,CUST_0184,443.25,2025-03-05 17:00:00
ORD_11531,CUST_ORPHAN_894,141.55,2025-03-05 18:00:00
ORD_11532,CUST_0765,539.92,2025-03-05 19:00:00
ORD_11533,CUST_0218,148.4,2025-03-05 20:00:00
ORD_11534,CUST_0677,191.83,2025-03-05 21:00:00
ORD_11535,CUST_0717,380.89,2025-03-05 22:00:00
ORD_11536,CUST_0303,687.83,2025-03-05 23:00:00
ORD_11537,CUST_ORPHAN_657,174.55,2025-03-06 00:00:00
ORD_11538,CUST_0464,125.3,2025-03-06 01:00:00
ORD_11539,CUST_0166,574.05,2025-03-06 02:00:00
ORD_11540,CUST_0203,385.45,2025-03-06 03:00:00
ORD_11541,CUST_0438,685.6,2025-03-06 04:00:00
ORD_11542,CUST_0760,127.03,2025-03-06 05:00:00
ORD_11543,CUST_ORPHAN_350,491.53,2025-03-06 06:00:00
ORD_11544,CUST_0008,190.0,2025-03-06 07:00:00
ORD_11545,CUST_0577,134.44,2025-03-06 08:00:00
ORD_11546,CUST_0260,518.9,2025-03-06 09:00:00
ORD_11547,CUST_0215,453.39,2025-03-06 10:00:00
ORD_11548,CUST_0527,571.02,2025-03-06 11:00:00
ORD_11549,CUST_0772,245.91,2025-03-06 12:00:00
ORD_11550,CUST_0805,347.02,2025-03-06 13:00:00
ORD_11551,CUST_0157,315.99,2025-03-06 14:00:00
ORD_11552,CUST_0270,738.39,2025-03-06 15:00:00
ORD_11553,CUST_0761,233.34,2025-03-06 16:00:00
ORD_11554,CUST_ORPHAN_381,235.22,2025-03-06 17:00:00
ORD_11555,CUST_0197,278.82,2025-03-06 18:00:00
ORD_11556,CUST_0258,432.15,2025-03-06 19:00:00
ORD_11557,CUST_ORPHAN_617,204.2,2025-03-06 20:00:00
ORD_11558,CUST_0663,688.16,2025-03-06 21:00:00
ORD_11559,CUST_0478,213.95,2025-03-06 22:00:00
ORD_11560,CUST_ORPHAN_922,673.95,2025-03-06 23:00:00
ORD_11561,CUST_0207,95.54,2025-03-07 00:00:00
ORD_11562,CUST_ORPHAN_601,499.29,2025-03-07 01:00:00
ORD_11563,CUST_0038,682.1,2025-03-07 02:00:00
ORD_11564,CUST_0401,143.19,2025-03-07 03:00:00
ORD_11565,CUST_0430,726.88,2025-03-07 04:00:00
ORD_11566,CUST_0627,350.6,2025-03-07 05:00:00
ORD_11567,CUST_0569,710.37,2025-03-07 06:00:00
ORD_11568,CUST_0763,514.08,2025-03-07 07:00:00
ORD_11569,CUST_0238,240.16,2025-03-07 08:00:00
ORD_11570,CUST_0768,157.46,2025-03-07 09:00:00
ORD_11571,CUST_ORPHAN_276,241.73,2025-03-07 10:00:00
ORD_11572,CUST_0140,87.9,2025-03-07 11:00:00
ORD_11573,CUST_0427,125.02,2025-03-07 12:00:00
ORD_11574,CUST_0263,96.4,2025-03-07 13:00:00
ORD_11575,CUST_0300,328.75,2025-03-07 14:00:00
ORD_11576,CUST_0492,600.77,2025-03-07 15:00:00
ORD_11577,CUST_0120,123.21,2025-03-07 16:00:00
ORD_11578,CUST_ORPHAN_894,115.13,2025-03-07 17:00:00
ORD_11579,CUST_0464,489.7,2025-03-07 18:00:00
ORD_11580,CUST_0545,163.94,2025-03-07 19:00:00
ORD_11581,CUST_0408,91.26,2025-03-07 20:00:00
ORD_11582,CUST_ORPHAN_900,141.8,2025-03-07 21:00:00
ORD_11583,CUST_0595,694.32,2025-03-07 22:00:00
ORD_11584,CUST_0228,619.67,2025-03-07 23:00:00
ORD_11585,CUST_0451,278.47,2025-03-08 00:00:00
ORD_11586,CUST_0814,498.75,2025-03-08 01:00:00
ORD_11587,CUST_0502,412.21,2025-03-08 02:00:00
ORD_11588,CUST_0519,514.3,2025-03-08 03:00:00
ORD_11589,CUST_0578,518.35,2025-03-08 04:00:00
ORD_11590,CUST_0813,478.98,2025-03-08 05:00:00
ORD_11591,CUST_ORPHAN_549,214.25,2025-03-08 06:00:00
ORD_11592,CUST_0764,48.47,2025-03-08 07:00:00
ORD_11593,CUST_0690,352.56,2025-03-08 08:00:00
ORD_11594,CUST_ORPHAN_473,670.41,2025-03-08 09:00:00
ORD_11595,CUST_0325,435.73,2025-03-08 10:00:00
ORD_11596,CUST_0468,627.65,2025-03-08 11:00:00
ORD_11597,CUST_0452,743.89,2025-03-08 12:00:00
ORD_11598,CUST_ORPHAN_900,139.44,2025-03-08 13:00:00
ORD_11599,CUST_0420,525.0,2025-03-08 14:00:00
ORD_11600,CUST_ORPHAN_560,512.23,2025-03-08 15:00:00
ORD_11601,CUST_0729,735.37,2025-03-08 16:00:00
ORD_11602,CUST_ORPHAN_338,739.49,2025-03-08 17:00:00
ORD_11603,CUST_0719,521.28,2025-03-08 18:00:00
ORD_11604,CUST_0025,197.84,2025-03-08 19:00:00
ORD_11605,CUST_0556,602.95,2025-03-08 20:00:00
ORD_11606,CUST_0414,98.13,2025-03-08 21:00:00
ORD_11607,CUST_0525,589.91,2025-03-08 22:00:00
ORD_11608,CUST_0150,684.44,2025-03-08 23:00:00
ORD_11609,CUST_0850,299.47,2025-03-09 00:00:00
ORD_11610,CUST_0475,480.36,2025-03-09 01:00:00
ORD_11611,CUST_0613,334.0,2025-03-09 02:00:00
ORD_11612,CUST_0627,339.57,2025-03-09 03:00:00
ORD_11613,CUST_0193,246.57,2025-03-09 04:00:00
ORD_11614,CUST_ORPHAN_610,576.35,2025-03-09 05:00:00
ORD_11615,CUST_0342,703.41,2025-03-09 06:00:00
ORD_11616,CUST_ORPHAN_788,706.75,2025-03-09 07:00:00
ORD_11617,CUST_0781,147.59,2025-03-09 08:00:00
ORD_11618,CUST_ORPHAN_610,658.56,2025-03-09 09:00:00
ORD_11619,CUST_0075,558.32,2025-03-09 10:00:00
ORD_11620,CUST_0489,204.57,2025-03-09 11:00:00
ORD_11621,CUST_0035,69.12,2025-03-09 12:00:00
ORD_11622,CUST_ORPHAN_352,215.64,2025-03-09 13:00:00
ORD_11623,CUST_0794,685.91,2025-03-09 14:00:00
ORD_11624,CUST_ORPHAN_245,482.22,2025-03-09 15:00:00
ORD_11625,CUST_0444,546.37,2025-03-09 16:00:00
ORD_11626,CUST_ORPHAN_109,207.72,2025-03-09 17:00:00
ORD_11627,CUST_ORPHAN_831,545.15,2025-03-09 18:00:00
ORD_11628,CUST_0540,40.53,2025-03-09 19:00:00
