customer_id,total_transactions,days_as_customer,total_spent,days_since_last_purchase,purchase_count,transactions_per_month,avg_spend_per_transaction,lifetime_value_per_month,engagement_tier,spend_quartile,recency_score,frequency_score,monetary_score,rfm_score
CUST_2240,19,518,2070.27,15,19,1.1003861003861004,108.96157894736842,119.89980694980696,low,Q3,5,5,4,14
CUST_2241,20,669,2532.65,80,20,0.8968609865470851,126.63250000000001,113.57174887892377,low,Q4,1,5,4,10
CUST_2242,18,580,1305.81,27,18,0.9310344827586208,72.545,67.54189655172414,low,Q2,4,4,2,10
CUST_2243,14,367,1325.8,72,14,1.1444141689373297,94.7,108.37602179836513,low,Q2,1,2,2,5
CUST_2244,9,670,369.43,60,9,0.40298507462686567,41.04777777777778,16.54164179104478,low,Q1,2,1,1,4
CUST_2245,11,502,922.51,46,11,0.6573705179282868,83.86454545454545,55.1300796812749,low,Q1,3,1,1,5
CUST_2246,12,180,1397.29,89,12,2.0,116.44083333333333,232.88166666666666,low,Q2,1,1,2,4
CUST_2247,20,444,3062.95,17,20,1.3513513513513513,153.14749999999998,206.95608108108107,low,Q4,5,5,5,15
CUST_2248,14,327,358.2,53,14,1.2844036697247705,25.585714285714285,32.862385321100916,low,Q1,3,2,1,6
CUST_2249,17,640,1815.25,8,17,0.796875,106.77941176470588,85.08984375,low,Q3,5,4,3,12
