customer_id,customer_name,region,signup_date,order_id,order_amount,order_date
CUST_0200,Customer_200,East,2024-04-09,ORD_10163,591.93,2025-01-07 18:00:00
CUST_0200,Customer_200,East,2024-04-09,ORD_10199,277.77,2025-01-09 06:00:00
CUST_0200,Customer_200,East,2024-04-09,ORD_13111,52.03,2025-05-10 14:00:00
CUST_0201,Customer_201,East,2024-04-10,ORD_10525,661.87,2025-01-22 20:00:00
CUST_0201,Customer_201,East,2024-04-10,ORD_12246,567.62,2025-04-04 13:00:00
CUST_0201,Customer_201,East,2024-04-10,ORD_12974,682.45,2025-05-04 21:00:00
CUST_0201,Customer_201,East,2024-04-10,ORD_14184,563.39,2025-06-24 07:00:00
CUST_0201,Customer_201,East,2024-04-10,ORD_14637,500.96,2025-07-13 04:00:00
CUST_0202,Customer_202,West,2024-04-10,ORD_10975,694.99,2025-02-10 14:00:00
CUST_0202,Customer_202,West,2024-04-10,ORD_12111,504.35,2025-03-29 22:00:00
CUST_0202,Customer_202,West,2024-04-10,ORD_12818,237.65,2025-04-28 09:00:00
CUST_0202,Customer_202,West,2024-04-10,ORD_14591,78.39,2025-07-11 06:00:00
CUST_0202,Customer_202,West,2024-04-10,ORD_14648,339.22,2025-07-13 15:00:00
CUST_0203,Customer_203,East,2024-04-11,ORD_10269,377.44,2025-01-12 04:00:00
CUST_0203,Customer_203,East,2024-04-11,ORD_11259,673.76,2025-02-22 10:00:00
CUST_0203,Customer_203,East,2024-04-11,ORD_11407,465.57,2025-02-28 14:00:00
CUST_0203,Customer_203,East,2024-04-11,ORD_11540,385.45,2025-03-06 03:00:00
CUST_0203,Customer_203,East,2024-04-11,ORD_14243,85.84,2025-06-26 18:00:00
CUST_0204,Customer_204,North,2024-04-11,ORD_11084,505.26,2025-02-15 03:00:00
CUST_0204,Customer_204,North,2024-04-11,ORD_12046,591.4,2025-03-27 05:00:00
CUST_0204,Customer_204,North,2024-04-11,ORD_12860,409.49,2025-04-30 03:00:00
CUST_0204,Customer_204,North,2024-04-11,ORD_13119,77.85,2025-05-10 22:00:00
CUST_0204,Customer_204,North,2024-04-11,ORD_13459,509.29,2025-05-25 02:00:00
CUST_0205,Customer_205,West,2024-04-12,ORD_10918,558.11,2025-02-08 05:00:00
CUST_0205,Customer_205,West,2024-04-12,ORD_12394,157.6,2025-04-10 17:00:00
CUST_0205,Customer_205,West,2024-04-12,ORD_12652,91.57,2025-04-21 11:00:00
CUST_0205,Customer_205,West,2024-04-12,ORD_12928,387.69,2025-05-02 23:00:00
CUST_0205,Customer_205,West,2024-04-12,ORD_13224,512.16,2025-05-15 07:00:00
CUST_0206,Customer_206,North,2024-04-12,ORD_10028,657.74,2025-01-02 03:00:00
CUST_0206,Customer_206,North,2024-04-12,ORD_10062,82.8,2025-01-03 13:00:00
CUST_0206,Customer_206,North,2024-04-12,ORD_11720,554.52,2025-03-13 15:00:00
CUST_0206,Customer_206,North,2024-04-12,ORD_12007,65.92,2025-03-25 14:00:00
CUST_0206,Customer_206,North,2024-04-12,ORD_13195,309.28,2025-05-14 02:00:00
CUST_0207,Customer_207,West,2024-04-13,ORD_11036,117.6,2025-02-13 03:00:00
CUST_0207,Customer_207,West,2024-04-13,ORD_11561,95.54,2025-03-07 00:00:00
CUST_0207,Customer_207,West,2024-04-13,ORD_13217,640.21,2025-05-15 00:00:00
CUST_0207,Customer_207,West,2024-04-13,ORD_14928,290.1,2025-07-25 07:00:00
CUST_0207,Customer_207,West,2024-04-13,ORD_14998,555.76,2025-07-28 05:00:00
CUST_0208,Customer_208,West,2024-04-13,ORD_10167,658.85,2025-01-07 22:00:00
CUST_0208,Customer_208,West,2024-04-13,ORD_11025,432.75,2025-02-12 16:00:00
CUST_0208,Customer_208,West,2024-04-13,ORD_11715,398.15,2025-03-13 10:00:00
CUST_0208,Customer_208,West,2024-04-13,ORD_12975,109.41,2025-05-04 22:00:00
CUST_0208,Customer_208,West,2024-04-13,ORD_14110,203.82,2025-06-21 05:00:00
CUST_0209,Customer_209,South,2024-04-14,ORD_10480,262.08,2025-01-20 23:00:00
CUST_0209,Customer_209,South,2024-04-14,ORD_11932,422.75,2025-03-22 11:00:00
CUST_0209,Customer_209,South,2024-04-14,ORD_12542,416.74,2025-04-16 21:00:00
CUST_0209,Customer_209,South,2024-04-14,ORD_13911,191.17,2025-06-12 22:00:00
CUST_0209,Customer_209,South,2024-04-14,ORD_14770,395.28,2025-07-18 17:00:00
CUST_0210,Customer_210,North,2024-04-14,ORD_10366,86.74,2025-01-16 05:00:00
CUST_0210,Customer_210,North,2024-04-14,ORD_10609,652.21,2025-01-26 08:00:00
CUST_0210,Customer_210,North,2024-04-14,ORD_12323,579.44,2025-04-07 18:00:00
CUST_0210,Customer_210,North,2024-04-14,ORD_12459,105.23,2025-04-13 10:00:00
CUST_0210,Customer_210,North,2024-04-14,ORD_14227,562.79,2025-06-26 02:00:00
CUST_0211,Customer_211,East,2024-04-15,ORD_10332,453.46,2025-01-14 19:00:00
CUST_0211,Customer_211,East,2024-04-15,ORD_10955,441.66,2025-02-09 18:00:00
CUST_0211,Customer_211,East,2024-04-15,ORD_11020,172.64,2025-02-12 11:00:00
CUST_0211,Customer_211,East,2024-04-15,ORD_12763,372.64,2025-04-26 02:00:00
CUST_0211,Customer_211,East,2024-04-15,ORD_14191,375.05,2025-06-24 14:00:00
CUST_0212,Customer_212,East,2024-04-15,ORD_10645,715.98,2025-01-27 20:00:00
CUST_0212,Customer_212,East,2024-04-15,ORD_11733,376.17,2025-03-14 04:00:00
CUST_0212,Customer_212,East,2024-04-15,ORD_11739,374.7,2025-03-14 10:00:00
CUST_0212,Customer_212,East,2024-04-15,ORD_13325,48.01,2025-05-19 12:00:00
CUST_0212,Customer_212,East,2024-04-15,ORD_14543,157.28,2025-07-09 06:00:00
CUST_0213,Customer_213,North,2024-04-16,ORD_10058,98.87,2025-01-03 09:00:00
CUST_0213,Customer_213,North,2024-04-16,ORD_10467,99.58,2025-01-20 10:00:00
CUST_0213,Customer_213,North,2024-04-16,ORD_13139,387.97,2025-05-11 18:00:00
CUST_0213,Customer_213,North,2024-04-16,ORD_14813,642.82,2025-07-20 12:00:00
CUST_0213,Customer_213,North,2024-04-16,ORD_14869,74.2,2025-07-22 20:00:00
CUST_0214,Customer_214,East,2024-04-16,ORD_11080,445.81,2025-02-14 23:00:00
CUST_0214,Customer_214,East,2024-04-16,ORD_11114,168.92,2025-02-16 09:00:00
CUST_0214,Customer_214,East,2024-04-16,ORD_14152,40.69,2025-06-22 23:00:00
CUST_0214,Customer_214,East,2024-04-16,ORD_14339,579.01,2025-06-30 18:00:00
CUST_0214,Customer_214,East,2024-04-16,ORD_14827,78.14,2025-07-21 02:00:00
CUST_0215,Customer_215,East,2024-04-17,ORD_11346,434.84,2025-02-26 01:00:00
CUST_0215,Customer_215,East,2024-04-17,ORD_11547,453.39,2025-03-06 10:00:00
CUST_0215,Customer_215,East,2024-04-17,ORD_11960,379.91,2025-03-23 15:00:00
CUST_0215,Customer_215,East,2024-04-17,ORD_12421,428.88,2025-04-11 20:00:00
CUST_0215,Customer_215,East,2024-04-17,ORD_14337,700.46,2025-06-30 16:00:00
CUST_0216,Customer_216,North,2024-04-17,ORD_10288,73.1,2025-01-12 23:00:00
CUST_0216,Customer_216,North,2024-04-17,ORD_11275,245.91,2025-02-23 02:00:00
CUST_0216,Customer_216,North,2024-04-17,ORD_12776,173.5,2025-04-26 15:00:00
CUST_0216,Customer_216,North,2024-04-17,ORD_14447,682.29,2025-07-05 06:00:00
CUST_0216,Customer_216,North,2024-04-17,ORD_14752,74.82,2025-07-17 23:00:00
CUST_0217,Customer_217,West,2024-04-18,ORD_10365,364.3,2025-01-16 04:00:00
CUST_0217,Customer_217,West,2024-04-18,ORD_12325,621.44,2025-04-07 20:00:00
CUST_0217,Customer_217,West,2024-04-18,ORD_13716,26.72,2025-06-04 19:00:00
CUST_0217,Customer_217,West,2024-04-18,ORD_13892,272.92,2025-06-12 03:00:00
CUST_0217,Customer_217,West,2024-04-18,ORD_14891,637.67,2025-07-23 18:00:00
CUST_0218,Customer_218,North,2024-04-18,ORD_11533,148.4,2025-03-05 20:00:00
CUST_0218,Customer_218,North,2024-04-18,ORD_11755,416.35,2025-03-15 02:00:00
CUST_0218,Customer_218,North,2024-04-18,ORD_12614,224.73,2025-04-19 21:00:00
CUST_0218,Customer_218,North,2024-04-18,ORD_13132,573.62,2025-05-11 11:00:00
CUST_0218,Customer_218,North,2024-04-18,ORD_14800,590.51,2025-07-19 23:00:00
CUST_0219,Customer_219,West,2024-04-19,ORD_10063,61.63,2025-01-03 14:00:00
CUST_0219,Customer_219,West,2024-04-19,ORD_11236,210.42,2025-02-21 11:00:00
CUST_0219,Customer_219,West,2024-04-19,ORD_11281,196.37,2025-02-23 08:00:00
CUST_0219,Customer_219,West,2024-04-19,ORD_11507,277.31,2025-03-04 18:00:00
CUST_0219,Customer_219,West,2024-04-19,ORD_14539,447.4,2025-07-09 02:00:00
CUST_0220,Customer_220,East,2024-04-19,ORD_10134,138.74,2025-01-06 13:00:00
CUST_0220,Customer_220,East,2024-04-19,ORD_11135,374.22,2025-02-17 06:00:00
CUST_0220,Customer_220,East,2024-04-19,ORD_11139,538.06,2025-02-17 10:00:00
CUST_0220,Customer_220,East,2024-04-19,ORD_11278,344.64,2025-02-23 05:00:00
CUST_0220,Customer_220,East,2024-04-19,ORD_14404,687.65,2025-07-03 11:00:00
CUST_0221,Customer_221,East,2024-04-20,ORD_10475,578.2,2025-01-20 18:00:00
CUST_0221,Customer_221,East,2024-04-20,ORD_11526,487.53,2025-03-05 13:00:00
CUST_0221,Customer_221,East,2024-04-20,ORD_11789,554.81,2025-03-16 12:00:00
CUST_0221,Customer_221,East,2024-04-20,ORD_12997,213.32,2025-05-05 20:00:00
CUST_0221,Customer_221,East,2024-04-20,ORD_14554,697.37,2025-07-09 17:00:00
CUST_0222,Customer_222,East,2024-04-20,ORD_10147,682.85,2025-01-07 02:00:00
CUST_0222,Customer_222,East,2024-04-20,ORD_10944,46.62,2025-02-09 07:00:00
CUST_0222,Customer_222,East,2024-04-20,ORD_11145,154.54,2025-02-17 16:00:00
CUST_0222,Customer_222,East,2024-04-20,ORD_11650,119.09,2025-03-10 17:00:00
CUST_0222,Customer_222,East,2024-04-20,ORD_13543,631.62,2025-05-28 14:00:00
CUST_0223,Customer_223,South,2024-04-21,ORD_12438,508.48,2025-04-12 13:00:00
CUST_0223,Customer_223,South,2024-04-21,ORD_13327,394.31,2025-05-19 14:00:00
CUST_0223,Customer_223,South,2024-04-21,ORD_13581,329.94,2025-05-30 04:00:00
CUST_0223,Customer_223,South,2024-04-21,ORD_13648,550.81,2025-06-01 23:00:00
CUST_0223,Customer_223,South,2024-04-21,ORD_13790,392.12,2025-06-07 21:00:00
CUST_0224,Customer_224,West,2024-04-21,ORD_10109,500.41,2025-01-05 12:00:00
CUST_0224,Customer_224,West,2024-04-21,ORD_10767,162.68,2025-02-01 22:00:00
CUST_0224,Customer_224,West,2024-04-21,ORD_13107,679.89,2025-05-10 10:00:00
CUST_0224,Customer_224,West,2024-04-21,ORD_13662,207.58,2025-06-02 13:00:00
CUST_0224,Customer_224,West,2024-04-21,ORD_14017,371.09,2025-06-17 08:00:00
CUST_0225,Customer_225,South,2024-04-22,ORD_10374,649.02,2025-01-16 13:00:00
CUST_0225,Customer_225,South,2024-04-22,ORD_10585,69.35,2025-01-25 08:00:00
CUST_0225,Customer_225,South,2024-04-22,ORD_11203,525.82,2025-02-20 02:00:00
CUST_0225,Customer_225,South,2024-04-22,ORD_13553,222.4,2025-05-29 00:00:00
CUST_0225,Customer_225,South,2024-04-22,ORD_14809,255.56,2025-07-20 08:00:00
CUST_0226,Customer_226,South,2024-04-22,ORD_10739,665.09,2025-01-31 18:00:00
CUST_0226,Customer_226,South,2024-04-22,ORD_10803,636.88,2025-02-03 10:00:00
CUST_0226,Customer_226,South,2024-04-22,ORD_11655,93.11,2025-03-10 22:00:00
CUST_0226,Customer_226,South,2024-04-22,ORD_13187,398.5,2025-05-13 18:00:00
CUST_0226,Customer_226,South,2024-04-22,ORD_14125,98.81,2025-06-21 20:00:00
CUST_0227,Customer_227,North,2024-04-23,ORD_10368,421.89,2025-01-16 07:00:00
CUST_0227,Customer_227,North,2024-04-23,ORD_11388,139.25,2025-02-27 19:00:00
CUST_0227,Customer_227,North,2024-04-23,ORD_12209,726.95,2025-04-03 00:00:00
CUST_0227,Customer_227,North,2024-04-23,ORD_12774,702.12,2025-04-26 13:00:00
CUST_0227,Customer_227,North,2024-04-23,ORD_13066,215.06,2025-05-08 17:00:00
CUST_0228,Customer_228,South,2024-04-23,ORD_10604,269.11,2025-01-26 03:00:00
CUST_0228,Customer_228,South,2024-04-23,ORD_11584,619.67,2025-03-07 23:00:00
CUST_0228,Customer_228,South,2024-04-23,ORD_12702,457.28,2025-04-23 13:00:00
CUST_0228,Customer_228,South,2024-04-23,ORD_14091,598.67,2025-06-20 10:00:00
CUST_0228,Customer_228,South,2024-04-23,ORD_14972,704.57,2025-07-27 03:00:00
CUST_0229,Customer_229,North,2024-04-24,ORD_10279,307.0,2025-01-12 14:00:00
CUST_0229,Customer_229,North,2024-04-24,ORD_10746,465.16,2025-02-01 01:00:00
CUST_0229,Customer_229,North,2024-04-24,ORD_10765,424.42,2025-02-01 20:00:00
CUST_0229,Customer_229,North,2024-04-24,ORD_12590,708.96,2025-04-18 21:00:00
CUST_0229,Customer_229,North,2024-04-24,ORD_13046,388.6,2025-05-07 21:00:00
CUST_0230,Customer_230,North,2024-04-24,ORD_11505,512.92,2025-03-04 16:00:00
CUST_0230,Customer_230,North,2024-04-24,ORD_13069,466.51,2025-05-08 20:00:00
CUST_0230,Customer_230,North,2024-04-24,ORD_13380,447.32,2025-05-21 19:00:00
CUST_0230,Customer_230,North,2024-04-24,ORD_14050,514.43,2025-06-18 17:00:00
CUST_0230,Customer_230,North,2024-04-24,ORD_14500,341.29,2025-07-07 11:00:00
CUST_0231,Customer_231,South,2024-04-25,ORD_10208,415.01,2025-01-09 15:00:00
CUST_0231,Customer_231,South,2024-04-25,ORD_11771,506.48,2025-03-15 18:00:00
CUST_0231,Customer_231,South,2024-04-25,ORD_12766,166.41,2025-04-26 05:00:00
CUST_0231,Customer_231,South,2024-04-25,ORD_12968,397.5,2025-05-04 15:00:00
CUST_0231,Customer_231,South,2024-04-25,ORD_13054,289.38,2025-05-08 05:00:00
CUST_0232,Customer_232,West,2024-04-25,ORD_10084,532.27,2025-01-04 11:00:00
CUST_0232,Customer_232,West,2024-04-25,ORD_10839,131.8,2025-02-04 22:00:00
CUST_0232,Customer_232,West,2024-04-25,ORD_11834,490.96,2025-03-18 09:00:00
CUST_0232,Customer_232,West,2024-04-25,ORD_13241,732.39,2025-05-16 00:00:00
CUST_0232,Customer_232,West,2024-04-25,ORD_13525,429.79,2025-05-27 20:00:00
CUST_0233,Customer_233,West,2024-04-26,ORD_11231,269.71,2025-02-21 06:00:00
CUST_0233,Customer_233,West,2024-04-26,ORD_11509,114.8,2025-03-04 20:00:00
CUST_0233,Customer_233,West,2024-04-26,ORD_12357,27.28,2025-04-09 04:00:00
CUST_0233,Customer_233,West,2024-04-26,ORD_14074,656.03,2025-06-19 17:00:00
CUST_0233,Customer_233,West,2024-04-26,ORD_14860,239.85,2025-07-22 11:00:00
CUST_0234,Customer_234,West,2024-04-26,ORD_10900,377.54,2025-02-07 11:00:00
CUST_0234,Customer_234,West,2024-04-26,ORD_12545,178.98,2025-04-17 00:00:00
CUST_0234,Customer_234,West,2024-04-26,ORD_13394,160.07,2025-05-22 09:00:00
CUST_0234,Customer_234,West,2024-04-26,ORD_14183,359.15,2025-06-24 06:00:00
CUST_0234,Customer_234,West,2024-04-26,ORD_14325,225.81,2025-06-30 04:00:00
CUST_0235,Customer_235,West,2024-04-27,ORD_10381,686.52,2025-01-16 20:00:00
CUST_0235,Customer_235,West,2024-04-27,ORD_10656,683.88,2025-01-28 07:00:00
CUST_0235,Customer_235,West,2024-04-27,ORD_10919,46.8,2025-02-08 06:00:00
CUST_0235,Customer_235,West,2024-04-27,ORD_11429,113.7,2025-03-01 12:00:00
CUST_0235,Customer_235,West,2024-04-27,ORD_13145,76.94,2025-05-12 00:00:00
CUST_0236,Customer_236,West,2024-04-27,ORD_12451,203.96,2025-04-13 02:00:00
CUST_0236,Customer_236,West,2024-04-27,ORD_12606,242.14,2025-04-19 13:00:00
CUST_0236,Customer_236,West,2024-04-27,ORD_13497,211.77,2025-05-26 16:00:00
CUST_0236,Customer_236,West,2024-04-27,ORD_13712,119.55,2025-06-04 15:00:00
CUST_0236,Customer_236,West,2024-04-27,ORD_14971,739.77,2025-07-27 02:00:00
CUST_0237,Customer_237,South,2024-04-28,ORD_10273,149.27,2025-01-12 08:00:00
CUST_0237,Customer_237,South,2024-04-28,ORD_11921,263.85,2025-03-22 00:00:00
CUST_0237,Customer_237,South,2024-04-28,ORD_12549,560.84,2025-04-17 04:00:00
CUST_0237,Customer_237,South,2024-04-28,ORD_14532,409.62,2025-07-08 19:00:00
CUST_0237,Customer_237,South,2024-04-28,ORD_14995,164.81,2025-07-28 02:00:00
CUST_0238,Customer_238,South,2024-04-28,ORD_10295,626.35,2025-01-13 06:00:00
CUST_0238,Customer_238,South,2024-04-28,ORD_10714,476.57,2025-01-30 17:00:00
CUST_0238,Customer_238,South,2024-04-28,ORD_11442,697.85,2025-03-02 01:00:00
CUST_0238,Customer_238,South,2024-04-28,ORD_11569,240.16,2025-03-07 08:00:00
CUST_0238,Customer_238,South,2024-04-28,ORD_13427,564.81,2025-05-23 18:00:00
CUST_0239,Customer_239,East,2024-04-29,ORD_11000,493.54,2025-02-11 15:00:00
CUST_0239,Customer_239,East,2024-04-29,ORD_11234,183.8,2025-02-21 09:00:00
CUST_0239,Customer_239,East,2024-04-29,ORD_12255,664.18,2025-04-04 22:00:00
CUST_0239,Customer_239,East,2024-04-29,ORD_13039,693.22,2025-05-07 14:00:00
CUST_0239,Customer_239,East,2024-04-29,ORD_14095,514.46,2025-06-20 14:00:00
CUST_0240,Customer_240,West,2024-04-29,ORD_10121,64.86,2025-01-06 00:00:00
CUST_0240,Customer_240,West,2024-04-29,ORD_12588,137.52,2025-04-18 19:00:00
CUST_0240,Customer_240,West,2024-04-29,ORD_12703,72.37,2025-04-23 14:00:00
CUST_0240,Customer_240,West,2024-04-29,ORD_12819,112.32,2025-04-28 10:00:00
CUST_0240,Customer_240,West,2024-04-29,ORD_13922,347.86,2025-06-13 09:00:00
CUST_0241,Customer_241,South,2024-04-30,ORD_10125,716.83,2025-01-06 04:00:00
CUST_0241,Customer_241,South,2024-04-30,ORD_10452,315.89,2025-01-19 19:00:00
CUST_0241,Customer_241,South,2024-04-30,ORD_12958,211.02,2025-05-04 05:00:00
CUST_0241,Customer_241,South,2024-04-30,ORD_13304,411.58,2025-05-18 15:00:00
CUST_0241,Customer_241,South,2024-04-30,ORD_14452,399.98,2025-07-05 11:00:00
CUST_0242,Customer_242,East,2024-04-30,ORD_11358,246.47,2025-02-26 13:00:00
CUST_0242,Customer_242,East,2024-04-30,ORD_12840,333.5,2025-04-29 07:00:00
CUST_0242,Customer_242,East,2024-04-30,ORD_13246,611.49,2025-05-16 05:00:00
CUST_0242,Customer_242,East,2024-04-30,ORD_13318,292.61,2025-05-19 05:00:00
CUST_0242,Customer_242,East,2024-04-30,ORD_13845,186.75,2025-06-10 04:00:00
CUST_0243,Customer_243,West,2024-05-01,ORD_11134,741.33,2025-02-17 05:00:00
CUST_0243,Customer_243,West,2024-05-01,ORD_12021,740.2,2025-03-26 04:00:00
CUST_0243,Customer_243,West,2024-05-01,ORD_13830,692.86,2025-06-09 13:00:00
CUST_0243,Customer_243,West,2024-05-01,ORD_14438,358.39,2025-07-04 21:00:00
CUST_0243,Customer_243,West,2024-05-01,ORD_14829,424.66,2025-07-21 04:00:00
CUST_0244,Customer_244,North,2024-05-01,ORD_12414,195.31,2025-04-11 13:00:00
CUST_0244,Customer_244,North,2024-05-01,ORD_13468,199.05,2025-05-25 11:00:00
CUST_0244,Customer_244,North,2024-05-01,ORD_13576,23.9,2025-05-29 23:00:00
CUST_0244,Customer_244,North,2024-05-01,ORD_13873,672.69,2025-06-11 08:00:00
CUST_0244,Customer_244,North,2024-05-01,ORD_14762,424.22,2025-07-18 09:00:00
CUST_0245,Customer_245,East,2024-05-02,ORD_10065,447.48,2025-01-03 16:00:00
CUST_0245,Customer_245,East,2024-05-02,ORD_12014,132.99,2025-03-25 21:00:00
CUST_0245,Customer_245,East,2024-05-02,ORD_12684,700.03,2025-04-22 19:00:00
CUST_0245,Customer_245,East,2024-05-02,ORD_14387,594.76,2025-07-02 18:00:00
CUST_0245,Customer_245,East,2024-05-02,ORD_14896,732.53,2025-07-23 23:00:00
CUST_0246,Customer_246,South,2024-05-02,ORD_10552,121.01,2025-01-23 23:00:00
CUST_0246,Customer_246,South,2024-05-02,ORD_10677,307.12,2025-01-29 04:00:00
CUST_0246,Customer_246,South,2024-05-02,ORD_10849,675.1,2025-02-05 08:00:00
CUST_0246,Customer_246,South,2024-05-02,ORD_11150,361.44,2025-02-17 21:00:00
CUST_0246,Customer_246,South,2024-05-02,ORD_12487,403.01,2025-04-14 14:00:00
CUST_0247,Customer_247,North,2024-05-03,ORD_11450,279.36,2025-03-02 09:00:00
CUST_0247,Customer_247,North,2024-05-03,ORD_12294,216.27,2025-04-06 13:00:00
CUST_0247,Customer_247,North,2024-05-03,ORD_12385,678.19,2025-04-10 08:00:00
CUST_0247,Customer_247,North,2024-05-03,ORD_12753,327.9,2025-04-25 16:00:00
CUST_0247,Customer_247,North,2024-05-03,ORD_13492,61.12,2025-05-26 11:00:00
CUST_0248,Customer_248,North,2024-05-03,ORD_10999,662.28,2025-02-11 14:00:00
CUST_0248,Customer_248,North,2024-05-03,ORD_12001,375.78,2025-03-25 08:00:00
CUST_0248,Customer_248,North,2024-05-03,ORD_12022,60.83,2025-03-26 05:00:00
CUST_0248,Customer_248,North,2024-05-03,ORD_13758,52.23,2025-06-06 13:00:00
CUST_0248,Customer_248,North,2024-05-03,ORD_14877,243.07,2025-07-23 04:00:00
CUST_0249,Customer_249,North,2024-05-04,ORD_10486,605.75,2025-01-21 05:00:00
CUST_0249,Customer_249,North,2024-05-04,ORD_12074,602.87,2025-03-28 09:00:00
CUST_0249,Customer_249,North,2024-05-04,ORD_13290,173.82,2025-05-18 01:00:00
CUST_0249,Customer_249,North,2024-05-04,ORD_13708,381.83,2025-06-04 11:00:00
CUST_0249,Customer_249,North,2024-05-04,ORD_14217,350.96,2025-06-25 16:00:00
CUST_0250,Customer_250,East,2024-05-04,ORD_10072,523.2,2025-01-03 23:00:00
CUST_0250,Customer_250,East,2024-05-04,ORD_13030,743.93,2025-05-07 05:00:00
CUST_0250,Customer_250,East,2024-05-04,ORD_14009,152.31,2025-06-17 00:00:00
CUST_0250,Customer_250,East,2024-05-04,ORD_14139,638.53,2025-06-22 10:00:00
CUST_0250,Customer_250,East,2024-05-04,ORD_14980,323.52,2025-07-27 11:00:00
CUST_0251,Customer_251,South,2024-05-05,ORD_10581,636.03,2025-01-25 04:00:00
CUST_0251,Customer_251,South,2024-05-05,ORD_13381,419.76,2025-05-21 20:00:00
CUST_0251,Customer_251,South,2024-05-05,ORD_13611,663.65,2025-05-31 10:00:00
CUST_0251,Customer_251,South,2024-05-05,ORD_14114,82.49,2025-06-21 09:00:00
CUST_0251,Customer_251,South,2024-05-05,ORD_14347,705.16,2025-07-01 02:00:00
CUST_0252,Customer_252,North,2024-05-05,ORD_10204,592.62,2025-01-09 11:00:00
CUST_0252,Customer_252,North,2024-05-05,ORD_10599,59.3,2025-01-25 22:00:00
CUST_0252,Customer_252,North,2024-05-05,ORD_10734,168.98,2025-01-31 13:00:00
CUST_0252,Customer_252,North,2024-05-05,ORD_11857,467.57,2025-03-19 08:00:00
CUST_0252,Customer_252,North,2024-05-05,ORD_12313,273.52,2025-04-07 08:00:00
CUST_0253,Customer_253,West,2024-05-06,ORD_10461,153.45,2025-01-20 04:00:00
CUST_0253,Customer_253,West,2024-05-06,ORD_11053,226.42,2025-02-13 20:00:00
CUST_0253,Customer_253,West,2024-05-06,ORD_11914,314.57,2025-03-21 17:00:00
CUST_0253,Customer_253,West,2024-05-06,ORD_12060,208.75,2025-03-27 19:00:00
CUST_0253,Customer_253,West,2024-05-06,ORD_12491,448.78,2025-04-14 18:00:00
CUST_0254,Customer_254,North,2024-05-06,ORD_10603,605.75,2025-01-26 02:00:00
CUST_0254,Customer_254,North,2024-05-06,ORD_12603,317.76,2025-04-19 10:00:00
CUST_0254,Customer_254,North,2024-05-06,ORD_13080,647.31,2025-05-09 07:00:00
CUST_0254,Customer_254,North,2024-05-06,ORD_13388,633.52,2025-05-22 03:00:00
CUST_0254,Customer_254,North,2024-05-06,ORD_13396,451.37,2025-05-22 11:00:00
CUST_0255,Customer_255,North,2024-05-07,ORD_10343,431.64,2025-01-15 06:00:00
CUST_0255,Customer_255,North,2024-05-07,ORD_10724,298.95,2025-01-31 03:00:00
CUST_0255,Customer_255,North,2024-05-07,ORD_12448,566.77,2025-04-12 23:00:00
CUST_0255,Customer_255,North,2024-05-07,ORD_12972,525.58,2025-05-04 19:00:00
CUST_0255,Customer_255,North,2024-05-07,ORD_13685,321.83,2025-06-03 12:00:00
CUST_0256,Customer_256,East,2024-05-07,ORD_10152,335.92,2025-01-07 07:00:00
CUST_0256,Customer_256,East,2024-05-07,ORD_12601,74.07,2025-04-19 08:00:00
CUST_0256,Customer_256,East,2024-05-07,ORD_12897,129.95,2025-05-01 16:00:00
CUST_0256,Customer_256,East,2024-05-07,ORD_13148,137.32,2025-05-12 03:00:00
CUST_0256,Customer_256,East,2024-05-07,ORD_14698,33.9,2025-07-15 17:00:00
CUST_0257,Customer_257,East,2024-05-08,ORD_11871,419.25,2025-03-19 22:00:00
CUST_0257,Customer_257,East,2024-05-08,ORD_12165,402.71,2025-04-01 04:00:00
CUST_0257,Customer_257,East,2024-05-08,ORD_12245,321.98,2025-04-04 12:00:00
CUST_0257,Customer_257,East,2024-05-08,ORD_13939,502.33,2025-06-14 02:00:00
CUST_0257,Customer_257,East,2024-05-08,ORD_14582,279.86,2025-07-10 21:00:00
CUST_0258,Customer_258,South,2024-05-08,ORD_11480,339.77,2025-03-03 15:00:00
CUST_0258,Customer_258,South,2024-05-08,ORD_11556,432.15,2025-03-06 19:00:00
CUST_0258,Customer_258,South,2024-05-08,ORD_12019,376.93,2025-03-26 02:00:00
CUST_0258,Customer_258,South,2024-05-08,ORD_13689,352.63,2025-06-03 16:00:00
CUST_0258,Customer_258,South,2024-05-08,ORD_14115,153.92,2025-06-21 10:00:00
CUST_0259,Customer_259,West,2024-05-09,ORD_11697,32.17,2025-03-12 16:00:00
CUST_0259,Customer_259,West,2024-05-09,ORD_11741,689.23,2025-03-14 12:00:00
CUST_0259,Customer_259,West,2024-05-09,ORD_12697,82.35,2025-04-23 08:00:00
CUST_0259,Customer_259,West,2024-05-09,ORD_12785,88.27,2025-04-27 00:00:00
CUST_0259,Customer_259,West,2024-05-09,ORD_14277,28.41,2025-06-28 04:00:00
CUST_0260,Customer_260,East,2024-05-09,ORD_10518,625.58,2025-01-22 13:00:00
CUST_0260,Customer_260,East,2024-05-09,ORD_10969,480.46,2025-02-10 08:00:00
CUST_0260,Customer_260,East,2024-05-09,ORD_11047,698.46,2025-02-13 14:00:00
CUST_0260,Customer_260,East,2024-05-09,ORD_11459,456.31,2025-03-02 18:00:00
CUST_0260,Customer_260,East,2024-05-09,ORD_11546,518.9,2025-03-06 09:00:00
